scenario      C1             C2             C3             C4             t2             CA2      
   1           6085           9910           1140         49.021            423           9999
   1           6983           9881           1748         29.720            379           9999
   1           7246           9893           2132            139            558           9998
   1           5434           9266           1440         34.553            281           9999
   1           7227           9962           3661         72.997            580           9999
   1           6668           9904           3362         69.352            534           9999
   1           6616           9805           1358         39.555            389           9999
   1           7132           9993           1601         84.878            588           9999
   1           7095           9889           7443         55.571            614           9998
   1           7270           9989           2533         61.104            586          10000
   1           6760           9872           1641            136            537           9999
   1           1203           9505            780         35.437            241           9997
   1           7460           9887           1420            202            498           9999
   1           6527           9919           1559         59.196            547           9998
   1           8282           9965           9208            586            808           9998
   1           4276           8829            976         30.988            155           9999
   1           6992           9877           1613         43.635            500           9999
   1           6855           9856           1813         74.818            571           9997
   1           6488           9810           1640         51.723            385           9999
   1           6283           9829           1792         45.435            537           9998
   1           5943           9846            758         60.079            489           9999
   1           9715           9948           2376         72.516           1025           9999
   1           5719           9889           2854         39.576            380           9999
   1           8081           9957           3246            114            615           9999
   1           7230           9854           1236         51.582            494           9999
   1           6986           9896           2077         87.200            523           9999
   1           8298           9891           1795         96.832            505           9999
   1           7613           9899           1960         79.831            572           9999
   1           6356           9903            905         61.185            443           9999
   1           7487           9962           1818         79.275            653           9998
   1           8535           9926           3543         98.501            535           9999
   1           6879           9851            977            124            482           9999
   1           6937           9907           1697         66.771            532           9999
   1           9920           9981           2783            129            626           9999
   1           7530           9953           3670            158            738           9999
   1           7149           9981           2426            301            616          10000
   1           6223           9860           1157            129            507           9999
   1           5739           9861           1673         47.730            470           9998
   1           7964           9905           1726         86.241            721           9999
   1           5784           9685            542         66.061            370           9998
   1           7702           9970           2857         86.958            606           9999
   1           8613           9997           2684         92.237            847           9999
   1           6163           9877            845         56.616            495           9998
   1           7972           9987           2560            197            655           9999
   1           6901           9898           6121         70.962            536           9998
   1           7742           9914           1198            107            572           9999
   1           7659           9925            949         56.583            539           9998
   1           7478           9992           3178            178            743           9999
   1           8156           9871           1765         61.991            539           9999
   1           5567           9739           1029         46.606            429           9999
   1           7552           9908           2514         73.926            561           9998
   1           9739           9973           1945         93.081            636           9999
   1           7049           9836            936         63.967            415           9999
   1           8223           9977           1894            101            603           9999
   1           6386           9861           1936            114            486           9999
   1           9589           9991           2449            109            677           9999
   1           4089           9619            504         31.143            192           9999
   1           7402           9898           1406            139            485           9998
   1           8671           9916           3224         98.444            610           9999
   1           7372           9929           2133            112            591           9998
   1           9738           9925           1548         77.499            543           9999
   1           7513           9990           2058         93.114            600           9999
   1           8037           9931           2074            142            649           9999
   1           6400           9808           2020         58.906            437           9999
   1           6879           9911           1905         33.030            500           9999
   1           6487           9948           1729            205            514           9999
   1           5725           9640            882         36.702            350           9997
   1           7580           9926           2385         67.235            518          10000
   1           8090           9937           1147         76.099            599           9999
   1           5424           9643           1181         30.157            297           9999
   1           8220           9920           1653           1448            521           9999
   1           7997           9949           3340            460            599           9999
   1           7035           9818           1067         72.171            420           9999
   1           7502           9918           1206         69.116            621           9999
   1           6229           9826           1401         43.208            507           9999
   1           6583           9867           1317         36.646            477           9998
   1           7531           9798           1317         62.385            449           9999
   1           7371           9884           1699            167            534           9999
   1           6670           9931           1961         61.428            570           9998
   1           6468           9924           1482         92.222            550           9997
   1           7044           9930           1897         89.086            494           9999
   1           7088           9961           2950         94.651            719           9999
   1           7399           9940           4423         88.239           1548           9832
   1           7451           9867            728         45.333            469           9999
   1           5093           9731           2053         40.123            351           9999
   1           5701           9805           1406         60.518            413           9999
   1           7744           9994           3250            758            891           9999
   1           6854           9795           1887         52.011            556           9998
   1           8605           9967           2416            113           1080           9999
   1           9345           9994           2235            100            604           9999
   1           8030           9934           1212            533            444           9998
   1           6565           9930           4531         85.329            539           9999
   1           6821           9866           1151         60.996            456           9998
   1           7277           9989           2052         62.510            654           9999
   1           9331           9933           2332         82.172            643           9999
   1           5163           9713            784         53.474            442           9998
   1           6877           9880           2638            107            617           9999
   1           6353           9911           1770           7213            501           9999
   1           7773           9931           2889            365            593           9999
   1           6323           9858           1037         71.266            453           9999
   1           7276           9933           1915            113            510          10000
   1           6969           9871            692         38.481            373           9999
   1           4942           9797           1194         56.424            390           9999
   1           4010           9368           1041         53.204            288           9998
   1           7858           9997           2430            147           1067          10000
   1           7485           9728           1267         96.240            405           9999
   1           6838           9779           1509         32.495            441           9996
   1           4330           9760            441         53.781            296           9998
   1           6919           9786           1515         68.458            401           9999
   1           6800           9931           1610         72.799            621           9999
   1           6998           9873           2461            299            516           9999
   1           2549           9885            620         37.168            379           9999
   1           3050           9256           1103         43.922            277           9999
   1           5952           9915           2756         72.209            502           9999
   1           6924           9916           1677         55.735            510           9998
   1           7118           9969           2466            145            609           9999
   1           7533           9949           1680            151            566           9999
   1           7582           9898           1439            387            465           9997
   1           4739           9839            734         64.504            422           9999
   1           4140           9725            802         34.585            397           9999
   1           6454           9665           2745         32.133            360           9999
   1           9327           9941           2590           3881            640           9999
   1           4583           9820           1077         64.803            286           9998
   1           3905           9469            624         33.037            284           9999
   1           6803           9946           2229         11.232            344           9998
   1           7057           9906           1225         55.139            499           9999
   1           4682           9802            798         66.448            379           9999
   1           6539           9883           2549         80.117            512           9999
   1           7142           9934           2024         82.166            519           9999
   1           9369           9953           1960         86.824            669           9999
   1           7928           9996           2570         75.559            790           9999
   1           7461           9881           1624            120            843           9993
   1           7203           9935           2345         40.252            636           9999
   1           2288           9458            793         38.309            246           9997
   1           6976           9911           1883           8191            625           9999
   1           6386           9917           1719         91.358            521           9998
   1           7692           9924           1974         88.687            621           9998
   1           7475           9909           1577         39.336            578           9999
   1           5074           9513            932         22.543            349           9999
   1           8023           9985           5210         74.190           1278           9999
   1           7320           9930           2081         54.824            575           9999
   1           8697           9994           3603            460           2147           9999
   1           5514           9851           1590         36.546            406           9999
   1           7296           9941           1659         84.954            612           9999
   1           6477           9779           1921         55.287            489           9999
   1           6994           9925           1947            232            460           9999
   1           6707           9853           1952         93.957            501           9999
   1           7046           9957           1967         99.830            538          10000
   1           6397           9956           1910         59.613            525           9999
   1           6795           9892           1966            169            511           9999
   1           6864           9885           1394         71.609            494           9999
   1           6518           9447           1192         42.098            386           9998
   1           7337           9678           1125            103            564           9999
   1           7849           9870           1641         88.668            612           9999
   1           3448           9913           1302         45.546            446           9999
   1           6998           9875           3072         62.084            521           9999
   1           6543           9977           2367         93.098            524           9999
   1           7247           9795           1077         37.642            558           9999
   1           6508           9948           1476         54.514            448           9999
   1           6936           9746           1507         81.720            516          10000
   1           7986           9981           3129            116            581          10000
   1           7901           9942           2718         56.421            594           9999
   1           6503           9787           1128         27.656            328           9999
   1           6999           9923           2140         53.779            466           9995
   1           6585           9957           2416         86.672            504           9999
   1           6605           9709           1346         65.926            332           9999
   1           5371           9789           1502         56.437            401           9993
   1           4664           9789            612         58.192            371           9998
   1           7411           9927           1905         81.215            510           9998
   1           4854           9560            172         13.070            154           9998
   1           6382           9892           2665         67.798            468           9999
   1           4927           9865           1582         32.516            397           9998
   1           6968           9844           1532         85.810            473           9999
   1           8793           9911           4667         68.973            641           9999
   1           7454           9922           2308            352            622           9999
   1           4299           9823            584         34.842            380           9997
   1           4214           9677            858         54.939            325           9999
   1           6270           9785            951         41.429            398           9999
   1           4965           9296            437         27.525            273           9999
   1           7285           9930           7605         58.581            511           9999
   1           7026           9864           1744         39.874            415           9999
   1           7306           9962           2011         79.556            588           9999
   1           7303           9839           2126         97.385            577           9999
   1           5385           9886           1695         26.533            388           9999
   1           5158           9447           1079         33.092            294           9999
   1           6790           9901           2304         98.391            579           9999
   1           6033           9855           1222         41.613            418           9999
   1           3477           9694           1220         38.664            309           9997
   1           7581           9905           3309         84.176            612          10000
   1           7190           9880           2305         85.351            555           9999
   1           7069           9887           1632         88.821            548           9998
   1           1262           9709            464         22.453            250           9998
   1           6514           9908           1385         43.655            444           9999
   1           6822           9803           2083         57.796            429           9999
   1           7907           9954           2311            210            698          10000
   1           6916           9817           1982         50.493            496           9999
   1           7182           9861           1504         85.875            555           9999
   1           7786           9988           2621         66.974            426           9999
   1           2622           9277            992         29.644            185           9998
   1           5470           9802           1645         42.428            391           9999
   1           7640           9944           1975         89.958            899           9999
   1           7367           9801           2174         57.178            424           9999
   1           4705           9044           1247         36.899            257           9997
   1           5535           9885           1455         67.335            411           9999
   1           7044           9845           1852         47.764            490           9999
   1           6156           9819           1541         80.520            478          10000
   1           8746           9961           6454            209            702           9999
   1           7166           9930           2264         77.692            592           9996
   1           7932           9957           2335            107            731           9999
   1           4827           9727            918         38.503            360           9999
   1           5164           9909           2203         39.951            453           9999
   1           6310           9779           1302         63.134            458           9998
   1           8410           9986           2460            115            680           9999
   1           6672           9773            656         29.766            378           9999
   1           5763           9826           1214         55.029            455           9999
   1           6053           9910           3068         91.314            591           9999
   1           7315           9925           2873            207            559           9999
   1           6618           9825           1780            121            505           9999
   1           6345           9708           1636         54.537            457           9998
   1           8206           9929           1540         72.190            674          10000
   1           5629           9649           1015         22.406            272           9999
   1           6848           9900           1852         70.926            567           9999
   1           7239           9908           2880         88.751            574           9999
   1           6532           9749            596         26.560            374           9999
   1           8887           9955           1939         97.354            645           9999
   1           2057           9593            861         20.317            111           9996
   1           5798           9853           1411         52.010            443           9999
   1           1399           9634            759         32.123            270           9997
   1           8683           9877           2283         78.530            515           9999
   1           6635           9875           1783         82.050            886           9999
   1           8079           9993           3269            235            733           9999
   1           7339           9895           1874         98.535            551          10000
   1           7913           9980           1098            144            589           9998
   1           7041           9955           2097         84.487            538           9999
   1           6912           9968           2003         77.918            479           9999
   1           7706           9953           3431            824            687          10000
   1           6537           9819           1222         37.641            481           9999
   1           7170           9921           1495         46.422            578           9998
   1           5259           9803           1286         89.252            519           9999
   1           8074           9905           1793            145            685           9999
   1           8204           9959           2023         96.021            605           9999
   1           3120           9936           1005         38.201            353           9999
   1           9088           9964           2551            216           1012          10000
   1           8092           9953           2218            456            583           9999
   1           7498           9971           1928         56.319            539           9999
   1           7916           9990           3209            554            740          10000
   1           7459           9852           1280         57.671            507           9999
   1           7339           9914           3106         80.693            904           9999
   1           6852           9870           3619         61.391            572           9999
   1           1668           9661            923         17.287            241           9999
   1           6992           9833           1927         51.747            436           9999
   1           7499           9991           3740         89.483            610           9999
   1           7473           9717           1390            101            561           9999
   1           5551           9617            994         42.617            302           9999
   1           5019           9378            644         11.811            161           9998
   1           7358           9866           1668         50.568            460           9999
   1           4412           9808           1500         42.313            338           9999
   1           7086           9850            978         52.266            451           9999
   1           4885           9720           1224            136            293           9999
   1           7734           9880           2013         42.550            489           9999
   1           5516           9844           1142         51.771            401           9999
   1           4741           9921           1716         51.580            416           9999
   1           7124           9861           1610         62.560            376          10000
   1           6927           9965           2257         75.086            589           9999
   1           7204           9936           1408            152            452           9999
   1           5503           9761           1500         59.476            424           9999
   1           6188           9929           2497         99.337            761           9999
   1           9606           9949           2151         86.932           1509           9999
   1           5099           9525            755         56.158            341           9998
   1           8679           9943           2267            104           1837           9997
   1           5636           9829           1600         52.318            465           9999
   1           5486           9291           1579         40.094            274           9998
   1           4963           9735            727         27.296            297           9999
   1           7984           9948           3171         84.210            659          10000
   1           7343           9968           2246            236            645          10000
   1           6382           9814           1323         55.623            487           9999
   1           7646           9966           3126            391            734           9999
   1           7508           9926           1345         61.377            567           9999
   1           7270           9939           3742         86.634            555           9999
   1           3407           9907           1207         18.568            342           9999
   1           6718           9915           2295         50.019            509           9999
   1           7676           9885           2253            150            543           9999
   1           7691           9983           3241            426            671           9999
   1           3999           9639            882         16.954            172           9998
   1           6623           9902           2015         60.340            494           9999
   1           6179           9875           1689         71.750            430           9999
   1           5982           9834           1795         34.237            465           9999
   1           9617           9931           1643            113            717           9998
   1           7419           9856           1802         96.948            481          10000
   1           6852           9890           2876         69.582            736           9999
   1           6311           9176           1443         37.077            250           9996
   1           5120           9951           2056         21.284            514           9999
   1           9637           9930           1800         73.122            556           9999
   1           9386           9943           2259         76.247            637           9999
   1           7574           9853           1928         95.023            618           9998
   1           6033           9831           1801         71.008            404           9999
   1           3347           9662            860         28.615            318           9999
   1           5053           9337           1478         46.620            314           9998
   1           5225           9951           2625         64.547            628           9999
   1           5184           9520            379         56.115            232           9999
   1           8434           9934           3098         81.162            808           9999
   1           7382           9918           1388         70.057            518           9999
   1           5981           9892           1627         39.657            516           9998
   1           7287           9926           2689            100            614           9999
   1           7102           9935           2122         48.149            613           9998
   1           8751           9953           2976            290            642           9999
   1           7052           9916           1646         53.197            479           9999
   1           8406           9934           2768            241            632           9999
   1           7223           9889           2086         79.863           1174           9999
   1           6650           9944           1798         76.051            451           9999
   1           6359           9873           1144         28.124            326           9999
   1           7174           9928           1625         68.896            612           9999
   1           4066           9785           1452         39.532            396           9997
   1           7846           9938           1748         67.446            520           9999
   1           7497           9927           2261         74.757            521           9999
   1           5776           9881           3746         44.339            446           9999
   1           8046           9987           2594           3379            586           9999
   1           6468           9828           1389         70.434            497           9999
   1           2677           9665            833         28.287            318           9998
   1           7200           9937           1870         85.959            645           9998
   1           7846           9992           2875            194            775          10000
   1           8669           9941           1446         60.914            568           9999
   1           6504           9950           3748            112            520           9999
   1           7073           9831            863         33.116            473           9999
   1           7978           9936           2664         82.925            442           9999
   1           7434           9825           1674         83.279            491           9999
   1           9285           9978           3750            148            746           9999
   1           6449           9670           1117         34.264            386           9999
   1           7268           9898           1985         81.231            502           9998
   1           7248           9876           2047         14.664            369           9999
   1           8232           9882           1888         51.430            460           9999
   1           7017           9916           2711         58.657            587           9999
   1           5542           9721           1312         43.922            475           9999
   1           6541           9901           1786         64.037            542           9999
   1           8341           9894           2119         70.648            612           9999
   1           2148           9859           1496         33.926            359           9999
   1           7024           9905           2095            227            566           9999
   1           7904           9782           1834         57.861            587           9998
   1           7387           9941           2217           1630            520           9999
   1           9395           9962           2298         90.405            689           9999
   1           6772           9793           1617         36.803            386           9999
   1           5406           9853           1769         40.230            436           9999
   1           4116           9729            557         34.230            281           9999
   1           7185           9871           1924         31.251            433           9998
   1           7520           9896           1262         42.436            520           9999
   1           7377           9990           2515            182            590           9998
   1           3983           9892           1356         57.903            346           9999
   1           7372           9890           2550         79.638            692           9998
   1           6159           9934           2181         28.350            496           9997
   1           5776           9821           1938         49.554            495           9999
   1           6692           9724           1491         39.810            439           9999
   1           4271           9818            649         48.713            428           9998
   1           6787           9965           2210         85.348            555           9999
   1           5432           9704            713         57.170            312           9999
   1           4526           9894            976         28.611            354           9998
   1           7302           9871            965         49.508            563           9998
   1           6871           9778           1070         53.438            401           9998
   1           7575           9909           4494         59.314           1365           9995
   1           7796           9936           2858            292            630           9999
   1           7435           9953           2190         67.937            620           9998
   1           5213           9715            593         46.352            363           9998
   1           6751           9923           1593            104            533           9999
   1           6897           9900           1794            100            512           9999
   1           7144           9868           2994         40.353            498           9999
   1           6783           9811            906         45.146            431           9991
   1           8935          10000           8006            222            678           9999
   1           6011           9772           1443         59.023            401           9999
   1           7304           9896           1497         45.276            455           9999
   1           6853           9826           1573         88.934            502           9999
   1           7003           9796           1610         40.827            482           9998
   1           6793           9874           1235         80.039            513           9997
   1           7724           9901           2022         83.337            670           9999
   1           5188           9696           1795         27.601            359           9999
   1           7038           9945           1625         96.254            509           9999
   1           7535           9819           1971         62.020            515           9999
   1           4453           9742           1098         22.498            381           9999
   1           7702           9913           1310            107            433           9999
   1           6608           9716           1539         38.672            352           9999
   1           5509           9481            659         53.915            389           9998
   1           6653           9941           2653         91.156            700           9999
   1           6580           9735           1688         36.772            458           9998
   1           7006           9895           2784         66.597            583           9999
   1           6851           9914           3161         93.049            591           9996
   1           7733           9949           1554            102            535           9999
   1           6141           9546            762         55.976            346           9999
   1           8688           9915           5316            241            586           9999
   1           4275           9921            501         17.406            312           9999
   1           8013           9944           2091         87.597            610           9999
   1           7238           9878           2297            125            574           9999
   1           5872           9870           1622         49.383            674           9998
   1           5537           9886           1260         56.644            455           9999
   1           7159           9897           1488         47.604            497           9999
   1           7053           9968           9552         90.899           2053           9998
   1           7287           9962           1593         75.341            592           9999
   1           4534           9893            862         37.863            409           9998
   1           8070           9865           1986         83.498            480           9999
   1           6888           9965           1704         69.115            644           9999
   1           5331           9963           1882         46.695            568           9999
   1           7963           9954           9854           2943            713           9999
   1           6061           9816           1213         53.811            461           9997
   1           8425           9946           5707            222           2099           9999
   1           4808           9736            476         21.007            330           9997
   1           7637           9924           1600         64.345            523           9999
   1           6704           9807           1285         52.388            478           9999
   1           5952           9766           1264         27.744            274           9998
   1           7662           9801           1847            334            487           9998
   1           5087           9780           1605         25.823            276           9999
   1           8176           9965           2098            155            684           9999
   1           7074           9805           1585         19.794            431           9999
   1           8377           9984           2127            148            671           9999
   1           6560           9826           1996         45.682            466           9999
   1           7794           9934           1763         88.720           2069           9998
   1           6312           9780           1120         42.482            461           9999
   1           4104           9650           1137         43.126            382           9999
   1           5512           9907           1495         79.923            472           9999
   1           7234           9909           2218         39.772            478           9999
   1           7541           9918           1709         71.945            600           9999
   1           7561           9965           1947         82.653            683           9999
   1           7516           9986           1582            100            608           9999
   1           9123           9958           5611            169            611           9999
   1           6173           9910           1502            116            522           9999
   1           7856           9857           2921            698            514           9999
   1           6871           9787            891         48.703            495           9998
   1           7147           9991           3008         74.697            525           9999
   1           5694           9763           1462         50.355            443           9999
   1           2343           9861            764         56.176            278           9999
   1           8282           9951           1678            158            658           9998
   1           7750          10000           3035            116            712           9999
   1           7445           9941           1961            111            704           9999
   1           8506           9988           2246         92.268            805           9999
   1           7189           9867           1496         49.708            505           9998
   1           7602           9985           2895         91.017            689           9999
   1           7467           9989           2059         86.900            588           9999
   1           7628           9783           1002         89.151            478           9999
   1           7003           9861           2224         83.105            473           9999
   1           5986           9794            934         56.896            417           9999
   1           5484           9944           1411         16.504            328           9999
   1           7229           9811           2417         44.396            565          10000
   1           6563           9949           2207         96.965            751          10000
   1           7709           9997           1871         68.279            612           9999
   1           7168           9915           7606         81.412            579           9999
   1           7137           9892           2080         84.233            511           9999
   1           6370           9821           1545         68.795            495           9999
   1           5105           9853           1958         75.406            438           9999
   1           2963           9872           1299         49.516            366           9985
   1           7290           9865           1901         87.139            427           9999
   1           6900           9981           2914            246            724           9999
   1           6773           9820           1700         59.784            412           9999
   1           3607           9906           1087         23.328            294           9999
   1           5417           9935            605         33.307            438           9999
   1           3754           9844           1973         30.054            403           9998
   1           7825           9913            837            111            559           9999
   1           6449           9889           1912            104            540           9999
   1           8565           9947           2568            111            676           9999
   1           8631           9934           1840            171            597           9999
   1           9112           9943           2753            249           1288           9999
   1           8260           9945           2291         91.005            616           9999
   1           7355           9940           2289         93.854            504           9999
   1           7360           9821           1535            101            433           9999
   1           5766           9883           1251         66.219            436           9999
   1           7298           9893           1969         54.141            653           9999
   1           5223           9855           1634         27.458            372           9999
   1           6939           9883           2646         67.084            569           9999
   1           6953           9867           1767         45.342            601           9999
   1           6496           9878           2124         47.868            536           9999
   1           6991           9981           3844            220            899          10000
   1           6903           9903           9638         93.800            569           9999
   1           6537           9858           2120         82.285            438          10000
   1           5215           9811            234         24.684            304           9999
   1           7636           9973           3843         54.600            642           9999
   1           6219           9920           2129         57.036            578           9999
   1           7463           9910           2128         75.548            935           9999
   1           6531           9804           1856         53.275            425           9999
   1           3513           9849            846         48.760            330           9999
