scenario      C1            C2            C3            C4            t2           CA2         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  1            7369          9948          1536            89           567         10000      0.307246      0.273188      0.589855      0.976087      0.191390      0.187302      0.287792      0.304963      0.028488      0.028361      0.025492      0.023613      0.132586      0.136133      0.118036      0.007293      0.333696      0.521739      0.510507      0.521739      0.490580      0.602899      0.030619      0.103992      0.206206      0.094127      0.203181      0.318158      0.001548      0.014307      0.059962      0.012307      0.059088      0.086254      0.020468      0.049735      0.100937      0.045017      0.103505      0.130030      0.057246      0.236957      0.300362      0.213406      0.263768      0.568841      0.007692      0.030286      0.107120      0.027590      0.102499      0.204067      0.000482      0.004817      0.051360      0.004518      0.048576      0.089017      0.007252      0.023110      0.074945      0.021712      0.075463      0.087985
  1            7510          9932          2011            72           591          9999      0.283696      0.296377      0.574638      0.986594      0.191247      0.194148      0.288875      0.288698      0.028098      0.027977      0.025420      0.028567      0.136991      0.136607      0.122877      0.003870      0.328623      0.534420      0.484783      0.538768      0.483333      0.584783      0.030150      0.090590      0.201739      0.082671      0.204031      0.301467      0.001367      0.011309      0.060927      0.009349      0.061472      0.080360      0.020319      0.042177      0.103940      0.038130      0.105416      0.128342      0.059783      0.219203      0.271377      0.237319      0.284783      0.553623      0.007209      0.024522      0.106045      0.023378      0.107833      0.186156      0.000358      0.003434      0.052097      0.003151      0.052555      0.080782      0.006778      0.019155      0.077267      0.017839      0.077124      0.083096
  1            8098          9934          2132           124           656          9999      0.299638      0.286232      0.579348      0.969203      0.191721      0.191477      0.289318      0.345305      0.028662      0.029445      0.026448      0.023709      0.134274      0.136670      0.121702      0.010634      0.323551      0.545652      0.504348      0.538406      0.500000      0.594565      0.031537      0.092379      0.207683      0.088920      0.211020      0.307037      0.001817      0.012642      0.060567      0.010634      0.060556      0.082634      0.021413      0.041972      0.102938      0.041045      0.105510      0.130825      0.057246      0.233333      0.290942      0.218841      0.276812      0.557246      0.008009      0.024975      0.108705      0.024345      0.106414      0.197277      0.000540      0.003933      0.051197      0.003649      0.049773      0.083438      0.007554      0.019147      0.077078      0.019017      0.076957      0.087345
  1            5785          9897          1689            92           508         10000      0.306884      0.252899      0.569203      0.969565      0.200407      0.188251      0.286956      0.326494      0.028694      0.028979      0.025993      0.024590      0.138906      0.140642      0.123620      0.009937      0.315580      0.520290      0.491667      0.525000      0.483333      0.592029      0.032059      0.090742      0.196586      0.082089      0.198084      0.295614      0.001661      0.012212      0.054587      0.009499      0.056310      0.080868      0.022000      0.043530      0.099931      0.038992      0.102343      0.126386      0.056522      0.235145      0.300000      0.190580      0.244928      0.553261      0.008290      0.025184      0.103806      0.023018      0.098130      0.186623      0.000523      0.003784      0.047876      0.003361      0.045633      0.080734      0.007825      0.019280      0.072664      0.018648      0.074095      0.083372
  1            7878          9878          2111            63           552         10000      0.297464      0.290217      0.565942      0.993478      0.186251      0.188395      0.274448      0.343549      0.027722      0.027910      0.025919      0.017894      0.130848      0.133719      0.119126      0.002241      0.360507      0.550362      0.501087      0.543116      0.487319      0.585507      0.030654      0.084601      0.212741      0.077853      0.209875      0.298614      0.001616      0.009990      0.068293      0.008962      0.066209      0.087540      0.019648      0.038040      0.106139      0.035570      0.107599      0.129724      0.069565      0.223188      0.286957      0.219928      0.279710      0.546377      0.007276      0.019586      0.113808      0.019615      0.110890      0.190803      0.000468      0.002420      0.058964      0.002522      0.056385      0.088828      0.006778      0.015229      0.081150      0.015323      0.079873      0.086552
  1            6602          9843           857            35           403         10000      0.257609      0.240217      0.627174      0.996014      0.190436      0.187351      0.306538      0.339396      0.028050      0.027889      0.024940      0.026222      0.141378      0.142346      0.114286      0.001353      0.360507      0.523188      0.470652      0.515580      0.464493      0.624638      0.028080      0.100831      0.208118      0.093783      0.205274      0.356532      0.001265      0.014947      0.062855      0.012909      0.061026      0.094029      0.017987      0.048078      0.110167      0.045430      0.109926      0.137833      0.039130      0.215942      0.250000      0.201812      0.232971      0.602536      0.006332      0.029033      0.110686      0.027461      0.105084      0.241076      0.000320      0.004811      0.054760      0.004365      0.051282      0.103927      0.006089      0.022774      0.083014      0.021929      0.080602      0.095819
  1            6357          9889          1912           302           552          9999      0.320290      0.264130      0.568841      0.834058      0.196741      0.186963      0.280830      0.339788      0.028437      0.027406      0.025238      0.023483      0.133727      0.137581      0.121082      0.056385      0.337319      0.528623      0.505072      0.539855      0.484420      0.586232      0.033604      0.086342      0.167419      0.077056      0.162147      0.226011      0.001889      0.010053      0.042826      0.008174      0.039850      0.051578      0.022306      0.040699      0.082860      0.035457      0.083600      0.097283      0.067029      0.246739      0.297101      0.199275      0.242029      0.530797      0.008468      0.021863      0.077636      0.019132      0.070974      0.128270      0.000643      0.002739      0.029401      0.002429      0.026553      0.044372      0.007900      0.016484      0.054570      0.015319      0.053796      0.060277
  1            5911          9870          1616            67           422         10000      0.291667      0.251449      0.555435      0.978985      0.196545      0.187845      0.284114      0.325025      0.028180      0.028060      0.025665      0.030567      0.139219      0.140611      0.126307      0.006830      0.342029      0.528986      0.482609      0.526449      0.468478      0.571014      0.029565      0.085047      0.206303      0.079260      0.199981      0.296818      0.001385      0.009238      0.061863      0.008286      0.059769      0.082187      0.019485      0.040058      0.106739      0.037533      0.106294      0.132385      0.065942      0.223551      0.281159      0.184058      0.242391      0.534420      0.007518      0.021545      0.110483      0.019997      0.102442      0.186681      0.000425      0.002687      0.054007      0.002431      0.049585      0.082957      0.007028      0.016736      0.079420      0.016323      0.077611      0.086915
  1            6497          9894          1666            65           656         10000      0.310870      0.278623      0.613406      0.994203      0.193890      0.187952      0.298145      0.296022      0.027889      0.027125      0.025538      0.019554      0.133615      0.135585      0.115261      0.001716      0.315217      0.515217      0.493478      0.512681      0.471739      0.617029      0.036703      0.100688      0.208396      0.088836      0.199971      0.332898      0.001959      0.014777      0.064452      0.011899      0.062080      0.090255      0.025147      0.048812      0.105557      0.043291      0.105637      0.131712      0.058696      0.240580      0.302174      0.218116      0.271739      0.590942      0.008970      0.028600      0.114934      0.024606      0.107557      0.218236      0.000595      0.004954      0.057198      0.003934      0.053291      0.096847      0.008444      0.021730      0.080204      0.019248      0.078330      0.089271
  1            5893          8807           696            44           273          9999      0.227174      0.222464      0.594565      0.978261      0.185871      0.184521      0.299139      0.330479      0.026326      0.026821      0.025169      0.025879      0.143646      0.143472      0.121281      0.007184      0.380072      0.499638      0.442391      0.495290      0.448551      0.597464      0.024045      0.091904      0.189070      0.087135      0.195636      0.327594      0.000822      0.013044      0.058518      0.011253      0.060385      0.088533      0.014949      0.045985      0.105427      0.043978      0.107883      0.134598      0.038406      0.186232      0.222826      0.182971      0.217391      0.571377      0.005233      0.025035      0.100428      0.025058      0.100680      0.214153      0.000218      0.003993      0.050202      0.003709      0.050705      0.093012      0.005034      0.020381      0.078050      0.020473      0.078793      0.091791
  1            6652          9882          2643            62           479         10000      0.295652      0.255797      0.523551      0.983696      0.185475      0.178972      0.256097      0.324012      0.027022      0.027066      0.025121      0.025079      0.130639      0.133191      0.122017      0.005283      0.360507      0.547101      0.496015      0.548913      0.484420      0.550000      0.028065      0.076090      0.198349      0.069621      0.199355      0.268280      0.001230      0.007924      0.061718      0.006558      0.061482      0.081429      0.017988      0.034461      0.099965      0.031405      0.102783      0.124906      0.063406      0.210870      0.289493      0.181884      0.250362      0.506884      0.006492      0.016573      0.106616      0.015785      0.101130      0.165649      0.000343      0.001988      0.052970      0.001796      0.050225      0.078356      0.006082      0.013079      0.075751      0.012914      0.075811      0.081684
  1            7321          9931          2082            55           576         10000      0.308333      0.285145      0.582246      0.992754      0.187862      0.185581      0.279617      0.280518      0.027983      0.028384      0.026307      0.023952      0.129938      0.132664      0.116811      0.002033      0.338043      0.543841      0.503623      0.544928      0.498913      0.599275      0.030647      0.087334      0.197967      0.079525      0.200397      0.301134      0.001528      0.010210      0.059632      0.008957      0.059721      0.084179      0.020320      0.039838      0.098266      0.036190      0.100416      0.124709      0.065217      0.238043      0.300362      0.216667      0.275000      0.563406      0.007436      0.023260      0.104795      0.020252      0.100108      0.187870      0.000497      0.003241      0.050896      0.002523      0.048759      0.084244      0.006954      0.017723      0.073318      0.015879      0.072578      0.082023
  1            6313          9781          1121            42           462         10000      0.277174      0.248188      0.617391      0.996014      0.192819      0.186131      0.300983      0.237836      0.027769      0.028239      0.025299      0.032615      0.139375      0.139935      0.115159      0.000948      0.330797      0.521377      0.480797      0.520290      0.475725      0.619565      0.030578      0.097424      0.206764      0.088587      0.207888      0.349142      0.001462      0.013042      0.061622      0.011677      0.062369      0.094901      0.020474      0.046629      0.107352      0.042496      0.108991      0.138012      0.039130      0.227536      0.271377      0.205797      0.241667      0.594928      0.006972      0.028347      0.111516      0.025224      0.107003      0.238377      0.000366      0.004479      0.054713      0.003809      0.052200      0.103059      0.006699      0.021907      0.081254      0.020033      0.081144      0.096560
  1            7308          9979          2156           100           660         10000      0.313768      0.295290      0.599275      0.985870      0.188167      0.186701      0.281417      0.259090      0.029070      0.027688      0.025001      0.026019      0.129126      0.131570      0.112771      0.003661      0.345290      0.550725      0.518478      0.542029      0.505435      0.604348      0.034686      0.090424      0.205731      0.083012      0.202142      0.298683      0.001995      0.011654      0.062104      0.009640      0.060257      0.085832      0.022772      0.040625      0.099064      0.038017      0.099972      0.121854      0.063406      0.241304      0.302899      0.230072      0.285507      0.575362      0.008050      0.022510      0.105584      0.021574      0.102084      0.189035      0.000588      0.003323      0.052254      0.003083      0.050215      0.088779      0.007543      0.017086      0.073602      0.016610      0.072939      0.080271
  1            7341          9847          2007            86           497         10000      0.292029      0.277536      0.554710      0.975000      0.191300      0.186727      0.274852      0.371833      0.027932      0.028036      0.026185      0.018300      0.135435      0.134903      0.122389      0.009296      0.340217      0.540217      0.490942      0.550725      0.481522      0.578261      0.028930      0.079850      0.212123      0.073568      0.211421      0.290966      0.001390      0.008990      0.064169      0.007456      0.065892      0.083060      0.019098      0.036714      0.107983      0.033052      0.109617      0.129459      0.064855      0.218116      0.280072      0.210507      0.266667      0.533696      0.007009      0.019531      0.112625      0.017270      0.110874      0.184637      0.000404      0.002629      0.055343      0.001924      0.055294      0.082382      0.006562      0.015271      0.081082      0.013634      0.081308      0.086097
  1            7677          9919          1937           130           647         10000      0.325725      0.290942      0.611957      0.963406      0.187460      0.182569      0.289293      0.336395      0.028136      0.027436      0.026065      0.020967      0.126400      0.129452      0.112258      0.012310      0.321014      0.541667      0.521377      0.544565      0.497826      0.618841      0.032648      0.096404      0.205033      0.084553      0.196606      0.306230      0.001837      0.013824      0.061641      0.011024      0.059570      0.083494      0.022215      0.044185      0.098134      0.038508      0.098731      0.121272      0.065217      0.259058      0.309783      0.228623      0.274275      0.584783      0.008041      0.026415      0.104436      0.023260      0.097908      0.197024      0.000575      0.004647      0.050187      0.003829      0.047379      0.084138      0.007517      0.019572      0.072083      0.017942      0.071054      0.081879
  1            5145          9438           573            24           270          9996      0.255435      0.223188      0.630435      0.997101      0.192902      0.184112      0.305588      0.257912      0.027658      0.027179      0.024468      0.030486      0.143628      0.143021      0.112935      0.000748      0.376812      0.513406      0.461232      0.499638      0.461594      0.622826      0.022977      0.104112      0.211423      0.098463      0.211179      0.374533      0.000796      0.016131      0.065675      0.014058      0.066076      0.102059      0.014352      0.050660      0.113908      0.049267      0.113700      0.145200      0.036957      0.213768      0.251449      0.184420      0.218116      0.603623      0.005256      0.031633      0.116563      0.030201      0.108466      0.264734      0.000232      0.006037      0.058831      0.005432      0.056083      0.114987      0.005062      0.024894      0.087253      0.024654      0.084808      0.104934
  1            6916          9880          2732            81           573         10000      0.308696      0.282609      0.548913      0.983333      0.187187      0.184528      0.275897      0.312528      0.027523      0.028069      0.025401      0.031660      0.129403      0.132379      0.124453      0.005209      0.340942      0.534783      0.503261      0.550000      0.503986      0.569203      0.031122      0.079346      0.196906      0.074937      0.202499      0.275635      0.001589      0.008139      0.060077      0.007433      0.060939      0.076429      0.020511      0.036913      0.097811      0.033722      0.100443      0.123337      0.066304      0.231522      0.298913      0.205072      0.271739      0.531159      0.007286      0.019016      0.104664      0.016982      0.100784      0.166851      0.000458      0.002098      0.051130      0.001851      0.049411      0.074136      0.006806      0.014620      0.073378      0.013512      0.073397      0.078226
  1            6565          9930          4532            85           539         10000      0.333333      0.296014      0.505797      0.982609      0.191135      0.180733      0.253701      0.347852      0.027781      0.027091      0.025811      0.026229      0.127423      0.127234      0.125380      0.006050      0.348913      0.547826      0.523551      0.572101      0.516667      0.546014      0.032241      0.069929      0.205717      0.063066      0.204941      0.250156      0.001691      0.005821      0.061038      0.005132      0.062728      0.074322      0.021039      0.031620      0.098014      0.026986      0.099055      0.121362      0.084058      0.226449      0.322101      0.201449      0.285870      0.489855      0.007766      0.013838      0.107571      0.012440      0.101574      0.149533      0.000604      0.001350      0.052219      0.001124      0.051139      0.069131      0.007116      0.010715      0.072922      0.009934      0.072537      0.076284
  1            3906          9749           511            26           198          9999      0.235870      0.171739      0.580435      0.988043      0.196338      0.183258      0.304153      0.348711      0.027680      0.027441      0.024074      0.025085      0.150028      0.151786      0.127612      0.004169      0.387681      0.482246      0.431159      0.490580      0.423913      0.579710      0.023075      0.093431      0.200792      0.086872      0.199570      0.332612      0.000883      0.013154      0.061210      0.011502      0.060436      0.087935      0.014163      0.048374      0.114219      0.044254      0.114969      0.143047      0.030797      0.198913      0.231522      0.140942      0.168116      0.559420      0.005274      0.028384      0.112209      0.024484      0.101500      0.218671      0.000257      0.004346      0.054908      0.003439      0.050139      0.095720      0.005114      0.022749      0.086230      0.021042      0.084436      0.096342
  1            7309          9940          1873            75           636         10000      0.319928      0.296377      0.608333      0.990217      0.184923      0.182433      0.283663      0.293639      0.027774      0.026763      0.025206      0.030438      0.125761      0.128364      0.111101      0.002873      0.338406      0.534783      0.519565      0.536957      0.499638      0.610870      0.032443      0.095225      0.208156      0.087000      0.204422      0.320112      0.001781      0.012698      0.066466      0.010784      0.065905      0.092201      0.021523      0.044300      0.100005      0.040285      0.102285      0.128161      0.068478      0.242754      0.309420      0.223913      0.286594      0.584783      0.007608      0.024472      0.109911      0.022618      0.105963      0.210561      0.000557      0.004004      0.056116      0.003604      0.055152      0.098037      0.007087      0.018532      0.075902      0.017553      0.075594      0.087429
  1            8007          9773          1327           122           608         10000      0.286957      0.280435      0.634058      0.963406      0.190781      0.191274      0.298452      0.328658      0.028988      0.028353      0.025214      0.026550      0.136035      0.137634      0.109216      0.012027      0.324275      0.523551      0.494203      0.518116      0.484058      0.634420      0.033750      0.106387      0.195837      0.099283      0.196013      0.326793      0.001914      0.016593      0.055518      0.013852      0.055473      0.085625      0.022842      0.050688      0.099054      0.047879      0.101131      0.123139      0.056522      0.230435      0.274275      0.227174      0.267754      0.606159      0.008792      0.031732      0.100018      0.030661      0.098574      0.213916      0.000643      0.006134      0.045533      0.005628      0.045134      0.089833      0.008295      0.024420      0.072585      0.023696      0.072180      0.084326
  1            6273          9867          1620            40           454         10000      0.288406      0.252174      0.562319      0.994928      0.192977      0.185989      0.281080      0.289798      0.027777      0.027366      0.025029      0.031300      0.137321      0.139088      0.123023      0.001470      0.335870      0.528986      0.484058      0.511594      0.464855      0.579348      0.029569      0.090194      0.203630      0.079314      0.201119      0.293472      0.001483      0.010627      0.061880      0.008772      0.062277      0.082448      0.019670      0.042483      0.105061      0.038737      0.107628      0.128766      0.052536      0.222464      0.281884      0.191667      0.245290      0.545652      0.007016      0.023359      0.109907      0.021182      0.105310      0.184327      0.000424      0.003235      0.054904      0.002811      0.053006      0.083736      0.006650      0.018162      0.078926      0.017137      0.079479      0.083749
  1            5074          9513           932            23           350          9999      0.274275      0.216304      0.585507      0.997826      0.202549      0.190186      0.301710      0.245687      0.028062      0.027669      0.024602      0.025400      0.146995      0.149048      0.125057      0.000534      0.344928      0.508696      0.458696      0.500000      0.436232      0.584058      0.029424      0.094743      0.221178      0.086612      0.216256      0.354017      0.001338      0.012568      0.067484      0.010760      0.067684      0.096641      0.019285      0.046548      0.119725      0.043306      0.121918      0.152253      0.043116      0.223913      0.266304      0.170652      0.209783      0.561232      0.007080      0.027999      0.125702      0.024938      0.116687      0.244126      0.000399      0.003940      0.062450      0.003608      0.059206      0.106429      0.006775      0.021750      0.092227      0.020701      0.092208      0.107115
  1            6970          9953          5249           117           688         10000      0.357246      0.306884      0.504710      0.972101      0.200149      0.188015      0.253848      0.308211      0.029570      0.028849      0.026921      0.026188      0.128647      0.130316      0.125728      0.008599      0.316304      0.540580      0.535507      0.556522      0.521015      0.555435      0.034942      0.072222      0.208886      0.062467      0.201973      0.244990      0.002042      0.006361      0.058216      0.004924      0.056074      0.070780      0.023940      0.033180      0.097026      0.027703      0.096742      0.118057      0.096014      0.241304      0.345652      0.200000      0.296014      0.488768      0.009683      0.016890      0.108594      0.014166      0.098204      0.144020      0.000724      0.001779      0.049413      0.001404      0.044616      0.063591      0.008756      0.012826      0.071058      0.011333      0.069134      0.073628
  1            5103          9728           981            63           330         10000      0.267391      0.203986      0.562319      0.959058      0.199826      0.185813      0.292989      0.340798      0.028296      0.027776      0.024685      0.023143      0.146394      0.147910      0.128236      0.013953      0.355435      0.499638      0.463043      0.515580      0.453261      0.567391      0.025837      0.093200      0.203470      0.086163      0.204784      0.314834      0.001171      0.011928      0.060449      0.010095      0.061336      0.086435      0.016663      0.046634      0.109255      0.041739      0.111963      0.140534      0.044928      0.211594      0.257609      0.161594      0.196377      0.535507      0.006735      0.026095      0.110031      0.023938      0.102785      0.205405      0.000401      0.003722      0.052664      0.003527      0.050304      0.090700      0.006439      0.020573      0.081686      0.020070      0.082600      0.095409
  1            5590          9903          1389            26           333          9999      0.272826      0.222101      0.552536      0.996014      0.193688      0.181526      0.281866      0.271757      0.028209      0.027641      0.025186      0.022989      0.140845      0.141209      0.126125      0.001083      0.364130      0.541304      0.469203      0.545290      0.461232      0.569565      0.025147      0.080026      0.203334      0.070232      0.203596      0.301419      0.001026      0.009448      0.060768      0.007440      0.062160      0.084633      0.016036      0.036708      0.107929      0.031935      0.109691      0.135420      0.043841      0.215217      0.265580      0.177536      0.214493      0.536957      0.005956      0.020038      0.110299      0.017628      0.102805      0.192323      0.000334      0.002626      0.053502      0.002262      0.051426      0.086827      0.005695      0.015725      0.081006      0.014505      0.080754      0.089054
  1            6272          9864          1204            71           525         10000      0.296739      0.260870      0.611957      0.990580      0.197571      0.186351      0.301907      0.334200      0.027962      0.028024      0.024542      0.022008      0.138944      0.137737      0.117153      0.003148      0.326449      0.516667      0.486232      0.517391      0.484783      0.617391      0.031335      0.103370      0.201745      0.094389      0.203634      0.332407      0.001504      0.014238      0.058908      0.012809      0.060931      0.087012      0.021151      0.049962      0.103650      0.045553      0.104916      0.130675      0.048913      0.241304      0.290580      0.206522      0.253985      0.594203      0.007528      0.029727      0.108340      0.026030      0.103289      0.217605      0.000467      0.004792      0.052099      0.004096      0.050270      0.093261      0.007160      0.022553      0.076859      0.020654      0.077055      0.088303
  1            8186          9985          3457           130           702          9999      0.311957      0.320290      0.536957      0.968841      0.189327      0.195225      0.269557      0.301531      0.028656      0.028681      0.025472      0.023548      0.130265      0.132697      0.124817      0.009396      0.346739      0.554348      0.509783      0.551812      0.510145      0.564130      0.034652      0.082421      0.197351      0.073749      0.199714      0.262085      0.001967      0.009149      0.056266      0.007902      0.054180      0.072063      0.022687      0.036731      0.096745      0.033053      0.097831      0.119932      0.080797      0.225000      0.300725      0.228261      0.309420      0.519203      0.008957      0.018424      0.099729      0.016920      0.099554      0.155459      0.000685      0.002391      0.046798      0.002096      0.044904      0.069416      0.008233      0.014292      0.069738      0.013076      0.068750      0.074744
  1            6055          9758          1567            47           448          9998      0.294565      0.251812      0.571739      0.996377      0.189458      0.182080      0.287372      0.279180      0.027586      0.027276      0.025744      0.025721      0.133650      0.136230      0.123070      0.001012      0.352174      0.528986      0.490580      0.544565      0.475000      0.586957      0.029303      0.086752      0.201594      0.077575      0.196935      0.307538      0.001424      0.010609      0.062411      0.008509      0.060325      0.083446      0.019004      0.040861      0.102696      0.035330      0.103391      0.131038      0.055072      0.225725      0.286957      0.193478      0.246377      0.554710      0.006454      0.021140      0.108179      0.018178      0.100265      0.191901      0.000337      0.002699      0.054235      0.002099      0.049828      0.085631      0.006098      0.016368      0.077137      0.014681      0.075562      0.085451
  1            7701          9942          4155            98           613         10000      0.314130      0.290942      0.505797      0.970652      0.195561      0.187937      0.266714      0.334429      0.028172      0.028549      0.026507      0.025386      0.134129      0.133258      0.131811      0.009815      0.350725      0.558696      0.498913      0.568841      0.497464      0.534058      0.031739      0.069427      0.200594      0.065606      0.203978      0.260444      0.001699      0.006377      0.056905      0.005824      0.059319      0.070838      0.020653      0.030639      0.100515      0.028287      0.102507      0.125504      0.080435      0.226449      0.301812      0.205435      0.277899      0.486232      0.007553      0.014466      0.105223      0.013174      0.102377      0.151037      0.000430      0.001325      0.048997      0.001235      0.048373      0.065323      0.006946      0.011195      0.073466      0.010477      0.073926      0.077598
  1            7302          9890          1408            62           538          9999      0.289493      0.276812      0.613768      0.992754      0.185358      0.185971      0.297577      0.310658      0.028399      0.027203      0.025197      0.028497      0.131698      0.134492      0.114934      0.002251      0.333333      0.543116      0.506522      0.525725      0.483696      0.616667      0.031200      0.098229      0.212109      0.093688      0.208902      0.328204      0.001567      0.013756      0.064815      0.011948      0.065351      0.087785      0.020834      0.044879      0.104671      0.044434      0.107857      0.129498      0.048913      0.232971      0.280435      0.223188      0.268841      0.590942      0.007027      0.025265      0.111090      0.025642      0.109973      0.213123      0.000422      0.003715      0.055261      0.003588      0.055842      0.092935      0.006684      0.019388      0.079937      0.019919      0.080408      0.087179
  1            7426          9905          1344           177           599          9999      0.305435      0.274275      0.615217      0.917754      0.193971      0.188290      0.300368      0.315296      0.028912      0.028705      0.024434      0.022969      0.134725      0.136647      0.115577      0.025932      0.335145      0.539493      0.508696      0.524638      0.484783      0.610507      0.032650      0.106881      0.194169      0.096007      0.187646      0.305879      0.001926      0.015366      0.052801      0.014829      0.052514      0.078948      0.021731      0.049220      0.095396      0.045638      0.096679      0.122906      0.055797      0.251812      0.289130      0.219565      0.258696      0.575000      0.008212      0.031809      0.097675      0.028539      0.093315      0.194995      0.000656      0.005643      0.042943      0.005154      0.041219      0.080744      0.007763      0.023810      0.069434      0.022283      0.069175      0.082873
  1            7285          9910          2004            57           497         10000      0.305072      0.264493      0.552536      0.992391      0.197066      0.188402      0.278985      0.228503      0.029270      0.028662      0.026868      0.022343      0.136946      0.138571      0.124836      0.001739      0.353986      0.536594      0.494565      0.531159      0.478986      0.575725      0.029249      0.080551      0.218738      0.076927      0.212865      0.294674      0.001395      0.008743      0.065804      0.008124      0.065332      0.083684      0.018917      0.037328      0.110558      0.036067      0.110906      0.131642      0.062319      0.230072      0.294565      0.198188      0.255435      0.536232      0.006963      0.020784      0.120460      0.020591      0.111120      0.186879      0.000370      0.002596      0.058898      0.002654      0.055547      0.082620      0.006532      0.016002      0.084976      0.016532      0.082736      0.086669
  1            3767          9870          1497            51           338         10000      0.307246      0.193116      0.508333      0.977536      0.208582      0.182702      0.278832      0.350557      0.027427      0.026892      0.025513      0.024230      0.144496      0.147420      0.137092      0.007875      0.325000      0.512681      0.455435      0.535145      0.434058      0.522826      0.030158      0.084213      0.215542      0.069186      0.203303      0.289921      0.001427      0.008644      0.066634      0.006494      0.062916      0.081927      0.020411      0.041039      0.117377      0.032161      0.115058      0.143070      0.047826      0.231159      0.296377      0.142029      0.186957      0.490942      0.007378      0.021491      0.127282      0.016050      0.105733      0.185614      0.000448      0.002457      0.062702      0.001645      0.052993      0.082040      0.007028      0.016531      0.089559      0.013776      0.085965      0.094488
  1            7454          9922          2309           352           622         10000      0.322464      0.295290      0.566667      0.818841      0.190010      0.184410      0.275444      0.340111      0.028153      0.027999      0.025155      0.021923      0.128739      0.129955      0.119359      0.061614      0.351449      0.538406      0.514493      0.542754      0.511957      0.587681      0.033084      0.089042      0.169013      0.085468      0.166583      0.222544      0.001942      0.010595      0.043268      0.009484      0.041240      0.052693      0.021481      0.041101      0.082057      0.039080      0.081300      0.096194      0.081884      0.242029      0.296014      0.221739      0.272464      0.521377      0.008204      0.022675      0.076575      0.021480      0.073320      0.127257      0.000585      0.003136      0.029164      0.002721      0.027320      0.046460      0.007541      0.017195      0.053935      0.016741      0.053370      0.061000
  1            5446          9850          1890            56           510         10000      0.342754      0.248913      0.552899      0.993478      0.200294      0.178214      0.271724      0.341623      0.027707      0.026968      0.025197      0.030618      0.131643      0.133854      0.121488      0.002228      0.322464      0.516304      0.507246      0.526087      0.485507      0.576812      0.031404      0.091471      0.208353      0.083481      0.198512      0.293270      0.001690      0.011442      0.063169      0.009498      0.061331      0.084765      0.021312      0.044244      0.102666      0.039563      0.102133      0.129315      0.069928      0.251449      0.334058      0.176087      0.243841      0.539493      0.007350      0.023752      0.114896      0.020910      0.098351      0.185931      0.000441      0.003677      0.056706      0.002953      0.049632      0.085440      0.006839      0.017805      0.076514      0.017251      0.074369      0.085623
  1            6383          9814          1324            56           487          9999      0.288768      0.273913      0.603985      0.992391      0.192469      0.187505      0.290801      0.301425      0.028176      0.028353      0.025082      0.027201      0.136890      0.136145      0.115161      0.002293      0.346377      0.520290      0.486594      0.534058      0.487681      0.610145      0.029256      0.097585      0.212926      0.087590      0.214626      0.336620      0.001399      0.012908      0.064357      0.011051      0.065775      0.094750      0.019133      0.046813      0.109317      0.040812      0.109957      0.136721      0.056884      0.226087      0.280797      0.212319      0.266667      0.582246      0.007087      0.027761      0.117079      0.023531      0.112843      0.228435      0.000435      0.004378      0.057173      0.003402      0.055979      0.102128      0.006687      0.021484      0.084204      0.018544      0.082751      0.095430
  1            7697          9974          2177           112           594         10000      0.311594      0.302536      0.570290      0.972826      0.185406      0.188237      0.272955      0.314669      0.027419      0.027789      0.024924      0.022704      0.127635      0.131288      0.117292      0.008551      0.346739      0.533696      0.517754      0.545652      0.510870      0.589855      0.032786      0.090463      0.200218      0.083081      0.199747      0.280039      0.001853      0.010695      0.060542      0.008895      0.058134      0.080854      0.021465      0.042184      0.096554      0.037747      0.097702      0.121147      0.076449      0.226087      0.302174      0.224275      0.293116      0.550000      0.008087      0.021942      0.102859      0.020973      0.100299      0.175906      0.000560      0.003130      0.051193      0.002848      0.048257      0.081525      0.007469      0.016997      0.071778      0.016277      0.070900      0.079158
