scenario      C1             C2             C3             C4             t2             CA2      
   2           9309           9999           2685           4918           1735           9997
   2           6124           9968           1247            696            709           9994
   2           8350           9935           1244           1888           1049           9996
   2           9344           9997           1562           4155           1520           9998
   2           7049           9948           1363           2855            992           9992
   2           8930           9979            746            375            995           9991
   2           9272           9990           2052           2392           1439           9991
   2           8707           9975           1213            780            999           9994
   2           8382           9940            543           1436            918           9993
   2           9088           9993           4231           3263           1256           9997
   2           9359           9999           3747           8538           2419           9998
   2           7474           9931            569           1754            945           9992
   2           7340           9950            751           2550            964           9997
   2           8823           9982           1594           2510           1208           9995
   2           9247           9997           2461           3792           1847           9997
   2           8251           9969           1101           2146           1216           9995
   2           8041           9942            841           2079            858           9996
   2           8731           9938           1135           2841           1112           9996
   2           8811           9978           9000           2875           1426           9997
   2           8915           9932           1346           1581            998           9995
   2           9116           9974           1614           2282           1235           9992
   2           7233           9969           1613           1535           1140           9995
   2           9233           9995           1657           2155           1105           9996
   2           8827           9975           1219           1676           1244           9996
   2           8914           9970           1274           1877           1053           9995
   2           9625           9969           1422           2576           1190           9995
   2           8183           9974            898           1561            824           9995
   2           6469           9967           1440           1372            929           9996
   2           9391           9999           4868           3905           1602           9998
   2           7605           9953            465            641            783           9995
   2           8882           9960            533           2320           1207           9992
   2           9499           9981           3906           2108           1466           9995
   2           9107           9965           2449           3303           1516           9989
   2           8848           9984           1204           3728           1281           9998
   2           9126           9996           1702           2626           1399           9997
   2           8217           9856            234            944            609           9993
   2           8997           9967            601            762            805           9995
   2           9802           9993           2177           4979           1882           9995
   2           7952           9936            668           3597           1000           9988
   2           9456           9998           7864           4264           1675           9994
   2           8670           9959           1281           5939           1176           9995
   2           8421           9956           5872           4050           1123           9994
   2           8746           9979           1712           2344           1230           9995
   2           9132           9981           2625           4433           1504           9997
   2           7807           9960           1224           2302           1044           9997
   2           9141           9990           7200           3542           1735           9997
   2           9127           9979           2020           4553           1397           9996
   2           8459           9936           1489            489            926           9988
   2           8984           9926            658           2393            897           9997
   2           7890           9897            420           2547            898           9994
   2           8891           9979           1451           3343           1328           9993
   2           9260           9975           3353           2355           1220           9995
   2           8714           9980           1735           5070           1376           9994
   2           9066           9975           1463           2385           1374           9996
   2           8780           9988           1382           3651           1647           9993
   2           8586           9970           1061           1711           1026           9996
   2           5117           9898            568           1626            808           9993
   2           9518           9987           2078           3992           2587           9995
   2           9705           9990           1938           4688           1625           9997
   2           9331           9984           2033           4672           1447           9997
   2           9086           9976           1286           3668           1335           9993
   2           9327           9995           1697           4256           1686           9993
   2           8638           9977           1176           1844           1338           9994
   2           9169           9985           1661           5574           1250           9997
   2           9511           9983           2610           3901           2267           9996
   2           8186           9819           1128            780            852           9992
   2           9089           9973           2252           2820           1480           9994
   2           9195           9984           1467           2825           1482           9997
   2           9916           9985           2690           3623           1531           9996
   2           9278           9970           1759           3013           1105           9995
   2           9272           9970           1789           5661           1521           9998
   2           9495           9990           3426           3471           1854           9996
   2           8945           9975           1724           3887           1356           9997
   2           9689           9995           4750           5507           3053           9998
   2           8667           9970           1494           8879           1312           9997
   2           8843           9954            865           2860           1058           9993
   2           8756           9979           1380           3170           1318           9998
   2           9159           9964           1215           2978           1053           9996
   2           8899           9968           1559           3280           1322           9997
   2           9495           9996           2157           9442           1982           9997
   2           7740           9838            705           1205            748           9992
   2           8597           9955            986           2514           1021           9992
   2           9012           9968           7476           2342           1391           9995
   2           7619           9956           1691           3022           1192           9996
   2           7024           9951           1154           1088            920           9997
   2           9313           9992           2649           2892           1406           9996
   2           8535           9950           1852           2221           1072           9997
   2           8562           9897           1060           2156            875           9994
   2           8670           9969           1386           1991           1159           9998
   2           8694           9881           1077           2146            942           9990
   2           8945           9985           1457           2637           1329           9998
   2           8289           9978            627           1830            994           9976
   2           7384           9965           1336            567            727           9995
   2           9887           9980           2043           3305           1358           9996
   2           8483           9955           2529           2382           1172           9996
   2           8897           9968           1411           3111           3420           9991
   2           8083           9961           1057           2249            867           9996
   2           9167           9995           2180           3806           1371           9996
   2           9368           9989           1682           3575           1477           9996
   2           7902           9932            901           2466            994           9997
   2           8797           9936            863           1433            966           9997
   2           8984           9977           1544           3393           1196           9996
   2           9457           9977           3151           6098           2428           9997
   2           9577           9978           1662           4411           2506           9993
   2           9075           9965           1339           2942           1379           9997
   2           9258           9990           2043           5145           1570           9995
   2           9286           9988           2868           2584           1574           9997
   2           9090           9955           1058           3177           1195           9993
   2           9972           9986           1734           3192           1648           9996
   2           8111           9934            829           1522           1150           9994
   2           8926           9924            681           3682           1246           9996
   2           3098           9847            708           1494            407           9993
   2           8770           9984           1728           2567           1294           9995
   2           9203           9969           1572           3299           1329           9995
   2           9311           9992           1741           8417           1389           9996
   2           9337           9995           2067           3540           1466           9998
   2           7091           9890            490            698            731           9994
   2           7496           9935            867           1439            780           9995
   2           9431           9997           1587           3597           1581           9994
   2           8905           9987           2302           3402           1422           9997
   2           9398           9994           9134           8540           2296           9998
   2           8317           9936           1052           1518           1147           9994
   2           9247           9983           2306           4379           1296           9996
   2           8823           9969           1726           2155           1399           9997
   2           9495           9996           1431           7135           2032           9996
   2           9016           9954            835           3452           1197           9993
   2           9893           9980           1688           4064           1478           9996
   2           8582           9956           1181            793            806           9995
   2           7251           9702            641            731            392           9992
   2           8915           9983           1687           3392           1390           9996
   2           8620           9877           1141           1743            825           9995
   2           9485           9987           2087           5427           2427           9994
   2           9097           9958           1210           2449           1320           9996
   2           7994           9972            876           1597           1112           9993
   2           8396           9887           1042            991            909           9996
   2           8712           9963           1318           1258            871           9997
   2           8607           9944           1382           1729           1102           9995
   2           9395           9977           1692           3210           3253           9994
   2           9003           9984           1697           2867           1428           9994
   2           7999           9985           1036           1048           1102           9993
   2           9187           9986           1908           2714           1355           9998
   2           8988           9975           1665           4043           1100           9998
   2           9063           9962           2635           2811           1318           9995
   2           9752           9985           2937           3200           1585           9997
   2           8171           9935           1152           1438            950           9991
   2           8723           9977           2083           2772           2552           9993
   2           9086           9966           1432           3441           1416           9994
   2           7516           9944            772           2550           1131           9995
   2           9705           9985           2575           5256           1338           9995
   2           8642           9962           4146           2230           1244           9994
   2           9641           9981           1910           3490           1527           9997
   2           9373           9986           3197           4571           1772           9997
   2           8696           9931           1380           2524           1105           9989
   2           9229           9991           1757           3210           1492           9995
   2           8844           9966           1557           2109           1221           9995
   2           9539           9977           1985           3814           1469           9995
   2           9454           9997           2451           3436           1527           9997
   2           7999           9987           1409           1081           1117           9996
   2           8838           9965           4391           3008           1154           9995
   2           9069           9969           1976           6560           1286           9996
   2           8031           9929           1233           1781            899           9994
   2           8996           9958           2713           2305           1235           9992
   2           8660           9956           1756           1222           1234           9995
   2           9126           9973           1565           4426           1198           9997
   2           8389           9930            495           1599            785           9992
   2           8688           9974            931           2966           1262           9994
   2           8550           9968           1324           1709           1190           9996
   2           8717           9984           1647           3685           1375           9996
   2           9026           9979           1286           3755           1493           9997
   2           7474           9936            827           1710            927           9993
   2           8328           9971            885           1984           1115           9993
   2           9059           9979           8847           3351           1468           9996
   2           9364           9989           1587           2538           1383           9995
   2           8238           9935           1236           2219            963           9996
   2           9054           9928            909           3811           1307           9997
   2           7855           9949            966           1803           1063           9995
   2           8980           9980           1583           2008           1177           9996
   2           9108           9973           4063           2415           1229           9991
   2           9305           9948           1890           1945           1192           9993
   2           9354           9974           2491           3481           1625           9995
   2           8717           9897           1291           1935            948           9994
   2           8211           9979            887           2026           1133           9996
   2           7981           9964            897           3289           1143           9941
   2           8635           9979            905           2702           1369           9994
   2           5289           9935            500           1972            830           9996
   2           9165           9988           1341           5019           1483           9997
   2           9282           9983           1770           4347           1577           9998
   2           9005           9970           1345           4103           1402           9996
   2           8687           9971           9981           3184           1330           9996
   2           8980           9967           2108           3091           1764           9995
   2           8984           9959           1351           2589           1099           9995
   2           8835           9959           1095           3515           1116           9996
   2           8993           9990           2185           2512           1425           9995
   2           8490           9948            941           1478            974           9994
   2           8999           9972           3857           2816           1156           9996
   2           9245           9996           2584           2932           1544           9997
   2           9228           9981           2022           3962           1520           9994
   2           9703           9989           2618           9445           1666           9996
   2           8455           9957           1576           2419           1040           9994
   2           8801           9962           1213           2372           1110           9995
   2           7948           9979           1805           2983           1275           9991
   2           8417           9839            380            848            780           9992
   2           8233           9975           1915           2242           1450           9995
   2           8687           9968           3161           2518           1057           9995
   2           8937           9965           1726           1938           1170           9995
   2           8734           9986           1236           4235           1435           9996
   2           9660           9995           6077           8959           1571           9992
   2           8582           9991           1581           1981           1374           9995
   2           8825           9965            981           2672           1266           9997
   2           7734           9957            384            937            708           9995
   2           9231           9981           2269           2844           1604           9996
   2           8904           9988           1108           3144           1118           9998
   2           8810           9925            622            991            930           9995
   2           9166           9985           2045           3687           1394           9995
   2           9122           9946           3370           3339           1438           9993
   2           8432           9950            750           2767            974           9997
   2           8122           9962           1657           2559           1075           9994
   2           9294           9971           1250           9919           1299           9993
   2           8927           9978           1585           3998           1406           9997
   2           8622           9944           1021           2679            846           9997
   2           8287           9944           1183           2142            939           9996
   2           9021           9999           1972           3403           1245           9998
   2           8806           9964           1602           2611           1293           9996
   2           8955           9977           1365           3000           1250           9998
   2           9422           9989           4559           4115           1589           9997
   2           9154           9936           1106           2932           1322           9994
   2           9010           9959           1239           2288           1157           9994
   2           8666           9972           1416           3042           1296           9992
   2           9407           9990           2099           3428           1570           9997
   2           1893           9889            525           1176            346           9987
   2           9553           9979           1466           2416           1171           9997
   2           8152           9928           1356           2150           1166           9994
   2           8868           9963            968           3091           1270           9992
   2           8049           9917            676            499            689           9987
   2           6555           9969           1384           1958            915           9984
   2           9485           9983           2715           3540           1354           9998
   2           8399           9958           1369           2483           1085           9995
   2           9504           9970           1239           3114           1200           9996
   2           9327           9953           1798           2752           1197           9997
   2           8820           9974           1893           4032           1494           9997
   2           9316           9978           1952           7275           1563           9997
   2           7753           9944           1461           2141           1125           9994
   2           8915           9968           1697           3097           1250           9997
   2           7236           9960            995           3478           1009           9996
   2           9579           9983           2069           4645           1407           9994
   2           9944           9990           1462           4231           1879           9998
   2           9332           9983           1712           2393           1604           9978
   2           8998           9977           1385           2058           1254           9990
   2           9559           9996           1815           9212           1659           9998
   2           9192           9989            985           4105           1456           9998
   2           9154           9973           1867           4399           1278           9996
   2           9117           9986           1502           3361           1277           9997
   2           9281           9978           1457           2633           1408           9995
   2           8621           9990           2223           4652           1505           9995
   2           9084           9988           3339           2782           1479           9998
   2           9236           9995           1780           4230           1812           9998
   2           9101           9922           1568           2662           1134           9996
   2           9552           9992           1823           1634           1462           9997
   2           8198           9965           1201           2308           2424           9974
   2           9371           9983           1185           3877           1459           9997
   2           8985           9980           1478           2977           1173           9991
   2           9119           9977           1632            858           1147           9996
   2           9219           9986           1193           3381           1421           9997
   2           7172           9962            779           2900            919           9997
   2           8636           9927           1414           1682            883           9996
   2           9583           9998           8882           8556           1373           9998
   2           8698           9945           1315           1730           1020           9996
   2           9250           9981           2127           5519           1556           9996
   2           9203           9975           1184           2842           1158           9995
   2           8884           9963           1812           3435           1552           9996
   2           8840           9962           1460           2765           1254           9994
   2           8545           9850            498           2831            993           9989
   2           9147           9995           1874           3350           1539           9995
   2           9052           9983           1308           3097           1142           9995
   2           8869           9977            548           1179           1000           9997
   2           8791           9981           1734           3266           1285           9995
   2           6857           9796            362            859            629           9996
   2           9131           9978           1437           5719           1354           9995
   2           9351           9996           5916           4062           1331           9998
   2           9432           9996           2399           8447           1744           9998
   2           8225           9927            661           3057           1118           9996
   2           8917           9930           2971           1957           1098           9999
   2           8620           9996           1480           3394           1165           9996
   2           8939           9968           7777           2585           1152           9994
   2           9585           9996           3080           4966           4073           9996
   2           9663           9963           1832           3786           1233           9996
   2           9148           9992           1362           3590           1536           9998
   2           9098           9963           1329           2700           1264           9990
   2           8737           9972           1173           2266           1409           9994
   2           8938           9983           1593            749           1314           9992
   2           9218           9995           1948           4607           1516           9997
   2           8956           9956           1598           2739           1022           9997
   2           8774           9974           1673           2227           1259           9997
   2           9494           9984           2938           4382           1665           9998
   2           7701           9937           1365           2206            995           9994
   2           9486           9995           2044           7548           1683           9997
   2           9877           9981           2041           3618           1515           9996
   2           9250           9981           1454           8837           1367           9997
   2           8416           9967           1086            724            934           9991
   2           9106           9993           1608           7478           2344           9874
   2           9264           9980           1756           7932           1441           9986
   2           9426           9992           6541           4100           1561           9993
   2           9149           9974           1848           4089           1518           9955
   2           8364           9988           1853           2307           1228           9997
   2           7693           9956           1225           1870           1160           9992
   2           8031           9961           1228           2334           1191           9993
   2           8604           9972           1462           2741           1208           9993
   2           9122           9980           1775           4719           1568           9994
   2           8062           9905           1075           1390            748           9992
   2           9222           9990           1494           4033           1658           9998
   2           8514           9984           1359            400           1324           9992
   2           9363           9997           1755           3201           1291           9997
   2           9238           9999           2954           4103           1532           9996
   2           9105           9962           1583           3304           2129           9995
   2           9202           9999           2971           4127           3537           9994
   2           8653           9956           1192           1460           1086           9993
   2           8643           9925            927            671            779           9993
   2           9127          10000           1759           2758           1537           9995
   2           9043           9978           1620           3215           1423           9996
   2           9669           9985           1407           1877           1223           9997
   2           9186           9976            991            697            945           9997
   2           9283           9977           1860           1418           1023           9996
   2           8910           9965           5791           2210           1170           9991
   2           8459           9890            588           1925            945           9994
   2           8964           9972           1486            182            859           9989
   2           8807           9940           1338           2497           1114           9986
   2           8906           9991           1936           8400           1483           9997
   2           7863           9908            544            877            837           9997
   2           8476           9983           1823           2014           1447           9995
   2           8785           9897            503           2971            996           9995
   2           9234           9980           1321           4344           1528           9998
   2           8064           9944            859           2027            920           9985
   2           9009           9953            778           2296           1241           9985
   2           8909           9973           1129            100            610           9995
   2           8764           9966           1805           2705           1064           9997
   2           9021           9974           1688           4521           1571           9996
   2           8755           9985           2296           2970           1412           9995
   2           8047           9932           1233            895           1020           9987
   2           9305           9983           4628           3830           1323           9997
   2           8382           9977           1697           3355           1317           9997
   2           6311           9970           1577            855            999           9990
   2           8586           9976           1981           2820           1088           9998
   2           8979           9972           1801           4802           1144           9953
   2           5219           9855            774           1443            396           9985
   2           9332           9998           5400           8364           1261           9998
   2           9284           9994           6256           3871           1629           9997
   2           8092           9952           1671           2944           1165           9996
   2           8710           9976           1329           3878           1444           9997
   2           9352           9999           2271           4027           2259           9996
   2           8693           9956            702           2125           1120           9995
   2           8744           9920            756           2358            935           9994
   2           9175           9988           2015           5406           1632           9998
   2           9287           9994           2843           5148           1901           9994
   2           8844           9947           1668           2366           1235           9993
   2           9227           9979           6194           3297           1336           9996
   2           9126           9979            891           3336           1263           9994
   2           7712           9958            476           1478            859           9994
   2           9095           9991           2677           3203           1265           9998
   2           9154           9987           2079           2713           1463           9996
   2           8438           9917            984           2091            870           9994
   2           8921           9972           1256           2156           1277           9997
   2           9091           9984           1459           4621           2323           9998
   2           7240           9971            580           1807            839           9996
   2           9124           9994           4603           9189           1966           9998
   2           8732           9931            546           1361            775           9997
   2           9134           9957           1125           4180           1154           9997
   2           9005           9980           1310           2536           1298           9996
   2           7852           9901            507           1642            882           9994
   2           9241           9992           2253           3573           1437           9996
   2           9282           9946           4755           4074           1308           9997
   2           9632           9990           4056           4005           1599           9997
   2           9232           9994           2190           7182           1431           9998
   2           7519           9913            490           1235            633           9996
   2           8505           9984           1616           2694           1029           9996
   2           7758           9871            851            860            844           9986
   2           8912           9981           1282           3112           1222           9997
   2           9145           9965           1663           2976           1126           9997
   2           9208           9994           2183           4764           1717           9996
   2           9209           9990           1548           2727           1376           9998
   2           8290           9853            994           1237            900           9990
   2           8881           9957           1767           3293           1242           9997
   2           9186           9981           2259           6592           1777           9997
   2           9081           9990           3216           2908           1106           9997
   2           6817           9928            453           1645            908           9994
   2           9068           9985           3803           3827           1437           9998
   2           9257           9957           1417           2591           1050           9993
   2           8933           9965           1479           4221           1153           9996
   2           9590           9995           2147           3612           1584           9995
   2           6949           9941            927           2235            798           9995
   2           7845           9960           2495           1620           1082           9994
   2           9418           9988           2877           6384           1733           9993
   2           8906           9976            593           3552           1264           9994
   2           6116           9898           1285           1517            944           9986
   2           8821           9983            865           3056           1249           9993
   2           8360           9973           1741           3234           1151           9997
   2           9807           9986           1887           2979           2547           9997
   2           6745           9959            837           2251           1036           9995
   2           5517           9928           1018           1208            667           9994
   2           8774           9942           1295           1972           1214           9996
   2           9107           9998           2980           5627           1813           9997
   2           8562           9984           1425           2409            988           9996
   2           9356           9982           2375           3449           1810           9996
   2           9445           9984           2329           4671           1485           9997
   2           9137           9979           1407           4712           1407           9995
   2           8967           9888            860           2738            953           9995
   2           7680           9937           1702           2464           1144           9994
   2           7592           9958           1421           3246           1194           9997
   2           9026           9968           1284           5667           1444           9998
   2           8096           9895            926           1083            903           9997
   2           8759           9949           1319           2497           1234           9996
   2           8059           9961            808           2097            997           9996
   2           7809           9853            307           1025            821           9993
   2           8760           9948           1865           3049           1099           9995
   2           9697           9987           1306           2754           2602           9992
   2           9133           9976           1765           2637           1306           9997
   2           8032           9969            983           1444           1259           9991
   2           9298           9991           1608           5799           2970           9991
   2           9115           9993           2158           3197           1514           9997
   2           9297           9978           3285           3433           1461           9988
   2           9719           9977           1389           2941           1489           9995
   2           9099           9981           1447           2760           1249           9997
   2           7054           9899            545           1113            509           9995
   2           8831           9967           1527           2148           1309           9997
   2           9634           9962           1946           5835           1855           9998
   2           8794           9956           1211           1748           1008           9993
   2           9040           9984           1395           2622            992           9995
   2           8947           9973           1356           2130           1290           9996
   2           9032           9995           1884           3120           1387           9997
   2           8868           9970           1417           2896           1312           9993
   2           9224           9973           2205           4011           1440           9995
   2           8852           9882           1131           2495           1165           9992
   2           8731           9971           1852           4423           1321           9994
   2           8402           9977           1412           1790           1105           9991
   2           8779           9940            954           2385            770           9992
   2           5993           9909            250            467            703           9991
   2           8619           9979           1025           3079           1244           9994
   2           8696           9969           1573           2462           1195           9993
   2           8690           9967            883           3816           1369           9997
   2           9333           9984           1058           5767           1497           9997
   2           8894           9967           1725           2568           1238           9994
   2           8359           9945            732           3539           1204           9997
   2           9528           9977           2116           2975           1372           9997
   2           8829           9940            721           1724            929           9996
   2           8267           9971            824           2293           1221           9993
   2           9015           9999           1713           2708           1546           9996
   2           9035           9984           1841           2139           1351           9992
   2           8750           9970           2882           1729            929           9997
   2           8743           9976           1351           1618            996           9992
   2           8705           9973           1690           1814           1216           9996
   2           9699           9980           2033           8705           1418           9996
   2           9297           9983           2330           7557           1413           9997
   2           9167           9986           1936           3004           1622           9997
   2           9901           9984           1838           3278           1572           9990
   2           9009           9980           2557           2303           1303           9997
   2           9196           9987           2192           4370           1593           9994
   2           8308           9977           8755           2549           1085           9996
   2           8954           9917            922           2240           1281           9994
   2           9050           9992           1741           3682           1271           9988
   2           9876           9994           2462           4390           1649           9996
   2           9028           9998           2333           5288           1668           9997
   2           8868           9995           1721           2840           1482           9997
   2           5552           9881            172            787            298           9994
   2           9377           9999           5738           3540           1539           9888
   2           7925           9966           1352           6355           1175           9994
   2           7615           9958           1547           2407            986           9996
   2           8984           9978           1307           4094           1517           9984
   2           6924           9883           1010           2032            757           9995
   2           9607           9982           2001           3046           1738           9997
   2           7835           9961           1697           2611           1126           9998
   2           9560           9992           2186           6806           1717           9996
   2           8688           9979           1657           2932           1412           9996
   2           8940           9933           1014           2146            940           9995
   2           8475           9981           1474           3244           1393           9997
   2           4831           9853            117            300            446           9979
