scenario      C1             C2             C3             C4             t1             CA1            t2             CA2      
   3           3625           9790           6045           6610           1060           6879           2818            997
   3           3355           9933           6768           8423           1606           8406           2858            665
   3           2965           8612           7092           9249            647           9239           2543            134
   3           4945           9554           5514           6905           1327           6106           1928            536
   3           3367           9537           6256           7913           1292           7859           2048           1321
   3           2179           9394           5537           3563           1174           6203           1752            767
   3           4482           9485           7307           7025           1403           1571           2419            875
   3           2896           8668           6386           7261           1229           5122           1865            965
   3           3245           9042           5856           5397            956           6393           1262            405
   3           3584           9619           6716           7174           1703           7203           2825            957
   3           2200           9093           7481           5075           1084           4073           1865            345
   3           3699           9613           7964           6400           1552           1062           1379           1162
   3           2986           9389           4565           5590            877           8366           2861            139
   3           2934           9891           6276           7364           1494           4358           1949            618
   3           3907           9569           4864           8318           1127           8240           1849           1196
   3           4519           9626           6339           6873           1579           3645           1657            368
   3            945           9005           2845           4971            685           8955            462            407
   3           3988           9965           8229           8471           1663           8403           3257           1214
   3           1885           9284           5037           7615            961           5233           1906           1212
   3           2514           9124           5358           6525            923           5444           1267            236
   3           2637           9662           5959           7493           1278           9143           1931            982
   3           4347           9438           6332           4500           1323           6795           1891            114
   3           1985           8854           4321           2100            768           5174           1692            277
   3           2838           9413           6261           6510            848           8978           1725            487
   3           6687           9251           5449           6028           1330           6674           1377            352
   3           2924           9814           5933           7029           1291           6439           4411            574
   3           4799           9653           7875           9409           1187           4108           1946            523
   3           8483           9017           7254           6596           1325           7488           1959            857
   3           3879           9369           5032           6570           1207           4738           1184            756
   3           6133           9452           5700           5974           1225           4437           1740            616
   3            694           9282           4684           3957            689           2621            774            677
   3           3512           9473           6791           7610           1293           5731           1913            699
   3           2333           9112           5853           4453           1305           4498            632            505
   3           3428           9957           6576           7013           1526           6517           2158           1011
   3           2512           8677           4646           6173           1150           5071           1759            622
   3           1030           8446           4117           3626            711           4995           1296            580
   3           9376           9264           5709           8965           1136           5665           2106            760
   3            978           9230           4269           5767            684           4931            643            865
   3           3103           9771           6769           7363           1196           6134           2178            948
   3           2893           9814           6225           6689           1483           4439           2111           1172
   3           3396           9102           5640           3354           1028           8704           1189            496
   3           2730           9158           4963           4605           1140           5962           1829            503
   3           4214           9996           6111           7633           2551           7048           2765           1110
   3           2401           9127           3938           6981            998           4871           1631            694
   3           3809           9711           7971           5243           1647           3882           1924           1349
   3           1628           8982           2455           5275           1174           4598           1150            489
   3           3254           9708           9067           7834           1767           6228           3770            776
   3           7294           9663           6275           7127           1826           8657           3319            281
   3           3451           8725           4011           6198           1063           4064           1067            485
   3           1905           9416           5679           6460           1175           6699           2175            315
   3           7661           9612           6361           6684           1799           3400           2895            641
   3           3963           9651           4974           7226           1408           7643           2366            875
   3           3500           9514           5546           6021           1161           9323           1984         69.648
   3            855           8640           3543           4474            669           5626           1143            494
   3           4439           9564           6703           6861           1364           9757           2558            624
   3           1746           8105           3863           5696            434           7803            680            466
   3           3877           9540           4739           9115           1133           4926           1274            709
   3           7162           9701           5655           7646           1420           6907           1720            693
   3           2546           8340           5117           5515            822           6452           1055            695
   3           3550           9614           4879           6773           1300           9617           2336           1069
   3           4239           9748           5710           7557           1419           8362           2603           1174
   3           3873           9829           6309           7534           1663           3278           2054            800
   3           3188           9954           5730           6813           1015           5722           2229            281
   3           2060           8905           3507           3068            975           3270           1208            593
   3           9890           9997           7440           9082           1583           8822           2704            710
   3           2060           8272           4435           5974            955           2781           1514            650
   3           2608           9961           5960           6279           1151           6111           2090            928
   3           1335           7759           3336           5407            844           5656            989            567
   3           1312           9508           4450           4304            846           4932            849            483
   3           2705           9552           5745           8068           1401           6773           3662            170
   3           2041           8949           2738           5489            842           4475            801           1100
   3           7609           9811           7369           7668           1629           4074           2471            966
   3           3315           9622           5547           8859           1483           6363           2417            455
   3           2734           9394           5602           7821           1235           6397           3912            611
   3           4321           9187           6634           4415           1156           2428           1974            318
   3           2491           8532           3317           5989           1088           5429            798            577
   3           2880           9310           7905           8036           1477           5325           1547            472
   3           1213           8786           3524           4255           1041           2461           1055            543
   3           3553           9994           8366           9957           1678           6057           2893            527
   3           3041           9292           6470           7642           1377           7541           1780            519
   3           2935           9809           5425           7097           1304           5320           1397            902
   3           1796           9320           3948           5290            924           9402            702            687
   3           2733           8640           4956           6365            853           6714           1366            674
   3           3322           9505           6019           6908           1269           1113           2084            246
   3           1664           8162           2117           5739            633           2694            325            550
   3           2855           9573           5857           6463           1286           4946           1687            514
   3           4335           9073           5477           7395           1337           3314            953            769
   3           3703           9525           5949           7144           1163           9550           2397            639
   3           1879           9320           4920           6574           1189           8929           1618            357
   3           7925           9909           8687           9011           2111           9913           2586            563
   3           2722           9336           4732           6926           1227           4476           1955            705
   3           3298           9353           5393           6346           1174           6037           1583            456
   3           1837           8900           5237           5179           1018           3578           1528           1084
   3           3579           9665           6732           6624           1504           7176           2818            933
   3           5432           9716           6205           8111           1450           5948           3165            574
   3           7104           8809           4842           6831            991           8311           1436            256
   3           4150           9796           8292           7638           1495           5132           2353           1111
   3           3556           9573           9045           9286           1245           8176           1954            924
   3           4275           9947           6519           6684           2699           7699           2699           1047
   3           2519           9069           5701           6291           1031           8849           1386            584
   3           6501           9665           6107           7092           1162           6264           2283            878
   3           3391           9699           5949           6821            919           9110           3213           1109
   3           3151           9598           6055           6622           1127           5731           1934            543
   3           1427           8507           3694            920            566           8841            973            290
   3           2674           9342           5955           7326           1390           7964           2014            825
   3           5725           9871           7358           7404           1404           7125           2052           1014
   3           4812           9652           5920           8220           1395           4315           3398            413
   3           3072           9152           5173           7708           1059           3952           1545            577
   3           2526           9611           5773           9653           1299           9826           2069            806
   3           3939           9138           6876           7190           1061           6465           1720           1046
   3           4111           9587           9518           7951           1385           7701           2162            677
   3           2139           9529           4237           7218           1323           5061           2016            940
   3           1426           7806           3530           3688            602           9153            633            390
   3           3464           9518           6864           7581           1239           5280           2232            209
   3           3759           9685           7280           6857           1480           9061           2182            726
   3           2322           9708           4952           5852           1365           2524           2087            291
   3           3524           9196           5748           6792           1122           8128           1727            570
   3           4210           9717           6145           7458           1453           4612           1695            471
   3           2178           9103           5930           3707           1160           6912           1079            211
   3           3865           9767           5901           6973           1316           7135           2106            191
   3           3052           9361           3559           5077           1003           8630           1300            754
   3           2640           8348           4503           6085           1129           6057           1826            479
   3           2615           9088           5644           4617            976           6921           1224            396
   3           2802           9058           5167           6899           1102           6372           1465            659
   3           3185           9526           6213           5768           1067           7478           2398            406
   3           4343           9647           6284           5840           1362           7607           1947            809
   3           3865           9690           8158           9097           1316           8980           2289            650
   3           1220           9172           4642           6657            834           8521            973            572
   3           2989           9683           5859           6546            995           6755           1881            554
   3           3430           9702           6532           6977           1173           6668           1975            501
   3           4095           9460           6566           8909           1016           8295           3426           1084
   3           5062           9534           5019           5900            711           5776            904            851
   3           6815           9738           6409           7504           1447           4860           2469            486
   3           3653           9972           6494           6635           1483           7476           2666            561
   3           3916           9351           6254           9798           1379           3520           1788            845
   3           3527           9989           4877           7585           1051           7543           1616            821
   3           3114           9540           7042           6916           1386           8424           2612            721
   3           2878           9517           5378           6837           1014           8242           1697            714
   3           2880           9660           4958           7554           1227           2421           1710            949
   3           3368           9633           9838           6248           1198           5117           2050            643
   3           3016           9638           6262           8875           1733           9242           2619            425
   3           4621           9175           5780           7048           1714           5227           2612            527
   3           1195           8651           4082           2347            370           1860            165            192
   3           3754           9871           6505           7076           1161           7374           1576            796
   3           2973           9075           4540           5533           1003           5413           1359            532
   3           2322           8707           5097           5758            922           7127           1614            585
   3           4112           9781           7312           9697           1595           5670           2293            853
   3           3980           9958           7460           7335           1368           8100           2415            868
   3           3235           9598           6479           7831           1391           7606           4259            583
   3           3291           9618           6363           7518           1611           7257           2392            635
   3           2677           9597           5722           6000           1027           7935           1263            585
   3           2550           8819           4030           4668           1000           5728           1783            503
   3           2767           8310           3654           4283            897           5346           1645            685
   3           4228           9714           6211           7969           2675           4019           3920            953
   3           6335           9979           7999           8995           1679           4196           2113            410
   3           2689           9765           4166           3089            869           4679            925            220
   3           1871           7526           5293           3343            835           1581           1899            174
   3           3290           9996           6656           9339           1298           5614           1985            849
   3           1169           7478           2680           4861            677           6880           1440            233
   3           2810           9912           5220           4942           1116           5821           2039            341
   3           2452           9326           5999           7282           1297           7660           1457           1228
   3           2436           9095           5672           7544           1129           6844           1914           1030
   3           2646           9061           3396           4959            889           5661            669            387
   3           2481           8720           5446           6453           1000           4716           1323            336
   3           2039           9101           5174           4447           1023           4637           1321           1005
   3           2774           9537           5318           6884           1190           7119           1914            821
   3           3198           9062           4198           7331           1157           3981           1508            491
   3           1365           9589           4929           5811           1119           4327           2056            344
   3           3448           9887           5394           7174           2186           3680           3680            986
   3           2204           9577           4729           8598            666           3916           1660            288
   3           4584           9405           5598           6269           1493           3956           1762            547
   3           2709           8865           5018           6034           1044           9281           1948            435
   3           2312           9424           4441           8408            972           7152           1680            673
   3           3705           9049           6465           5432           1031           9044           1880            748
   3           1493           8804           4054           5494            898           4651            809           1002
   3           3427           9124           5427           8541           1133           4303           1705            926
   3           4513           9730           5607           9087           1177           9609           2012           1081
   3           3361           9713           6362           7632           1381           7663           1778            854
   3           3816           9830           6487           5986           1690           1813           1921            131
   3           1863           8825           6092           5100            792           3530           2414            488
   3           2766           9684           6367           5821           1306           6690           2107            288
   3           3981           9665           5822           6833           1612           7480           2981            809
   3           4113           9924           4419           7452           1347           3868           2960           1005
   3           3548           8649           4818           4143           1055           8903           1286            377
   3           2702           9719           5962           7926           1183           6813           1974            714
   3           3849           9776           8671           8089           1430           4407           1607            420
   3           3148           9439           5776           6374           1016           9409           2605            990
   3           3961           9753           5475           8567           1524           3531           2344            713
   3           9439           9580           6831           7596           1330           6492           2129            899
   3           3323           9386           9897           5867           1177           5463           1446            906
   3           1028           8035           4819           5208            897           4432           1227            711
   3           1738           9268           2866           4835            838           7425            926            711
   3           2551           9603           4701           3288           1205           5040           1189            858
   3           1760           8278           2886           4651            966           5999           1421            386
   3           1967           8679           4557           2993            829           8232           1629            497
   3           3023           9519           5769           6486           1096           5996           1891         22.463
   3           2352           8732           2426           2707            929           1093           1705            252
   3            845           7209           4060           4855            440           9091            559            844
   3            707           7809           2959           6435            745           8017            767            108
   3           2872           9625           6308           8421           1485           7345           2399            745
   3           3286           9955           6430           7183           1053           5089           2081            353
   3           2474           8938           5451           5437            917           7485           1838            627
   3           1179           9383           5423           1441           1116           3466           1334            411
   3           3338           9812           6410           8601           1379           4631           2279         83.608
   3           4858           9115           4777           6016            912           5510           1794            637
   3           2511           8828           3107           5963            907           6706           1126            644
   3           5451           9845           7707           7329           1428           7329           2520            372
   3           3228           9871           5792           7275           1204           7474           1673            751
   3           3150           8795           4578           7397            696           7690           1628            302
   3           1514           8697           5433           3700           1037           6224           1266            472
   3           3877           9942           6565           7143           1374           7445           2773            791
   3           3125           9519           8693           5585           1902           6067           2681            559
   3           3637           9545           6967           8226           1182           8522           1534            383
   3           5871           9699           6046           9645           1330           7037           2216            493
   3           2953           9427           4601           7861            773           9004           1225            553
   3           2989           9147           2519           7153           1153           3872           1430            852
   3            845           9399           3453           4398            822           7695           1046            371
   3           2228           8443           8602           7197            671           9917           1180            396
   3           1259           9339           4887           6380           1009           8466           1371            985
   3           1964           9214           5684           6797            985           5169           1190            886
   3           2838           9427           4653           3457            811           8270            952            834
   3           1505           6778           3423           3388            734           6440           1384            333
   3           4276           9703           8091           9584           1716           6598           2740           1053
   3           3793           9446           5895           8231           2269           3806           2892            617
   3           1369           8002           5186           5579            969           5449           1619            553
   3           1330           8878           4996           5636            873           9313           1106            787
   3            960           9216           4940           5867            827           6054            736            572
   3           2163           8469           6030           6094           1077           4848           2157            746
   3           4295           9679           5542           7766           1495           8484           3283           1254
   3           1669           8937           3772           5977            981           5789           1068         58.017
   3           2949           8810           5528           6010           1365           4603           1320            613
   3           2931           9367           5498           6943           1248           4543           1872            527
   3           2599           8907           5428           2923           1070           3151           1356            476
   3           2076           9588           5268           4918            809           7776           1021            165
   3           3649           9738           6641           9932           1501           4272           2257            848
   3           1636           6699           3167           4136            784           6730           1436            371
   3           1599           9302           5929           4605           1071           5563           1087            505
   3           2988           9363           3336           4476           1081           6770            778            705
   3           2551           9384           6092           6883           1106           9478           2227            229
   3           3701           9128           5266           7099           1540           8099           2091            653
   3           3638           9668           6398           5529           1610           5037           1801            731
   3           2634           9468           4394           6588           1250           6409           1169            376
   3           4420           9814           7117           7878           1092           9587           3323           1075
   3           3719           9279           4338           4473           1396           3502           1654            585
   3           2819           9449           6489           8871           1632           8201           3903         84.894
   3           1789           9597           5559           4722            891           7381           1347            726
   3           2549           9701           4961           5586            919           9326           1526            411
   3           4706           9862           6647           8978           1327           7422           1923            436
   3           2584           9607           4554           6137           1013           5104           2027            842
   3           2284           9294           5728           6671           1081           6660           1816           1675
   3           4151           9942           6764           9595           1467           9673           4217            338
   3           3459           9467           5955           8071           1320           4402           2066           1138
   3           4062           9492           6950           7539           1732           9396           2244            949
   3           3520           9515           5304           6825           1072           6027           1870            206
   3           4227          10000           9497           7940           1759           5236           2469            709
   3           3897           8621           5559           6951           1224           2927            899            649
   3           8455           9752           7724           9167           1430           9556           2377            833
   3           3296           9385           4459           6630           1321           7208           2600            723
   3           2440           9073           4816           5242           1030           6769           2073            299
   3           2814           9533           6419           7178           1346           6722           1750            814
   3           3908           9603           6287           7836           1399           6983           2269            866
   3           1364           8305           4667           4663            918           6799           1679            262
   3           2653           9981           4874           6274           1394           4428           2333            580
   3           5149           9715           5238           7319           1201           8346           1928            565
   3           2428           9083           4131           4493           1180           4173           1753            552
   3            371           8178           2198           1424            507           1689            746            180
   3           1855           8909           3618           5682            906           8095           1724            389
   3           2605           8777           8499           3720            799           6382           1276            322
   3           4093           9904           7266           7446           1871           3331           3459           1151
   3           2405           9251           5224           5261           1173           5560           1741            567
   3           2606           9333           5823           6460           1268           5812           1956            710
   3           2445           9313           4567           5515           1050           5393           1185           1271
   3           2993           9807           5721           6323           1131           6910           1585            698
   3           2420           8631           4248           6655           1184           4292           1656            685
   3           1833           9390           3259           5872            938           9142           1287            265
   3           7129           9728           6602           9840           1657            545           2143            520
   3           1753           8309           2717           2761            954           4048            492            719
   3           3602           9076           5611           5129            880           6209           1040            709
   3           1040           9244           4341           3035            620           5900            667            480
   3           3566           9470           5153           8964           1110           8564           2266            928
   3           3379           9429           6642           6354           1571            562           1418            369
   3           2919           9686           4590           3151           1196           5527           1542           1134
   3           3616           9332           6060           7065            879           8173           1415            641
   3           6817           9323           6340           7702           1250           8859           2100            569
   3           3782           9575           7229           7777           1304           8915           1987            712
   3           2026           9107           5215           5806           1100           7482           1658            392
   3           3583           9488           4976           7024           1157           6029           1898            503
   3           2261           9224           3766           5031            685           3536            520            171
   3           3581           9398           6775           5919           1238           5394           1743            626
   3           3617           9503           7555           8368           1182           5680           1890            819
   3           3061           9057           5242           6975           1030           8406           1998            497
   3           2113           9546           5788           7974           1255           6206           1853           1246
   3           5057           9664           6379           6499           1363           6007           2277            458
   3           2705           9258           4924           6732           1240           5534           2100            833
   3           3752           9839           6701           8242           1444           6891           2178            397
   3           3537           9495           4497           6206           1212           6518           1729            817
   3           2248           9540           5455           7107           1232           7436           1640            595
   3           4094           9978           6749           9278           1427           3850           2256            637
   3           1503           8760           2428           5989            655           4521            659            609
   3           2526           9761           5681           7239           1237           6002           1647            617
   3           2898           9008           5027           2404            623           3123            972            840
   3           4159           9836           6233           7498           1432           7470           2386            500
   3           3277           9211           5636           6634           1205           6422           1876            403
   3           5867           9169           5136           5690           1186           4263           1355            980
   3           2208           9217           5015           5198           1197           4708           2042            406
   3           2838           9195           5356           6108           1170           4173            975           1010
   3           3007           9956           5568           6361           1350           7710           1601            295
   3           2604           8929           3767           5589            808           4318            990            758
   3           2388           9100           4678           4769            993           6638            915            809
   3           3536           9930           5912           9633           1285           5568           1961            409
   3           1554           8662           4535           3656            649           4033            799            384
   3           3500           9890           6211           6942           1389           7901           2696            637
   3           4177           9441           7172           5944           1220           4165           1649            349
   3           2697           9501           5829           7206           1408           5965           2489           1076
   3           6665           9813           6656           7689           1587           7168           2317            815
   3           2544           8301           4817           4869           1023           5096           1691            349
   3           1983           9249           5279           6147           1080           6577           1000            616
   3           2953           9439           4613           4510            938           8845           1401            907
   3           2662           9708           5996           6409           1033           7896           1934            611
   3           9083           9846           7070           7651           2433           1363           2587           1199
   3           2947           7094           5077           6119            631           5234            795            298
   3           1370           9296           4068           5178            710           8525           1366            557
   3           2712           9824           4795           5838           1283           4035           1746            314
   3           2108           9266           5701           5383            949           8477           1315            302
   3            509           7552           2812           1158            274           7968            249            294
   3           1809           9351           6493           7179            636           3407           1513            997
   3           2167           9244           5310           2390           1030            486           1411            923
   3           2809           9662           5575           5902           1183           6804           1525           1045
   3           5774           8979           6404           6397           1485           7085           2455            436
   3           3581           9512           6577           6467           1180           7912           1424            614
   3           3275           9475           6850           9710           1586           8283           3544            615
   3           2923           8568           6022           6001           1113           3496           1490            430
   3           1567           8975           4567           5704            757           7569            979            572
   3           3621           9248           5032           6682            803           8556           1440            837
   3           3238           9695           8058           6285           1671           2944           1805            752
   3           5588           9597           6371           7243           1352           7187           2044            535
   3           3628           9604           5833           6470           1438           7266           2048            481
   3           3144           9647           6592           6532           1454           3103           1842            563
   3           2391           9661           5367           5245           1099           4084           1957            339
   3           2041           9182           4051           4115           1031           5232           1176            318
   3           3769           9664           6142           6826           1422           4352           2039            624
   3           2575           9632           6485           6881           1239           5807           1810            529
   3           2559           9398           4514           6118           1187           6529           1131            372
   3           3328           9657           5785           7217           1274           9303           4668            536
   3           3083           9100           5670           5642           1093           5686           1969            614
   3           4513           9807           6864           7723           1257           8768           2149           1147
   3            947           6332           2611           3497            580           7977            936            659
   3            560           8946           2580           1991            751           1837           1049            273
   3           4315           9662           4969           6994           1609           5876           2105           1037
   3           3337           9669           9296           7168            957           9620           4649           1129
   3           3261           9364           5814           7029           1075           7461           3673           1049
   3           3374           9591           7189           7682           1375           3706           2127            920
   3           8601           9462           7674           6158           1222           5920           2044            863
   3           3392           9645           5391           8023           1224           5913           1865            316
   3           4236           9994           7268           7388           1503           6603           2968            724
   3            569           8559           3860           3114            547           9939            955            589
   3           3506           9897           8516           9863           1314           4613           2274            503
   3            966           9275           3259           1402            745           4572            958            468
   3           2323           9459           5852           6614           1004           6379           2196            661
   3           3547           9334           5881           8235           1369           7004           2179            373
