scenario      C1             C2             C3             C4             t1             CA1            t2             CA2      
   2            613           3682            380            342         63.563          10000           3774         62.968
   2            819           6561            756            592         92.047          10000           4371         74.190
   2           1316           8427            770            577            106          10000           4274         78.175
   2            953           8333           1534            519            119          10000           4618            104
   2            646           5878           2333            434         83.905          10000           4423            110
   2            640           6545            640            388         81.621          10000           4494         50.234
   2           2960           5988            839            832            100           9999           4073            115
   2            931           4683            665            532         92.757          10000           4440         80.331
   2           1021           4954            918            930            114          10000           4435         69.903
   2           8253           5700            723            659            169          10000           4500         58.527
   2            372           4232            271         93.969         35.107          10000           2115         32.478
   2            993           9724           1315            726            109          10000           4735         63.248
   2            110           2350            410            126         49.856          10000           3858         50.420
   2           1312           8828           1846            906            119          10000           4647         70.678
   2            733           3482            533            316         80.629          10000           3976         63.873
   2            755           7705            789           1147         98.586           9999           4511         59.984
   2           1736           5931            667           3056         95.379          10000           4285         66.398
   2            785           6220           1187           2030         96.190          10000           4535         78.909
   2           1141           5674           1596            585            118          10000           4545         41.335
   2            701           5486            695            576         94.010          10000           4292         61.227
   2           2619           5405           1105            434            135          10000           4520         65.095
   2            381           3302            471            317         76.654          10000           4064         37.111
   2           1097           6153            863            575         91.617          10000           4147         61.419
   2            741           4264           4407            300         84.882          10000           4487         86.553
   2            526           2541            645            532         86.170          10000           4502            140
   2            286           5510            243            412         77.001           9999           3481         61.142
   2            438           3778            404            420         64.258          10000           3739         53.820
   2            753           2965            532            509         83.256          10000           4566         23.873
   2           1099           8919            842            843         92.932          10000           4682            136
   2           9116           8953            954            775            125          10000           4672         80.610
   2           1023           6029            728            912         94.637          10000           4509         77.093
   2            875           6818            501            737         90.086          10000           4615         88.179
   2           1974           8248            560           9700            124          10000           4524            103
   2            690           6886            855            656            104          10000           4371         41.643
   2            411           4600            740            461         76.783           9999           4075         70.997
   2            819           7836            706            650         97.796          10000           4459         53.771
   2            637           4634            744            355            101           9999           4294         87.934
   2           1086           6434            692            355         77.346          10000           4217            118
   2           1215           4877            470            451            105          10000           4765         31.896
   2            669           2665            297            223         47.937          10000           3323         53.133
   2           1365           8707            572            684            103          10000           4554            111
   2            678           5332            753            487            105           9999           4295         52.212
   2            645           3306           1181            445         73.438          10000           4474         32.647
   2            228           1741            447            310         63.444           9999           3982         51.068
   2            453           3359            381            340         62.870           9999           3542         90.283
   2            764           7203            872            347            104          10000           4142            111
   2            612           3514            275            162         77.117           9999           4363         32.536
   2            626           5166            661            335            104          10000           4419         43.460
   2           1525           5701            745            501         89.363          10000           4438         87.899
   2           1163           5378            681            732         95.659          10000           4589         34.760
   2            535           3860            486            162         82.292           9999           4400         47.333
   2            449           3729            930            289         43.046          10000           3811         10.354
   2            873           4243            443            662         71.990          10000           4631         98.897
   2            917           6251            749            416         85.386          10000           4217         58.563
   2            460           4283            855            305         79.679          10000           4193         33.595
   2           2355           9930           2097           1125            102          10000           4553         69.506
   2            915           4743           1043            505         96.802          10000           4315         67.430
   2            181           3060            532            315         66.797          10000           3707         52.690
   2            691           7107            703            339            106          10000           4485         36.354
   2            339           3246            140            175         46.412          10000           2953         32.297
   2            665           5573            586         55.339         59.453          10000           3490         12.220
   2            598           5249            632            616            101          10000           4445         68.247
   2            882           5047            600            495         84.726           9999           4595         25.030
   2           2643           7072            658            481            110          10000           4524         44.289
   2            213           2582            327            424         76.288           9999           2923         77.954
   2            944           7853            989           1093            111          10000           4618         46.335
   2            618           3940            362            536         75.830          10000           4411         46.966
   2           1254           7357            760            586            107          10000           4438         42.531
   2           1135           9533           1008           1167            140          10000           4577         64.522
   2            953           6982            775            928            107          10000           4661         24.366
   2            232           2436            364            511         78.125          10000           3881         58.108
   2            645           2089            861            203         64.241           9999           4034         48.528
   2           3731           6446            945            637         88.552          10000           4481            101
   2            362           4928            335            332         79.196           9999           4251         53.583
   2            495           4007            769            350         72.863           9999           4123         79.939
   2           1116           7529            447            451         93.478          10000           4384         62.452
   2            690           4138            829            362         83.297          10000           4516         61.600
   2            767           3731           3534            497         87.448          10000           4314         71.485
   2           1152           6652           1339           4689            102           9999           4474         68.261
   2            332           5688            502            253         62.675          10000           3590         86.578
   2            864           5238           2001            708         96.441          10000           4439         69.971
   2         68.462           1520            172            189         39.939           9999           3369         22.821
   2            822           6817            779            620         83.475          10000           4461         40.358
   2            664           4390            413           1688         65.910          10000           3959         70.880
   2           1256           7689            488           1025            117          10000           4684         89.140
   2            988           5209            674            304         80.163          10000           4112         56.013
   2           1437           5044            634            610         94.502          10000           4407         45.013
   2           1213           8603           1058            900            101          10000           4604         88.037
   2            440           3346            582            378         69.915          10000           4376         16.140
   2            893           5922            727            502         89.888          10000           4375         43.577
   2           1203           6674            977            858            111          10000           4548         75.555
   2            883           7252            790            360            122          10000           4295         54.884
   2           1106           6176           1599           1884            187           9999           4300         78.702
   2            411           4029            881            208         76.794          10000           4256         45.215
   2           1443           6668            543            933            111          10000           4669         89.635
   2            474           3302            261            224         66.218          10000           3246         29.064
   2            178           3539            451            446         53.285          10000           3791         56.198
   2            236           2423            157            134         45.767          10000           3584         40.683
   2            304           3684            450            293         56.305          10000           3683         49.571
   2            805           7651           3576            594            112          10000           4450         85.299
   2            850           5351            838            743         74.485          10000           4268         83.645
   2            912           6766            675            668            101          10000           4451         30.620
   2            366           3639            356            120         73.327          10000           3559         48.844
   2            934           4878           1100            459            107          10000           4653         50.721
   2           1644           7253           1042           9504            111          10000           4816         87.570
   2            509           2925            631            167         41.335          10000           3168         59.451
   2            660           7713            770            773         99.955          10000           4628         49.722
   2            734           4989            501            673            105          10000           4430         65.584
   2            333           4717            212            192         48.708           9999           3029         67.186
   2           1021           4866           1499            502         83.462          10000           4255            114
   2            966           5644           1684            857            107          10000           4594            114
   2            368           3611            589            297         82.247          10000           4337         95.181
   2            342           5585            280            257         59.542          10000           3667         64.997
   2            398           4556            658            705         79.341          10000           4339         59.433
   2            810           5225            555           1330         91.425          10000           4677         46.848
   2            540           3907            638           1088         80.084          10000           4522         28.174
   2            331           3140            144            128         54.348           9999           3178         31.534
   2            446           2949            165            183         64.286          10000           4247         50.948
   2            897           5836            417            820         98.515          10000           4156         82.962
   2            422           1386         93.273            125         45.806          10000           3995         34.976
   2            678           2116            363            200         61.788          10000           4604         28.422
   2           1036           6859           1069           2062            110          10000           4681         53.386
   2           1077           9703            995           1128            123          10000           4824         51.364
   2            399           4683            231            128         50.225           9999           2236         36.244
   2           1051           9527            775            727            278           9999           4677         78.288
   2            741           3902            617            869         91.766          10000           4422            102
   2            347           2663            145            117         47.787          10000           3170         32.943
   2            663           5162            591            693            101          10000           4450         51.756
   2            577           3702            175            327         66.060           9999           3525         62.950
   2            308           3179            658            423         74.763           9999           4197         54.824
   2            728           4390            656            442         69.979          10000           4526         51.699
   2            540           3881            897            300         91.192          10000           3986         64.493
   2           1217           3565            711            718            101          10000           4235            101
   2            719           3471            276            569         76.104          10000           3997         69.432
   2            879           9013            940           1078            134          10000           4676         69.492
   2            564           4900            603            336         72.619          10000           4194         46.626
   2            671           6860            525            414         84.611          10000           4624         28.581
   2            563           5548            352            648         86.812          10000           4818         51.452
   2            162           2316            258            429         63.925           9999           3309         49.947
   2           1215           7102           3021            591            114          10000           4541            131
   2            670           3578            486            387         74.654          10000           4231         47.166
   2           1041           6285            787            526         96.903          10000           4380         66.992
   2            234           1809            463            191         62.737          10000           4085         36.804
   2            815           7426            989            578         91.002          10000           4406         39.271
   2           1743           5844            819            561         89.828          10000           4613         61.368
   2            227           4413            361            221         42.161          10000           2789         41.327
   2           1854           5714            890            777            103          10000           4629         97.464
   2            845           2805            561            515         72.197          10000           4386            124
   2            816           5713            746            557            108           9999           4302         67.428
   2            395           4405            410            267         66.472          10000           3675         77.148
   2            698           5846            597            737         83.819          10000           4416         94.523
   2           1068           6973            930            654         79.719          10000           3972         58.391
   2            826           5886            431            905         71.414          10000           4447         78.950
   2           1555           6689            988            724         75.435          10000           4836            106
   2            736           5221            853            499         77.924          10000           4235         68.263
   2            367           2776            121            106         46.269          10000           2679         15.633
   2            784           6239           5114           2256         93.490          10000           4488         51.337
   2            277           4439            541         89.033         45.588          10000           3581         92.094
   2            752           5522            925            619         89.198          10000           4464         98.949
   2            385           3707            270            277         60.217          10000           4164         24.843
   2            463           5231            503            253         81.664          10000           4302         34.118
   2            783           4232            616            625         93.426          10000           4906         42.210
   2           2560           5852            648            602         98.629          10000           4552         95.869
   2            827           4782            617            779         88.378          10000           4427         68.935
   2           1816           4641            683            424         91.711          10000           4414         29.252
   2            406           4669            212            256         57.527          10000           3166         82.815
   2            751           3750            377            460         71.833          10000           4358         88.534
   2            288           3406            407            537         64.862          10000           4418         26.270
   2            634           4201            670            467         87.663          10000           4513         37.618
   2            973           6962            656            480            114           9999           4548         64.125
   2            639           2646            301            353         51.136          10000           3959         37.761
   2            917           8079           2014            702            104          10000           4522         50.386
   2            862           6989           1461            753            112          10000           4529         41.540
   2            272           1819            288            237         47.420          10000           3063         52.717
   2            946           6540            622            333            107          10000           4380         22.562
   2            220           3507            421            315         49.146          10000           3431         40.198
   2            793           4801            789            534         90.471          10000           4531         63.456
   2           9934           5427            772            464            103          10000           4401         70.848
   2            765           6050            670           1499         84.635          10000           4462         34.247
   2            799           6095           1964            619            108          10000           4203         71.933
   2            804           6098            850            545            113          10000           4559         56.840
   2            594           4964            552           4519         72.966          10000           4355         57.777
   2            645           4866            434            468         88.356           9999           4564         98.799
   2           1670           5574            623            277         86.954          10000           4398         53.464
   2            686           4557           1168            455         95.637          10000           4389         64.665
   2            783           5970            714           1280         97.877          10000           4535            101
   2            301           4761            301            209         70.188          10000           4215         59.961
   2           2815           5069            513            278         78.674          10000           4461         66.028
   2            826           3221            571            461         63.582          10000           3946         58.114
   2           1263           3123            982            484            101          10000           4326         52.406
   2            654           4655            717            420            117          10000           4034         85.197
   2           1459           6444           1088            827            103          10000           4402         37.269
   2            702           7383            351            494         70.078          10000           4219         26.297
   2            542           5796            623            634         79.103          10000           4380         56.917
   2            538           3276            358            280         58.468          10000           3885         44.623
   2            510           3544            464            167         71.683          10000           4383         88.252
   2           1336           4835            437            457         78.247          10000           4499         37.120
   2            755           4679            551            515         88.105          10000           4726         49.625
   2           1012           6675           5588           1165         95.331          10000           4626         63.373
   2            308           2852            534            250         58.468          10000           4284         33.512
   2            591           4619            607            439            102          10000           4295         56.950
   2           1080           7280            926            621            101          10000           4474            119
   2            415           2626            361            584         83.778           9997           4194         82.964
   2            999           4903            702           1029         77.566          10000           4433            110
   2            393           3520            650            187         74.228          10000           4282         37.008
   2            598           6141            821            587            107          10000           4476         94.870
   2           1081           4926            355           2157         67.258          10000           4119            104
   2            455           3302            401            261         76.365          10000           3993         63.411
   2           1305           7865           1179            430         96.400          10000           4548         50.095
   2            856           3632            526            177         75.724          10000           4631         41.169
   2            316           4050            376            247         69.424          10000           3820         76.411
   2           1106           7855           2476            656            241          10000           4864         58.475
   2            704           8699            893           2714         95.314          10000           4715         62.957
   2            331           4055            531            343         49.418          10000           3480         56.387
   2            191           4001            875            159         50.222           9999           3833         13.906
   2            260           2222            352            112         79.305          10000           3938         38.401
   2            175           3641            601            122         43.029          10000           3483         10.153
   2            931           3801            606            334         68.076          10000           4127         76.127
   2            775           7368           4838           1007            111          10000           4464         63.276
   2            378           4770            415            272         85.618          10000           4288         61.736
   2            217           4142            293            248         63.240           9999           3934         49.326
   2            812           5736            582            588            109          10000           4809         65.557
   2            614           2859            389            401         61.809          10000           3734         56.703
   2            690           4356           1489            309         76.917          10000           4202         22.526
   2            310           3459            612            166         64.387           9996           3947         13.402
   2            326           3574            418            285         85.024           9999           4189         61.536
   2            316           3724            222            347         61.605           9999           3876         11.361
   2            729           7163            997           2077            102          10000           4690         26.992
   2            654           2739            554            442         90.121           9999           4155         56.004
   2            759           4449            594            374         70.984          10000           4226         51.000
   2            837           5644           1928            596            100          10000           4528         78.859
   2            824           6767            803            944            100          10000           4370         79.631
   2            655           3784            429            231         61.876          10000           4049         31.598
   2           2493           4367            727            474            105          10000           4413         73.006
   2            921           4113            612            611         77.210          10000           4404            103
   2            705           4259            585            347         69.716           9999           4369         26.911
   2            449           4137            330            186         88.051          10000           4520         38.765
   2            750           4443            639            214         91.575          10000           4281         36.007
   2            160           1633            377            166         47.894          10000           3595         78.977
   2            792           4733           7276           1133         73.153          10000           4362         71.119
   2           1458           4196            582            443         83.241          10000           4384         34.747
   2            577           4130            424            561         85.174          10000           4329         37.849
   2            184           1933            387            285         32.439          10000           2326         22.484
   2           1218           6500            805            729            110          10000           4613         31.816
   2           1400           4573            560            309         84.435          10000           4183         32.607
   2           1180           7683           1063            919            111          10000           4550         58.090
   2            466           5165            203            443         71.915          10000           4041         41.781
   2            314           2643           1293            213         65.864           9999           4214         52.173
   2            936           6090            609           3210         87.118          10000           4523         32.910
   2           2207           7059           1785           1744            116           9999           4663         53.806
   2            874           3468            439            485         74.634          10000           4327         78.940
   2           1074           6475            745           2232         90.598          10000           4737         37.606
   2            698           4967            593            598            101          10000           4577         24.453
   2           1373           5808           1172           1015            152          10000           4458            123
   2           1069           6384            485            491            115          10000           4631         58.883
   2            555           3020            597            330         71.992          10000           4380         64.538
   2            348           2289            422            460         65.077          10000           4001         42.721
   2            587           4416            683            440         79.836          10000           4179         62.083
   2           1122           6506            858            638         93.747          10000           4457         85.199
   2            516           4110            535            389         75.036           9999           3979         48.564
   2           1172           7878            614            585            110          10000           4580         40.984
   2            529           3221            635         94.252         74.521           9999           4213         46.745
   2            776           8022            661            654         88.734          10000           4648         80.769
   2           2811           7059            856           2040            103          10000           4519            118
   2            783           5352           1040            785         94.092           9999           4374            105
   2           2208           7788            969            952            136          10000           4606         53.692
   2            580           4552            633            410         88.480           9998           3884         30.404
   2            986           1680            273            658         65.817          10000           4354         81.135
   2           1819           6763           2023            659            103          10000           4679         67.585
   2            544           4724           2551            523         84.360          10000           4118         75.298
   2            308           4386            257            211         64.362          10000           4066         69.509
   2            462           2561            398            328         58.271          10000           4197         31.501
   2            363           4147           1185            278         86.321          10000           4202         52.806
   2            419           3246            544            303         77.143           9999           4210         37.860
   2           1179           9652            929            451            122          10000           4566         31.906
   2           2713           8257           1928           2146            149          10000           4593         55.763
   2            835           3969            568           2840         98.248          10000           4716         22.497
   2            911           5616            633            507         67.418          10000           4390         47.695
   2            309           2455            863            302         56.508          10000           3900         48.543
   2            739           6437            889            620         93.720          10000           4385         44.564
   2            402           5867            856            271         73.315          10000           4344         63.904
   2            369           4236            716            344         75.490           9998           3935         79.784
   2            527           3850            567            370         85.917           9999           3959         77.335
   2            566           4623            525            400         96.220           9999           4551         23.732
   2           1843           5173            655            464            136           9997           4599         60.854
   2            474           3306            735            361         70.487          10000           4417         57.543
   2            580           5440            482            170         91.729          10000           4094         74.311
   2            777           5703            435            519         93.446          10000           4209         30.580
   2            677           5012            816            403            110           9999           4380         34.371
   2            690           4077            666            500         83.393          10000           4461         31.116
   2           1020           5339           7683            584         92.348          10000           4624         55.232
   2            813           5431            514            507         88.472          10000           4443         49.114
   2            671           4924           7427            458         99.608           9999           4498         35.171
   2            277           1084            390            116         62.027          10000           3878         35.655
   2           1033           5464            613            321         89.766          10000           4113         74.014
   2            407           3735            982            140         69.183          10000           4286         55.467
   2           1346           7189            702            840         92.093          10000           4994         29.844
   2           3963           4629            552            369         76.808          10000           4408         54.622
   2            779           5562            747            418            109           9999           4482         67.431
   2            621           3396            711            547         71.746          10000           4248         57.723
   2            225           6106            381            440         65.785          10000           3701         49.851
   2           1101           5264            562            432            103          10000           4439         57.290
   2            213           5229            438            181         58.981           9999           3492         64.684
   2           1931           8609           1097            726            143          10000           4737         41.620
   2            719           5092            555           1058         83.598          10000           4458         92.793
   2           1022           7545            855            636            107          10000           4580         20.275
   2           1906           9723           1074            702            144          10000           4711         56.743
   2            973           5293           1233           1234            107          10000           4594         32.087
   2            530           2966            477            449         79.297           9999           4233         37.306
   2            834           5242            681            595            103          10000           4561         98.332
   2            744           9327            913           1081         91.304          10000           4553         31.529
   2            531           3448            213            353         70.160           9999           3723         96.554
   2            418           3517            560            425         70.891          10000           4386         29.714
   2            686           6421            557            486         93.574          10000           4312         48.591
   2           1008           8420            687           1989            135           9999           4723         48.591
   2           1253           8150            726            129         77.118          10000           4516         84.002
   2            524           4089            522            300         90.471          10000           4575         23.741
   2            592           4604            802           1677         90.676          10000           4383         54.077
   2            686           5233            818            261         68.861          10000           4108         99.586
   2            414           3794            467         70.086         61.497          10000           4015         46.941
   2           1891           8088           2066            487            117          10000           4594         65.274
   2            448           2273            383            406         79.683           9999           4170         97.497
   2            498           6423            495           1316         86.559          10000           4610         48.430
   2           1035           5940           1005            686            139           9995           4584         31.204
   2            818           6783            705           1285            104          10000           4578         49.476
   2           1090           5783            817            536         87.469          10000           4322         62.055
   2           1187           6675            737            561            400          10000           4772         84.304
   2            551           5525            558            409         99.855          10000           4351         67.783
   2            851           6115            808           3345         90.828          10000           4801         12.581
   2            743           5428            847           1212            119          10000           4542         61.018
   2            342           2230            269            303         62.298          10000           3879         17.366
   2           1113           6279            941            403         78.470          10000           4589         81.026
   2            680           8200            902            970            104          10000           4485         94.019
   2           1504           5836           4156            430            138          10000           4518         76.048
   2            447           6067            818            364         49.693          10000           3889         39.191
   2           5999           5461            686            794         93.872          10000           4580         65.217
   2            880           8784            850            744            114          10000           4532            109
   2            592           5619            540            560            115          10000           4658         53.098
   2            882           7318            694            495         79.302          10000           4134            141
   2            572           4831            260            443         65.516          10000           3970         54.411
   2            142           3296            165            267         66.227           9999           3402         52.926
   2            529           3962            337            856         63.442          10000           4215         31.612
   2            582           6120            588           1246            115          10000           4249            102
   2            440           3688            665            460         57.544          10000           3595         61.900
   2            686           4805            745            381         71.660          10000           4117         59.727
   2            899           7255           2548            491            103          10000           4614         39.836
   2           1598           6486            627            175         98.853          10000           4660         22.011
   2            730           6193            549            772         93.025          10000           4494         75.766
   2            596           4185            415         34.334         37.129          10000           3076         36.042
   2            589           4435           2525            501         85.116          10000           4555         35.706
   2           1022           7998           1305            796         97.805          10000           4465         49.894
   2            984           6873           1296            900            120          10000           4610         14.489
   2           1261           4752            908            499         93.259          10000           4542         60.406
   2            853           5521            531            428         85.804          10000           4392         28.364
   2            378           4283            720            333         84.425          10000           3751         57.783
   2            489           4453            739            327         78.032          10000           4093         63.856
   2            999           6115           3148            732            109          10000           4628         60.626
   2            250           3203            124         36.679         46.213          10000           3903         24.688
   2            618           3454            203            647         64.964          10000           4430         59.939
   2            627           8091            598            947         89.535          10000           4627         26.042
