scenario      C1             C2             C3             C4             t2             CA2      
   1           5185           9887           2858            323            132           9996
   1           6259           9851           2156            393            221           9995
   1           4858           9895           1966            174            140           9992
   1           3344           9589            620            105            120           9988
   1           7004           9969           7966            285            268           9996
   1           5189           9840           1615            122            242           9992
   1           5320           9939           2734            309            231           9998
   1           3155           9752           1533         75.895            157           9990
   1           4927           9962           3329            196            169           9996
   1           6220           9925           1823         94.359            157           9995
   1           5533           9967           2285            227            206           9994
   1           6054           9953           4241            786            332           9996
   1           2804           9242            530         76.958         94.636           9985
   1           8406           9956           2947            352            550           9997
   1           5214           9902           2875            218            235           9990
   1           6509           9986           2905            292            249           9993
   1           5921           9914           2736            254            274           9996
   1           5292           9919           3118            209            234           9993
   1           5600           9895           3007            214            204           9995
   1           6202           9878           1379            180            113           9994
   1           6172           9977           2955            179            214           9997
   1           4901           9835           1792         76.628            136           9992
   1           4029           9880           2259            261            184           9995
   1           2547           9794           1240            165         33.251           9991
   1           6332           9977           3090            288            288           9993
   1           5554           9925           2084            214            176           9994
   1           7989           9989           2598            613            399           9997
   1           6074           9959           2779           1553            243           9992
   1           5443           9851           2596            157            253           9993
   1           7233           9954           2624            394            233           9996
   1           8385           9978           3071           3112            341           9998
   1           6372           9952           2426            323            151           9989
   1           6979           9968           2710            582            307           9996
   1           4641           9808           1444            137            130           9995
   1           4364           9886           1828            206         85.185           9989
   1           5601           9941           2732            178            219           9991
   1           7526           9959           3347            746            260           9998
   1           5691           9967           9000            366            251           9993
   1           7096           9996           2824            441            328           9996
   1           5903           9891           2924            197            209           9991
   1           2016           9787           1064         73.076            120           9989
   1           7183           9991           5060            484            424           9991
   1           4551           9923            675         84.502            141           9994
   1           9312           9963           5920            222            281           9997
   1           6420           9946           1431            169            188           9995
   1           6039           9896           2179            188            205           9995
   1           6548           9989           3260            315            264           9994
   1           8315           9963           2837            277            275           9980
   1           3148           9759            691            146            159           9992
   1           6193           9958           6621            382            201           9996
   1           1681           9828           1409            228         99.094           9993
   1           5744           9862           3075            461            310           9995
   1           5723           9975           3069            340            278           9996
   1           6014           9935           2581            209            243           9996
   1           5323           9929           5676            333            201           9994
   1           4846           9912           3505            350            231           9991
   1           7016           9946           3725            314            293           9996
   1           5410           9715           1429            296            134           9992
   1           5387           9764           1252            102         59.838           9994
   1           3818           9564           1154            129         89.366           9988
   1           2535           9838            872            114         96.765           9991
   1           6680           9944           2794            457            197           9995
   1           6455           9942           3268            695            308           9995
   1           4649           9830           2654            332            226           9993
   1           5903           9982           2709            281            327           9995
   1           6058           9980           2763            248            248           9988
   1           5311           9930           2171            229            236           9991
   1           9336           9931           2303            471            272           9993
   1           5789           9947           2590            230            252           9989
   1           7121           9943           3735            154            213           9993
   1           5925           9828           2237            369            224           9995
   1           4661           9833           1211            276         75.464           9991
   1           5954           9901           2689            185            251           9994
   1           5410           9898           2704            388            208           9992
   1           3342           9777           1314            228            162           9995
   1           7948           9937           2896            394            226           9994
   1           6007           9921           3365            233            292           9994
   1           5349           9897           2248            249            230           9988
   1           3073           9833           1002            216            111           9995
   1           4743           9718           1157            121            122           9994
   1           6040           9925           4826            170            290           9992
   1           5749           9694           1502            224            204           9979
   1           5457           9900           1493            171            167           9996
   1           3865           9812           1172            147         73.014           9994
   1           1547           9324            358         31.283         71.892           9973
   1           6259           9932           8736            331            222           9993
   1           5322           9815           1997            141            188           9994
   1           2766           9779            894            272         72.780           9993
   1           4884           9910           2538            212            234           9997
   1           5796           9968           3059            676            220           9997
   1           7507           9988           2933            308            164           9997
   1           5373           9869           2248            380            249           9993
   1           6216           9960           2901           1497            218           9994
   1           2360           9629           1487            111            140           9989
   1           4945           9921           2900            235            174           9993
   1           4404           9777           1038            147            168           9994
   1           5659           9919           2278            294            149           9997
   1           5639           9912           2482            271            117           9995
   1           5885           9945           3729           1924            278           9997
   1           5690           9847           2345            180            143           9995
   1           4219           9949           2046         61.749            133           9995
   1           6507           9956           2464            390            257           9997
   1           5223           9924           2178            313            243           9996
   1           7527           9944           3314            215            245           9996
   1           6467           9920           3463            392            261           9996
   1           6163           9911           2163            287            189           9991
   1           5810           9769           1416            226            209           9993
   1           3834           9832           1311         78.606            160           9995
   1           5915           9982           3385            253            314           9996
   1           6126           9933           2570            355            298           9996
   1           2103           9600            269         58.419         62.299           9988
   1           5828           9924           2352            191            164           9994
   1           5490           9931           3238            318            243           9997
   1           5487           9844           1766            132            112           9995
   1           5864           9913           2475            381            252           9991
   1           6019           9910           2167            184            265           9991
   1           7744           9965           9928           1213            308           9996
   1           3577           9947           2207            107            124           9992
   1           8738           9938           3157            522            293           9996
   1           3822           9846           2012            227            215           9995
   1           5561           9874           2383            223            176           9990
   1           7249           9982           4075            492            357           9996
   1           5911           9700           1337            347            205           9995
   1           5532           9897           1939            224            277           9994
   1           6767           9968           6144            810            349           9995
   1           5512           9879           2019            197            199           9993
   1           5908           9916           2520            179            131           9996
   1           5463           9981           2449            413            235           9997
   1           4428           9888           2253            254            173           9996
   1           5946           9908           2107         80.918            264           9993
   1           6227           9949           2825            288            216           9997
   1           2048           9826           1166            196         92.153           9995
   1           3191           9838           2918            205            182           9997
   1           4995           9912           1421         80.466         95.029           9994
   1           6596           9962           3213            466            637           9995
   1           3566           9835           1554            181            173           9994
   1           4211           9888           1719            264            140           9995
   1           4752           9862           1817            215            210           9992
   1           4140           9870           1082            210            134           9991
   1           4818           9827           2014            197            214           9988
   1           6742           9924           3970            397            306           9997
   1           6460           9974           3147            321            343           9993
   1           5468           9886           1880         89.894            164           9994
   1           6214           9944           1415            310            204           9997
   1           6344           9985           2568            299            297           9998
   1           8601           9989           2614            235            287           9995
   1           5669           9949           2941            202            262           9996
   1           5505           9732           2383            309            195           9996
   1           4246           9924           2047            343            267           9996
   1           3198           9701           1109            125            130           9990
   1           6100           9975           2858            306            305           9991
   1           6745           9951           2954            271            247           9995
   1           6321           9975           2917            756            364           9994
   1           6545           9916           2220            281            204           9994
   1           8023           9976           4552            393            406           9996
   1           5628           9932           2764           1133            282           9989
   1           8355          10000           5566            623            491           9998
   1           6682           9949           1906           1739            281           9996
   1           3442           9258            225            105         86.646           9987
   1           6050           9977           3348            381            245           9997
   1           5717           9899           1974            133            206           9995
   1           3713           9676            482            216            140           9986
   1           7027           9960           2372           2720            365           9996
   1           5879           9889           1286            110            191           9995
   1           6202           9938           3981            665            311           9994
   1           7434           9989           4309           2029            302           9997
   1           5163           9824           1650            111            142           9994
   1           6339           9966           4462            424            269           9992
   1           6748           9958           3160            393            264           9995
   1           5623           9947           3021         76.986            108           9997
   1           5317           9899           2118            118            200           9995
   1           6146           9956           4253            442            313           9997
   1           3502           9794           1867            110            195           9991
   1           5779           9952           2665            322            289           9996
   1           5018           9934           2036            228            221           9995
   1           6791           9972           5439            487            356           9995
   1           3964           9939           3053            195            169           9996
   1           6136           9889           2618           1347            221           9997
   1           6466           9919           4083            393            255           9995
   1           6085           9953           2278            232            229           9995
   1           6602           9926           2838            257            301           9996
   1           1764           9310            614         52.115         27.850           9986
   1           6334           9984           2612            243            234           9994
   1           6138           9978           2087            457            276           9994
   1           4273           9958           1509            336            249           9993
   1           6008           9950           3652            502            262           9996
   1           6270           9920           2805            323            256           9996
   1           6098           9926           2528            305            199           9994
   1           6951           9961           3792            711            422           9996
   1           6622           9954           3718            871            276           9998
   1           4335           9948           2566            280            133           9995
   1           5029           9876           2619            194            179           9993
   1           5700           9831           2620            287            238           9992
   1           7621           9978           8956           1019            282           9997
   1           4592           9708           1611            239            202           9993
   1           4678           9954           2708            208            202           9995
   1           5688           9960           2720            290            212           9995
   1           5855           9937           2475            381            254           9996
   1           3889           9777           2285         70.945            158           9994
   1           5462           9934           3024            301            281           9994
   1           6738           9978           3591            443            501           9996
   1           6168           9854           2410            253            245           9994
   1           8399           9970           3718            379            316           9997
   1           6353           9938           2528            210            269           9993
   1           2155           9791           1979            138         81.480           9991
   1           6772           9957           3134            381            222           9996
   1           4192           9880           1671            188            197           9986
   1           3902           9796           1730            120            165           9995
   1           5881           9827           1662            264            162           9996
   1           4328           9924           1748            208            186           9991
   1           6950           9962           3402           1450            425           9997
   1           6840           9946           3892            432            366           9993
   1           6896           9962           3726            397            287           9993
   1           5381           9893           2510            232            202           9995
   1           5584           9925           3603            216            209           9992
   1           6007           9919           2922            654            305           9996
   1           6143           9927           3269            312            277           9993
   1           5031           9927           5192            218            213           9995
   1           6624           9980           2810            341            275           9996
   1           6013           9932           2783            269            264           9993
   1           5559           9950           2371         31.942            242           9994
   1           4313           9940           1640            233            194           9995
   1           7203           9972           6412           1305            348           9997
   1           6760           9959           4210            453            348           9996
   1           6674           9943           2922            298            525           9994
   1           7047           9968           3336            400            360           9995
   1           7294           9948           3297            361           2475           9993
   1           2562           9934            987         89.745            134           9994
   1           8477           9906           3041            276            170           9996
   1           4406           9923           2089            389            208           9993
   1           2576           9876           1015            275         67.065           9990
   1           6616           9964           2879            446            264           9995
   1           7625           9936           2826            177            294           9991
   1           6041           9889           2398            133            214           9996
   1           3858           9855           1307            111         53.154           9991
   1           7253           9956           4753           1178            286           9997
   1           6143           9954           4385           4569            204           9995
   1           7336           9958           3825           2499            752           9997
   1           6293           9880           2046            280            143           9994
   1           5572           9947           2850            748            214           9994
   1           6588           9943           2336            383            205           9996
   1           8283           9976           4642            586            568           9997
   1           4975           9812           1777         75.662            111           9993
   1           3300           9941           1434            258         64.691           9995
   1           3324           9869            667         72.436            121           9992
   1           3524           9863            722         68.553         61.349           9992
   1           6415           9973           8577           2445            257           9994
   1           6079           9927           2429            199            200           9993
   1           6128           9936           3290            221            152           9991
   1           6218           9954           2337            373            246           9997
   1           6377           9970           3602            322            371           9994
   1           6669           9938           2181            732            229           9995
   1           9140           9984           4418            341            454           9993
   1           6740           9987           9746            542            273           9995
   1           6587           9971           3952            651            481           9996
   1           4726           9954           2659            107            219           9993
   1           9338           9945           2971            233            244           9995
   1           5592           9901           1820            116            149           9991
   1           4188           9864           2966            195            125           9994
   1           5305           9900           1928            332            212           9995
   1           6536           9984           7659            497            336           9995
   1           7424           9965           3800            490            411           9995
   1           5793           9908           3075            373            217           9996
   1           6574           9897           2729            290            175           9997
   1           9326           9979           3789           1092            337           9993
   1           4696           9946           1872            152            105           9996
   1           6426           9960           4029            583            241           9996
   1           5006           9791           1736            119            142           9994
   1           4111           9950           1536            113            182           9993
   1           7507           9978           2963            370            360           9994
   1           5940           9866           1474            180            256           9994
   1           6174           9825           1574            354            169           9996
   1           6215           9919           2494           1009            303           9993
   1           6047           9899           2262            187            184           9996
   1           5963           9921           1752            304            230           9997
   1           4792           9926           2082            452            247           9996
   1           3698           9879           2059            205            101           9993
   1           5946           9787           1624            122            241           9996
   1           5016           9875           2339            161            112           9994
   1           8158           9996           4208           1414            447           9996
   1           5645           9938           3295            228            240           9995
   1           6371           9958           3368           1501            426           9997
   1           6213           9966           2890            248            258           9994
   1           8268           9963           3372            469            367           9990
   1           7750           9989           3837            376            287           9997
   1           4240           9843           2566            417            131           9996
   1           5174           9946           2840            287            317           9996
   1           5192           9880           2257            209         98.267           9994
   1           5784           9927           1395            272            184           9993
   1           6786           9946           2888            134            693           9995
   1           6302           9915           2129            279            240           9995
   1           7560           9934           5902            314            241           9992
   1           4202           9927           2374            145         81.723           9995
   1           5874           9954           2285            367            210           9996
   1           5648           9946           2174            336            269           9979
   1           3841           9820           2190            145            196           9988
   1           6157           9954           2735            261            244           9995
   1           4542           9844           2052            284            174           9996
   1            829           9672            494         88.552         56.749           9992
   1           6329           9949           2191            359            251           9996
   1           5506           9870           1901            183            122           9990
   1           6351           9936           2379            349            188           9997
   1           5710           9859           1237         59.744            155           9989
   1           7528           9986           3567           1353            164           9997
   1           5182           9905           2720            240            258           9996
   1           6285           9948           2767           1942            313           9994
   1           4861           9837           1401            149            209           9992
   1           6021           9890           4105            229            176           9995
   1           6861           9978           4532            580            245           9994
   1           4699           9800           2066            167            202           9992
   1           3836           9911           1615         28.012            171           9994
   1           6118           9940           2366           1590            319           9992
   1           5461           9886           3590            222            247           9995
   1           5705           9768           1805            106            210           9997
   1           3640           9896            870         54.758         88.943           9992
   1           4859           9840           1665         76.226            159           9993
   1           6025           9915           2836            389            237           9993
   1           6302           9950           4183            307            150           9996
   1           5447           9945           2916            384            263           9994
   1           7425           9984           3294            301            190           9997
   1           5712           9920           1886            398            176           9997
   1           4666           9663            805            209            132           9995
   1           5982           9938           2672            235            238           9996
   1           4703           9713            913            209            146           9995
   1           7500           9937           2988            240            254           9994
   1           4761           9757           1190            190            148           9993
   1           4089           9742           2632            209         81.974           9993
   1           9226           9952           3681            495            323           9991
   1           6729           9953           2535           5832            514           9993
   1           5798           9897           1539         87.234            195           9996
   1           2368           9750           2448            216            144           9994
   1           6476           9908           2679            371            316           9994
   1           3625           9797            758            210         78.376           9993
   1           6860           9908           2379            289            169           9997
   1           8139           9973           3850            353            352           9998
   1           6588           9964           6648            592            351           9994
   1           5745           9868           1195            165            190           9993
   1           5944           9960           2036            135            166           9995
   1           8165           9967           3449            551            795           9995
   1           7008           9968           3768           3843            358           9993
   1           5913           9951           3572            529            230           9995
   1           6143           9966           2271         73.506            157           9994
   1           6129           9939           1359         25.709            216           9996
   1           5176           9956           2271            495            199           9995
   1           6203           9969           5329            413            364           9996
   1           5038           9922           3231            322            223           9991
   1           5219           9922           1318         72.710            184           9991
   1           4216           9841           1652            241            181           9995
   1           6776           9970           7117            377            316           9997
   1           4471           9805           2273            207            183           9994
   1           4143           9904           2696            253            237           9995
   1           7665           9958           2857            293            286           9992
   1           6964           9952           3899            779            325           9991
   1           5553           9921           1069         52.307            108           9994
   1           4528           9771            811         24.274            172           9976
   1           6706           9956           6788           1476            273           9996
   1           6884           9953           2934         46.141            207           9994
   1           4205           9959           2230            189            242           9990
   1           6003           9925           3076            454            196           9996
   1           7124           9960           3328            404            367           9994
   1           3318           9789           1578         75.926            109           9991
   1           5252           9978           2562            704            225           9996
   1           6609           9971           3882            384            296           9994
   1           5997           9979           2635            214            271           9995
   1           4325           9910           1823            145            201           9992
   1           8595           9981           4197           5095            353           9994
   1           6400           9920           2167            288            184           9996
   1           3585           9815           2615            189            202           9991
   1           7034           9972           3370            361            319           9993
   1           5824           9909           1473            193            214           9994
   1           5223           9845           2372            214            234           9994
   1           4937           9790           1114            221            189           9993
   1           4873           9846           1293            134            236           9992
   1           6668           9996           2674           1359            561           9995
   1           6797           9994           2566            464            221           9997
   1           6262           9965           3804            496            383           9996
   1           3163           9751           1162         85.122            168           9990
   1           6513           9986           4960            891            300           9995
   1           2761           9897            988            187            128           9995
   1           6050           9923           3078            166            250           9995
   1           6223           9889           1849            397            223           9996
   1           6956           9966           2511            291            316           9996
   1           6702           9972           1628            188            194           9997
   1           5756           9885           3079            216            177           9995
   1           4425           9900           1055            108            126           9993
   1           7037           9986           9172            448           1049           9997
   1           6180           9897           3055            341            193           9994
   1           8876           9960           4468            462            274           9994
   1           6088           9933           2513            324            232           9993
   1           6544           9868           2881            303            258           9986
   1           6891           9977           4154            495           1527           9997
   1           6924           9962           3182           1112            341           9991
   1           5111           9914           1905            270            186           9983
   1           5890           9964           2867            228            255           9996
   1           5759           9717           1048            266            136           9990
   1           6058           9917           2667            140            280           9991
   1           6637           9953           2769            339            194           9995
   1           6790           9978           2901            661            570           9997
   1           3748           9904            548         65.402            116           9990
   1           6832           9930           3998            283            228           9989
   1           6629           9967           4011            971            312           9994
   1           6822           9974           3359            561            230           9995
   1           4911           9910           2384            395            230           9994
   1           5075           9940           2458            254            164           9992
   1           6691           9962           3202            309            284           9997
   1           6843           9899           2940            195            250           9995
   1           7099           9957           3261           3617            300           9995
   1           3600           9834           2010            153            113           9990
   1           5705           9951           3401            226            347           9994
   1           6227           9946           2414            183            279           9994
   1           5223           9889           2147            232            149           9994
   1           6315           9958           9987            543            234           9996
   1           1595           9755           1204            100            137           9991
   1           5087           9838            992            100         47.359           9994
   1           7780           9995           6193            408            336           9997
   1           4168           9829           1528            144            144           9993
   1           6722           9926           2620            283            350           9994
   1           2690           9794           1072            101            138           9995
   1           4589           9895           2412            337            240           9994
   1           5277           9867           1152            135            253           9990
   1           2966           9940           2139            123            143           9994
   1           6913           9965           3308           3620            313           9996
   1           4799           9880           1462            167            140           9995
   1           6992           9984           3508            444           3415           9997
   1           6944           9948           2385            616            242           9995
   1           5105           9664           2107            165            173           9992
   1           6497           9945           2444            389            237           9990
   1           5033           9873           2805            279            139           9997
   1           6992           9956           1798            251            175           9995
   1           4965           9908           2105            157         92.163           9991
   1           5263           9796            912            245            209           9995
   1           6395           9993           3275            335            252           9994
   1           5653           9939           2080            145            177           9993
   1           5972           9917           2016            192            149           9995
   1           5280           9962           2405         16.560            252           9988
   1           6316           9914           3209            226            275           9993
   1           6594           9955           1850            639            182           9997
   1           5894           9943           3256            273            387           9996
   1           5946           9929           1883           1336            140           9994
   1           6469           9952           4260            445            268           9996
   1           7425           9947           2487            292            268           9995
   1           5785           9927           2981            167            242           9997
   1           4384           9924           2487            266            236           9992
   1           4471           9814            871         17.841            108           9988
   1           6699           9950           3660            444            309           9997
   1           5072           9838           1721            235         95.091           9991
   1           4801           9969           2152            562            282           9996
   1           7040           9977           4237            383            406           9994
   1           5885           9904           2293         91.817            118           9995
   1           5496           9888           3974            332            178           9997
   1           5186           9814           2054            122            132           9995
   1           4730           9951           2603            231            227           9960
   1           2780           9793            525         99.550         75.472           9991
   1           7389           9991           3301            579            255           9996
   1           7330           9945           9318            339            373           9979
   1           5695           9889           2305            210            193           9996
   1           5679           9816           2494            197            253           9992
   1           6268           9943           3187            164            177           9995
   1           6931           9971           3563            616            460           9993
   1           3524           9697            549         57.565            100           9989
   1           6918           9940           2928            497            309           9996
   1           8337           9998           5495            666            831           9998
   1           6693           9972           6022           1256            371           9994
   1           6256           9911           3330            246            266           9995
   1           6567           9886           3363            181            262           9990
   1           6516           9961           2774            249            263           9994
   1           5986           9793           1317            413            293           9992
   1           4076           9900           2644            237            231           9996
   1           4260           9976           2486            101            203           9997
   1           6496           9897           2525            360            233           9996
   1           3792           9837            563            149         73.410           9994
   1           7103           9980           3114           1053           1097           9994
   1           4389           9829           2301            257            229           9990
   1           7706           9986           3915            496            229           9996
