scenario      C1             C2             C3             C4             t2             CA2      
   1           6862           9761           2006           4561           1060           9997
   1           6881           9855           1465           2750            949           9998
   1           4426           9632           1115           2606            848           9998
   1           8304           9891           3711           3055           1314           9998
   1           8244           9850           1222           3652           1137           9998
   1           4956           9755           1578           2786            796           9999
   1           7411           9895           3070           3081           1359           9998
   1           6836           9885           2474           3852           1100           9997
   1           3834           9269           2110           1545            606           9998
   1           8858           9822            862           3907            927           9999
   1           5749           9506            798           3269            856           9997
   1           6228           9968           2256           2969            936           9997
   1           5888           9723           1762           3652            975           9998
   1           6489           9682           2744           2978           1016           9998
   1           4895           9201            439            529            406           9996
   1           5737           9811           1734           7742           1515           9996
   1           1824           9163           1072           1827            601           9996
   1           5945           9798           2124           2743            890           9997
   1           3119           8542           1259           1981            599           9997
   1           5560           9465           1573           2499            900           9998
   1           2528           8703            531           1051            522           9997
   1           5570           9648           1631           1994            758           9997
   1           8530           9866           2249           9553           1159           9997
   1           6951           9831           1817           3962           1193           9999
   1           5897           9783           1706           3399            846           9999
   1           6201           9876            935            249            608           9998
   1           4722           9457           1982           2506            676           9996
   1           6365           9989           1893           3341            935           9998
   1           4117           9201           1478           2736            688           9997
   1           4252           9444           1633           2206            837           9997
   1           5869           9740           2085           3502            887           9998
   1           3102           9280           1347           2655            484           9999
   1           5813           9620           1348           2159            830           9998
   1           6792           9900           4281           4061           1755           9999
   1           3439           7519            289           1021            305           9992
   1           6330           9793           1572           3822           1029           9999
   1           4431           9569            948           3098            811           9995
   1           2109           9306           1398           1757            604           9997
   1           5805           9555           1823           3793            975           9999
   1           5957           9485           1258           1798            786           9996
   1           5263           9755           1524           2555            837           9996
   1           6140           9941           2248           4029           1094           9996
   1           3690           9628           1494           1962            699           9998
   1           5764           9678           1085           2217            870           9997
   1           6194           9654           1191           2133            858           9998
   1           9066           9892           2006           5382           1103           9999
   1           6007           9727            743           2466            847           9999
   1           6429           9646           1589           1968            830           9998
   1           5607           9900           2385           3538            841           9997
   1           6974           9972           2576           6079            806           9999
   1           5673           9842           2950           3458           1005           9998
   1           4196           9667           1568            291            599           9996
   1           4360           9431           1587           2399            858           9995
   1           6185           9875           1740           7002           1003           9997
   1           5634           9704           1516           9379            926           9997
   1           5225           9796           2506           3504            819           9999
   1           3976           9064            490            635            488           9994
   1           7039           9688           1420           2103            761           9998
   1           8813           9743           1177           3333            890           9998
   1           7238           9962           4517           4078           1212           9999
   1           4268           9304           1291           3071            655           9997
   1           4443           9802           2043           3716           1023           9997
   1           7895           9753           2583           7838           1137           9996
   1           6610           9943           2352           7753           1183           9997
   1           4207           8524           1024            934            361           9997
   1           7993           9871           2734           6897           1192           9998
   1           4167           9305            357           1961            474           9997
   1           5130           9637           1741           3421            807           9999
   1           2697           9434            210            794            307           9997
   1           7141           9874           3522           3822           1123           9997
   1           8109           9792           2827           4066           1076           9998
   1           2758           9153            964           1403            538           9998
   1           6215           9837           3398           2611            949           9998
   1           6524           9871           1872           3998            984           9997
   1           7959           9930           1856           5468           1285           9998
   1           6938           9742           1015           2062            833           9998
   1           5982           9897           1933           3295           1051           9998
   1           3295           8706            594           1969            605           9996
   1           9896           9806           3758           3687           1024           9998
   1           6596           9954           9614           3586           1098           9998
   1           4076           9717           1098           1508            742           9997
   1           6331           9749           3031           1685            789           9998
   1           5517           9640           1751           2813            821           9999
   1           6175           9695            681           2559            871           9997
   1           6719           9780           1613           7249           1098           9998
   1           7251           9782           3480           4233           1027           9999
   1           4644           9488            982           1101            620           9996
   1           7082           9961           2446           4036           1077           9997
   1           6423           9152            719           4493            820           9997
   1           7566           9834           1609           4692           1223           9998
   1           6376           9599           1890           3320            744           9998
   1           5463           9909           1303           1576            939           9998
   1           7352           9804            877           2529            851           9997
   1           6562           9987           6919           3990           1123           9998
   1           5321           9388           1091           1675            780           9997
   1           3187           9195            258            755            357           9997
   1           3275           9419            935           1411            623           9995
   1           5295           9702           1488           2735            734           9998
   1           5945           9638            990           2384            723           9998
   1           3704           9605            867           2249            765           9997
   1           4846           9754            934           2547            875           9998
   1           5996           9742           2033           2958            950           9996
   1           5992           9730           1844           2266            809           9998
   1           5694           9722           2543           2026            863           9998
   1           6351           9796           1902           4507            902           9999
   1           5942           9786           2134           2902           1158           9998
   1           5480           9099            281           2125            599           9998
   1           5470           9872            952            927            752           9997
   1           7617           9901           4174           6986           1201           9998
   1           6728           9938           2052           3154           1023           9995
   1           9457           9781           1822           3967           1349           9998
   1           5609           9694           2160           2144            843           9998
   1           9663           9915           3160           4031           1144           9999
   1           3433           9286           1845           1762            637           9996
   1           9366           9836           2074           3274           1076           9997
   1           8440           9867           2669           6173           1529           9998
   1           6881           9842           1935           4043            935           9997
   1           6979           9821           2478           4055           2081           9998
   1           6692           9752           1503           1155            810           9990
   1           4582           9827           1350           1960            897           9998
   1           5227           9526           1861           2783            852           9997
   1           6213           9505            800           2824            796           9998
   1           5376           9608           1340           1496            850           9996
   1           5527           8182           1246           2333            548           9998
   1           6454           9801           1623           3482            849           9998
   1           8906           9853           2198           3131           1132           9999
   1           5676           9657           1462           2534           1586           9998
   1           6544           9995           2021           6773           1168           9998
   1           5672           9316           1080           1140            704           9995
   1           7633           9842           1691           4078           1088           9998
   1           6719           9636           1938           2945           1072           9998
   1           6979           9787           1349           3286            948           9997
   1           3362           9230            784           3165            627           9995
   1           3512           9445            930            265            535           9994
   1           8556           9946           1932           3854           1037           9997
   1           5555           9581           1744           1601            826           9997
   1           5472           9518           1701           2362            722           9998
   1           6848           9954           2391           4030           1033           9998
   1           3417           9652           1271           3339            673           9999
   1           7917           9752           1185           3393            811           9998
   1           4994           9802           1777           1560            679           9997
   1           3954           9562           1054           4054            767           9997
   1           4897           9640            646            575            420           9997
   1           2314           9239           1298            898            569           9996
   1           5770           9853           1639           4587            923           9998
   1           5981           9516           2039           2683            811           9996
   1           6200           9808           2236           3118            858           9998
   1           5843           9704           1702           3216           1019           9995
   1           5710           9799           4499           3001            938           9990
   1           6194           9421           1129           3190            749           9999
   1           7268           9988           1999           4384           1496           9999
   1           6252           9587           1833           2345            766           9997
   1           9111           9910           2721           6854           1260           9998
   1           5024           9083           1504           1704            638           9995
   1           6033           9617           1269           4286            922           9996
   1           5753           9734           1739           2856            841           9998
   1           7600           9956           2175           3785           1223           9998
   1           5478           9905           1294           2735            876           9995
   1           9192           9730            839           2867            788           9998
   1           3539           9121            406           1221            379           9998
   1           4827           9568            741           1263            605           9997
   1           5862           9739           1635           1096            628           9997
   1           5605           9753           2344           3010           1009           9996
   1           5744           9865           4108           3224            997           9997
   1           6030           9539           1601           2540            867           9994
   1           4553           9758           1294           1497            841           9998
   1           2030           9586           1085           1187            695           9995
   1           6444           9583            910           1999            659           9998
   1           7769           9745           1423           2134            907           9996
   1           7361           9846           9651           4198           1103           9998
   1           1945           9683           1119           1462            507           9994
   1           4296           9855            885           1649            741           9997
   1           6528           9513           1824           2309            781           9998
   1           8446           9979           3401           5546           1594           9999
   1           7156           9928           5473           3747           1093           9999
   1           6076           9534           1260           2087            864           9997
   1           1704           9676            642            928            365           9998
   1           7530           9849           2618           6438           3206           9999
   1           6662           9979           3116           3975           1159           9998
   1           6075           9640           1554           2581           1652           9998
   1           6580           9827           4506           4847           1058           9999
   1           8450           9753           1583           5074           1504           9998
   1           6444           9816           3218           3587            996           9997
   1           7035           9891           2214           6891           1167           9998
   1           7062           9973           1617           3776           1333           9998
   1           9907           9787           1794           3730            988           9997
   1           7046           9956           2512           4357           1376           9998
   1           2562           9316            695           2482            574           9998
   1           4385           9852           1557           1481            741           9999
   1           2288           9387            905           2053            473           9998
   1           6180           9987           1970           5865           1417           9999
   1           9238           9706           1742           3113           1112           9998
   1           5547           9692           1402           2114            798           9996
   1           3957           9647           1549           2203            737           9998
   1           6564           9768           1450           3067           1017           9998
   1           4463           9492           1603           2097            782           9998
   1           5045           9433           1579           2540            763           9997
   1           4740           9560           1976           3420            824           9999
   1           4659           9168            497           1833            519           9997
   1           5210           9550           1480           1003            810           9999
   1           3112           9472           1331           1431            561           9998
   1           6752           9747           1891           4504            855           9998
   1           6763           9971           1931           3603           1059           9998
   1           5020           9948           3014           3280           1080           9998
   1           6160           9792           1740           3248           1085           9998
   1           5748           9737           1413           3166            861           9997
   1           6763           9927           2679           9372           1119           9998
   1           6707           9846           2036           2786           1009           9999
   1           3932           9662           1532           1740            861           9984
   1           6133           9769           1474           5378            851           9999
   1           4806           9722            525            122            489           9996
   1           4405           9524           1003           2625            755           9998
   1           4103           9814           1068           2304            987           9997
   1           5085           9646           1535           2640            870           9997
   1           9001           9977           2729           4493           1389           9999
   1           6621           9835           2661           2763            903           9999
   1           4939           9667           1615           2094            888           9997
   1           7917           9764           1938           5080            944           9997
   1           6931           9860           1699           2858           1923           9998
   1           5875           9636           2422           2548            762           9998
   1           6207           9928           1662           2380            866           9998
   1           5427           9501            765           2181            737           9998
   1           7578           9938           2674           7069           1353           9999
   1           7180           9896           1428           3637           1154           9996
   1           6028           9782           2526           6949           1086           9997
   1           7311           9865           2174           3442           1069           9998
   1           6363           9744           1928           9151            980           9997
   1           1647           9075            582           1252            503           9996
   1           4281           9688           1446           3343            743           9999
   1           6673           9825           1916           4089           1002           9999
   1           3966           9172            451           1524            430           9998
   1           7167           9850           1568           2848           1771           9998
   1           6504           9829           2704           2899            884           9999
   1           2992           9548            217           1068            545           9997
   1           3433           9598           1308            808            493           9983
   1           6651           9703           1573           3415           1492           9997
   1           3709           9782           1719            799            794           9996
   1           6567           9677           8255           3385            976           9998
   1           6586           9868           2567           2981           1326           9997
   1           4974           9481           1286            729            517           9998
   1           7116           9658           1456           6760            873           9998
   1           7474           9840           1646           3807           1072           9998
   1           6710           9716           2041           4009           1186           9998
   1           7607           9811           1496           2393            805           9998
   1           6987           9823           1539           5680           1043           9998
   1           1823           9424            789           2416            618           9997
   1           7071           9472           1228           3288            923           9998
   1           5991           9849           2113           3074           1017           9997
   1           6236           9828           2876           4632           1229           9997
   1           7851           9951           2213           8988           1395           9998
   1           5816           9596           1642           1291            747           9909
   1           4102           9840           1632           2361            758           9998
   1           4635           9858           1422           2176            905           9999
   1           6567           9787           1889           5033            897           9998
   1           7894           9928           2260           4427           1282           9998
   1           8816           9883           1912           4229           1176           9998
   1           5858           9509            957           3353            791           9995
   1           3661           9752            618           1130            554           9998
   1           6509           9793           3748           2761           1028           9998
   1           7835           9890            903           3290           1095           9998
   1           4555           9506           1311           2231            816           9996
   1           3692           9431            800           2205            764           9996
   1           6294           9863           1832           3434           1101           9998
   1           6023           9637           1683           1926            758           9994
   1           6250           9883           1965           2918           1159           9999
   1           3882           9796           1263           3080            823           9998
   1           4715           9687            240            615            564           9997
   1           6047           9813           1209           3771            941           9998
   1           5365           9689            436            552            531           9997
   1           6524           9821           4088           3686            995           9998
   1           5434           9643           1433           3188            872           9998
   1           5725           9535           1474           2515            848           9996
   1           6086           9715           3962           3153           1190           9998
   1           7800           9847           5432           3567           1037           9999
   1           8206           9678           2422           3428           1018           9998
   1           3740           9399            312           2022            599           9997
   1           3965           9782           1131           1474            857           9996
   1           6522           9600           1280            874            623           9997
   1           5615           9854           1355           2421            892           9997
   1           5466           9464           2418           2915            731           9998
   1           3560           9485           1984           3471            810           9998
   1           5992           9385           1386           2978            766           9996
   1           6768           9766           5238           3387           1704           9997
   1           4904           9673           1448           2692            791           9997
   1           6877           9826           1982           4797            938           9996
   1           4187           9645            927           2250            802           9998
   1           5100           9733           1824           2878            863           9997
   1           5051           9304           1480           1737            836           9998
   1           4416           9443           1384           2504            747           9999
   1           6045           9634           4008           3527            997           9998
   1           6631           9790           1388           2228           1040           9997
   1           4881           8819           1174           2463            629           9997
   1           3575           8373            464           2020            435           9995
   1           5851           9684           1371           2728            755           9998
   1           8241           9783           1540           2657            609           9998
   1           7435           9842           2850           3835           1225           9997
   1           2978           9242            419           1767            601           9994
   1           1824           9608            514           2128            520           9997
   1           4743           8997            333            806            378           9998
   1           4085           9805           1780           1256            806           9998
   1           6815           9709           1435           2649            813           9998
   1           4113           9757           1156           1902            688           9998
   1           4820           9717            988           2906            794           9998
   1           6679           9964           2265           3215           1076           9996
   1           5631           9765           1311           2537            933           9997
   1           5379           9661           1747           2753            738           9999
   1           6758           9687           1858           3989            972           9998
   1           2831           9260            681           1727            583           9996
   1           6795           9788           2032           3843           1040           9998
   1           4627           9526           1693           2557            669           9996
   1           4316           9286            504           2939            649           9998
   1           6712           9640           2003           3105            899           9997
   1           7939           9833           1866           2630           1052           9999
   1           5633           9512            989           2036            824           9997
   1           6670           9838           2529           3342           1038           9999
   1           6448           9720            929           2426            897           9997
   1           8091           9875           2268           2430           1065           9999
   1           6429           9858           7183           7395           1135           9998
   1           4607           9498           1520           2397            867           9997
   1           6823           9966           2257           4495           1491           9999
   1           5747           9668           1468           2399            939           9998
   1           6449           9587           1551           2894            846           9996
   1           4704           9788           1696           1219            699           9998
   1           4901           9680           1318           2295            910           9995
   1           6413           9895           1071           3775           1060           9998
   1           5496           9778           1733           2919            802           9997
   1           6074           9727           1919           5315           1120           9998
   1           9250           9775           1441           3028            963           9998
   1           5595           9735           1752           2741            898           9999
   1           7047           9705           1583           3162            835           9997
   1           6752           9700           1501           2571            782           9998
   1           6556           9667           1789           3879            839           9998
   1           6293           9900           2599           6796           1246           9998
   1           5571           9565           1305           2553            810           9996
   1           5851           9740           2379           3391            945           9997
   1           6873           9696           2035           3860            896           9999
   1           6217           9771           2232           2666            930           9996
   1           6686           9931           1397           3487           1094           9998
   1           4471           9526           1325           2133            834           9998
   1           5980           9727           1501           2461            952           9996
   1           5212           9476           1854           2470            706           9995
   1           5425           9758           1373           2886            790           9998
   1           6446           9851           1081           1734            854           9999
   1           5040           9607           1058           1075            781           9995
   1           5712           9957           2091           2056            842           9999
   1           5982           9782           1715           3141            958           9998
   1           7116           9996           2521           4598           1243           9998
   1           7209           9863           2059           2792           1207           9999
   1           6161           9775           4021           3521            922           9999
   1           6282           9856           2830           2632            924           9998
   1           8840           9712           2726           3502           3766           9999
   1           4838           9543           1361           1592            607           9997
   1           7254           9877           2032           3871           1088           9999
   1           4309           8986           1174           1633            540           9996
   1           6515           9638           2665           2460            798           9998
   1           6485           9609           1841           2749           1314           9999
   1           6542           9820           2446           4434           1068           9996
   1           6761           9740           1769           2990            954           9998
   1           8480           9928           2215           4929           1657           9999
   1           6300           9787           1520           3964            817           9998
   1           4152           8798           1239           1314            691           9994
   1           5698           9819           1449           3326            955           9997
   1           6885           9899           2645           4846            928           9997
   1           3593           8989            469           1609            368           9997
   1           1412           9116            523           1169            399           9996
   1           3749           9600           1496           2316            674           9997
   1           5734           9641           2906           2809           1002           9996
   1           6378           9801           1770            679            623           9971
   1           6368           9783           1202           2228            833           9998
   1           5790           9606           1555           1758           1114           9997
   1           4547           9102           1084           1915            717           9997
   1           3897           9045           1328            917            536           9994
   1           6247           9892           1427           2332            894           9999
   1           2094           8973            767           1852            560           9997
   1           3217           9462            977           1466            629           9996
   1           5332           9544           1836           2754            718           9998
   1           7570           9871           1642           3161           1195           9997
   1           6379           9681           1833           2863            910           9997
   1           1967           8795            161           1378            429           9996
   1           6920           9842           2089           5446           1004           9998
   1           6527           9830           1484           3258            937           9998
   1           6456           9769           1618           1215            929           9998
   1            580           9289            592            503            348           9996
   1           3693           9387            681           2699            650           9997
   1           7191           9897           3519           4008           1102           9996
   1           2755           8510           1095           1080            529           9995
   1           6663           9966           1894           3596           1219           9999
   1           4800           9691           1994           3368            899           9997
   1           7837           9867           3597           3201            974           9998
   1           5172           9250            810           1315            812           9996
   1           3366           9915            998           1213            654           9998
   1           6762           9972           2721           3530           1068           9999
   1           5657           9246           1717           2051            696           9996
   1           1212           9536           1441           1385            590           9997
   1           5327           9714            595            351            761           9991
   1           9480           9854           2747           5582           1093           9999
   1           5036           9750           4869           2153            913           9997
   1           4486           9684           1213           2714            807           9997
   1           4072           9298           1391           2115            730           9998
   1           3297           7602            926           2041            457           9996
   1           7185           9742           2058           8488           1279           9998
   1           6816           9899           2153           5129           1240           9996
   1           4235           9663            889           2704            826           9997
   1           5520           9455           3618           2871            929           9996
   1           7969           9918           1999           4174           1005           9998
   1           7565           9981           2483           3535           1220           9998
   1           5847           9749           2881           2783            935           9997
   1           6168           9926           1656           3465           1049           9985
   1           9805           9876           2206           2916            842           9999
   1           4844           9243            339           1485            594           9996
   1           6505           9644           1856           2710            958           9998
   1           4800           9043           1388           1969            705           9996
   1           6355           9981           1603           4126            843           9997
   1           5961           9779           2779           3618            873           9999
   1           6106           9630           1706           1734            742           9995
   1           4246           9458           2125           3414            889           9997
   1           5047           9696           1622           2834            848           9998
   1           5331           9557            782           2868            738           9997
   1           6939           9768           6586           6875           1079           9998
   1           6022           9516            694           3181            819           9999
   1           6537           9714           1520           2739            884           9997
   1           7225           9823           5165           3374            970           9998
   1           3626           9636            847           2336            589           9999
   1           5954           9548           1978           3268            976           9997
   1           6376           9691           1731           5546            879           9998
   1           5355           9598           1335           1343            753           9997
   1           2921           9631           1372           1833            718           9999
   1           7212           9875           2721           3884           1155           9999
   1           9544           9914           2367           3352           1041           9998
   1           2771           9564            927            682            578           9997
   1           3383           9799           1954           2228            856           9997
   1           4266           9832           1770           4263            969           9998
   1           7148           9866           6750           3009           1263           9998
   1           7820           9853           1288           4672            903           9998
   1           5834           9169           1723           2509            804           9996
   1           6659           9754           1704           2805            966           9997
   1           6349           9894           2361           4311           1026           9999
   1           5235           8972           1189           1301            633           9996
   1           7161           9795           2866           3500           1152           9998
   1           6237           9700           1908           3236            892           9998
   1           6026           9786           1378           3488            997           9996
   1           6145           9707           1481           2627            806           9997
   1           7087           9887           3158           3601           1042           9998
   1           5868           9942           1473           2036            904           9998
   1           5742           9760           1048           2525            704           9998
   1           6600           9790           2012           4372           1027           9998
   1           7994           9789           3738           4232            984           9998
   1           6033           9732           1708           3864            879           9997
   1           6286           9538            897           2793            882           9997
   1           4327           9657            781            936            532           9998
   1           5505           9251           1169           1015            681           9996
   1           7797           9843           2259           3471           1053           9998
   1           5669           9443           1412           2829            835           9995
   1           5171           9164           1277           1767            711           9997
   1           6045           9687           1984           2719            909           9998
   1           5116           9662           1435           3975            834           9997
   1           7291           9692           1149           4145           1047           9999
   1           6193           9955           3683           7395           1649           9998
   1           3496           8994            916           1175            457           9997
   1           6178           9670           2329           2133            873           9998
   1           5727           9695           1667           3560            855           9997
   1           4557           9538           1107           2089            540           9998
   1           6239           9744           1278           2305           1265           9992
   1           7356           9976           2861           6986           1666           9999
   1           8290           9926           5334           3962           1093           9997
   1           5006           9723           1420           2865            679           9998
   1           6334           9950           6776           2329            935           9998
   1           3875           9602           1086           2372            685           9998
   1           5726           9879           2329           2530            988           9997
   1           4886           9592           3379           2691            755           9997
   1           5765           9824           8157           3417            825           9998
   1           2102           8972            199           1873            417           9997
   1           5758           9894            887           1549            887           9998
   1           6416           9976           2124           3398           1007           9997
