scenario      C1             C2             C3             C4             t1             CA1            t2             CA2      
   3           2458           8719           3523           3609            633           2967           1293            625
   3           1953           8254           2277           3355            603           5619            845           1335
   3           3582           9416           5390           4732            835           5411           1341            708
   3           7199           9919           5283           5028            776           5682           1841           1257
   3           3342           8939           5553           5155           1249            928           2056           3400
   3           3348           9390           5122           9405           3195            672           4092           2206
   3           7798           9857           5473           7170            793           6470           1979           2248
   3           3614           8876           5141           6081           1053           7649           1920            483
   3           1305           7547           3646           3510            518           5228            916           1261
   3            817           8593           3147           2755            585           9367            848           1420
   3           2078           7442           3919           2209            587           1570            698           1011
   3           2869           9168           5747           5536            858           1800           1809           1337
   3            546           6921           2621           3673            471           9314            629            974
   3           1780           6671           3986           3971            573           8061            995           2697
   3           2118           8614           4584           3022            674           8708           1675           1272
   3           5009           9801           5519           7302           1037           5381           1758            757
   3           2397           9088           7309           5257            751           9527           1259           1275
   3           2654           8251           5691           3448            789           8619           1565            950
   3           1043           7860           3380           1953            820           2465            957            143
   3           3449           9030           4703           6278            781           8792           1855           1194
   3           2731           6163           3413           4679            649           2283           1124           1522
   3           2902           8163           4917           5759            577           8066           1164           1336
   3           1829           9048           4252           3221            591           3344           1034            190
   3           3346           9388           7590           4989            792           6814           2686           1412
   3           1837           8927           5116           4934            646           8611           1607            644
   3           1207           6269           3382           1445            450           1608            746            622
   3           3615           8891           4511           4548            696           6916           1753           1614
   3           2104           7280           2243           1816            538           3306           1125            353
   3            557           5770           1889           1528            403           3297            835            383
   3           1960           8176           3036           3637            669           3487            862           1265
   3           1111           8272           2690           2744            480           6307            785           1769
   3           2159           8869           1847           1384            517           3579            837           2131
   3            529           8380           3065           1148            324           8233            746           1310
   3           1727           9059           2544           2555            609           3143            863           1200
   3           2480           9097           4199           3816            777           3244           1557           1238
   3           2715           7224           4439           3357            543           3320           1022           1271
   3           4656           9623           6490           4925            881           5059           1807           1399
   3           1174           7163           3317           3129            560           9819           1072           1344
   3           1345           8053           1511           4720            620           2300            934           1300
   3           6631           9823           5488           4858            836           6978           2127           1921
   3           4529           9906           4453           7362            722           8427           1301            843
   3           7944           9311           5247           4493            798           9936           1607            975
   3           8318           9306           4992           7189            952           6670           1519           2070
   3           2904           9091           5543           2898            810           6224           1354           1684
   3           5380           8504           4008           2838            543           9209           1142           1096
   3           9867           7459           3660           5456            605           7073           1306           1390
   3           2779           7382           3002           4105            625           7496           1027           1731
   3            705           8301           2940           3766            571           1520            895           1318
   3           2040           8077           3295           4092            577           7035           1055           1116
   3           1540           3845           1023           1872            341            965            507           1120
   3           1783           7952           3397           3357            596           5326           1572            631
   3           1758           9006           4979           2330            613           3625           1475           1135
   3           2220           8649           3910           4180            850           4377           1219           1540
   3            904           9232           2435           2033            385           6709            628           1557
   3           2965           9083           9234           5686            796           9230           1588           1278
   3           2409           7839           6064           4932            598           9589           1488           1317
   3           8094           8229           4304           1080            808           4486           1051            120
   3           4598           9158           6661           4718            772           5153           1411           2083
   3           2330           5555           2369           4636            524           1490            882            828
   3           2511           8926           3074           5481            629           6681           1100           1833
   3           1948           9002           9844           3018            773           2394           1238           1863
   3           1480           5048           2354           1860            362           3179            499            914
   3           3252           9116           6620           4344            672           8038           1426            874
   3           1383           4981           2801           1925            330           5365            421            464
   3           1972           9116           7392           4517            636           6778           1618           1831
   3           2095           8748           3594           3986            617           8696           1202           1809
   3           1174           8260           3029           3432            552           7563            953            712
   3           4809           9445           6408           6501            942           9776           2355           2276
   3           2857           9902           5217           3516            793           9314           1712            415
   3           2442           8746           3345           1424            557           2758            763           1723
   3           7275           9274           5456           6620            823           7953           1623           2045
   3           3791           9517           5655           5826           1069           2407           1984           1393
   3           4243           9677           5483           6361            755           9681           1705           1386
   3           1291           8770           1979           1327            543           2375           1000            666
   3           1490           6970           2819           1504            493           1720            820           1762
   3           2676           8616           4234           3258            835           1803           1156           2580
   3           3481           8010           2880           3551            680           4680           1094           1894
   3           4831           9391           5475           7583           1003           7771           1613           1048
   3           1717           9089           2237           1777            516           3021            731           2059
   3           3821           8865           4493           6871            912           5206           1405            826
   3           1618           8398           4298           2681            704           2788           1012           1573
   3            905           8216           4222           2546            452           6125            831           1033
   3           2087           9924           5322           5770            747           7338           1474           2011
   3           3058           8576           3410           3147            586           9828           1107           2193
   3           2306           8160           2938           2574            594           4475            966           1911
   3           3751           9848           4991           5242            934           6076           1532           1196
   3           3126           9413           7248           5095            926           3457           1341           2161
   3           2075           9130           4625           6203            618           9088           1219           1677
   3           3776           9229           4856           4946            938           5567           1608           1247
   3           3567           9192           5747           7565            925           9695           1628            973
   3           3412           8291           4076           4242            558           5446           1123            966
   3           2417           8623           4365           3818            751           5516           1340           1273
   3            814           6582           1718           2700            547           3773            698            893
   3           2230           9276           3309           3355            603           9024           1042           2013
   3           2867           8745           6758           4785            630           4787           1915           1689
   3           1417           7868           4919           3965            714           5006           1160            708
   3           1543           9593           2385           2060            539           3559            938           1008
   3           4021           8432           2303           3046            569           7622            818           1009
   3           7939           9631           4882           5061            963           3811           1469           1132
   3           1991           9403           6485           4724            773           6563           2932           1146
   3            706           7377           1694           3300            471           6695            936            930
   3           4869           9253           5961           8406            685           9026           2873            933
   3           2063           9091           5135           5636            778           4951           1022           1396
   3           2680           8786           4285           2771            707           3145           1576            867
   3           1651           7955           2946           3810            605           2427           1036           1544
   3           3090           9238           5879           7189            652           9549           6609            559
   3           1971           8704           3521           4222            808           2316           1398            753
   3           1813           8694           8385           3631            664           2140           1476            830
   3           3589           6664           4281           4350            691           2441            780           1519
   3           2644           9309           8876           4230            738           5724           1426           2177
   3           1814           8044           2259           3119            497           6309            741            902
   3           2790           8687           4443           4949            520           4938           1173           1969
   3           1996           7610           3185           3261            663           2600           1125           1678
   3           3361           8763           7968           4323            651           8704           1495            126
   3           2860           9390           5119           4016            837           3220           1839           1147
   3           2412           8275           1800           3830            677           2770            982           2109
   3           2617           8640           4122           3772            992            909           1216           2835
   3           1625           8893           4521           2582            757           4961           1272           1413
   3           3173           8576           5114           5180            806           2683           1238            930
   3           3370           9185           4211           4486            845           7705           1269           3225
   3           2861           7967           2710           2238            570           7351            895           1350
   3           1907           7763           3886           2838            580           7818           1016            829
   3           2731           7584           1912           2700            620           1357            926            838
   3           1254           3456           1970           2210            357           4403            403           1097
   3           1805           8555           4602           1912            557           4541            861           2245
   3           7908           9173           5759           6565            879           5535           1983           1202
   3           3540           8493           4612           4025            693           4561           1291           1413
   3           3880           9309           5026           3774           1025           4801           1797           1618
   3           2211           9501           2909           5887            751           5308           1382           1318
   3           3428           9140           5144           8458            699           1777           1386           1708
   3           2406           8523           5830           4059            793           2810           1258            455
   3           2697           9238           4754           8021            625           8059           3412            391
   3           3428           8966           4697           3414            817           5577           1346           1024
   3           2522           8024           3141           1989            406           3915            869            853
   3           6133           8378           3828           3268            586           6692           2200            150
   3           8833           9107           5124           5845           1072           6842           1661            949
   3           1277           6069           3734           1875            494           2428            614           1837
   3           3351           8360           8797           4837            777           3313           1500           1735
   3           2056           9177           5228           3624            687           5208           1795           2498
   3           2356           8212           4367           3555            636           3483           1325           1074
   3           1873           9094           4196           1424            627           5528           1029           1423
   3           1394           7596           4961           2143            665           5145           1119            541
   3           2204           8713           5430           3000            731           9377           1369            763
   3           2363           9933           6148           5213            671           6502           1670           1196
   3           2506           8377           3497           3391            610           3136            933           2283
   3           2062           9431           2947           2847            770           1189           1088           1543
   3           3391           9040           4427           4405            611           9183           1287           2011
   3           1807           7840           3398           3447            502           9589            915           1065
   3           2714           9288           3907           3017            938           3246           1005           1079
   3           2525           9222           4157           5903            942           3393           1300           2265
   3           2498           9320           4762           4452            792           3912           1376           1007
   3           9336           9359           4136           5851            852           6927           1588           1769
   3           3953           9589           4436           4379            987           1570           1765           1503
   3           4504           8532           4881           5428            822           4652           1401           1237
   3           1781           8237           4344           3176            483           6307           1107           1570
   3           2631           9354           2856           3707            674           4264           1459           1356
   3           2538           9410           4152           3855            854           4952           1357           1764
   3           1075           7364           3429           1847            357           8582            917           1886
   3           3858           8572           3585           2875            542           5069           1134           1553
   3           1923           9208           2879           3712            738           4332           1132           1623
   3           1316           9158           3459           3388            635           7777           1136           1197
   3           1669           8649           3440           3146            814           6274            881           2460
   3           1604           7785           3014           4205            575           5714           1235            150
   3           2869           8756           4211           5223            779           5253           1197           1344
   3           1938           7174           2909           2504            547           7331           1183            503
   3           7077           9456           4740           5367            653           9231           3543            278
   3           2401           8987           5787           4494            702           3850           1036           2324
   3           2041           8984           4897           4350            782           4863           1401           1635
   3           2959           6608           3772           2989            665           3259           1082            813
   3           1744           7179           1457           3424            465           2843            636           1084
   3           1075           8312           2370           2227            559           3000            829           1812
   3           8620           9183           8354           6502            954           4747           1771           1700
   3           2374           7879           4594           3109            589           4187           1419         58.946
   3           3802           7794           4615           3948            527           4264            978           1955
   3           2614           9190           4584           5437            739           5521           1557           2422
   3           1497           8004           2140           2552            554           3140            905           1956
   3           2866           9410           5059           6560            636           5374           1406            857
   3           1742           8742           9942           3872            646           6456           1019           2104
   3           3505           9804           5564           5665           1107           6991           1685           1671
   3            737           7669           1700           2026            379           2837            550           1070
   3           3387           8778           3118           2376            669           8358           1755            608
   3           1832           8231           7508           4169            741           4658           1591           1406
   3           2160           8804           3905           2738            775           3749           1014           1308
   3           3697           9184           4151           4018            846           5080           1453            877
   3           3195           9645           7665           5041            945           3831           1612           2348
   3           2060           5621           2743           3281            373            703            617           1024
   3           3210           9081           7177           6835            958           8300           2136           1062
   3           2587           9077           6661           4898            626           5016           1323           1371
   3           3185           7659           4238           3453            613           2958           1265            629
   3           2876           8944           4492           4169            699           6134           1192            872
   3           2829           9032           4416           4746            691           4646           1289           1293
   3           1043           8793           4729           1487            690           2775           1128            597
   3           2396           8127           3381           3462            813           3313            944           2299
   3           2370           7749           4429           4981            469           6109           1075           1151
   3           6778           9406           7447           5056            799           3205           1241           1007
   3           1639           7855           2953           2650            472           6213           1070            881
   3           2652           6806           3061           2144            453           7639           1190            421
   3           1560           8441           3602           3624            605           5668            983           1547
   3           2821           8706           4568           4709            605           8072           1058           1416
   3           2512           9630           4866           5008            948           3164           1684           1631
   3           3353           8908           4658           4575            799           9152           2119           1479
   3           1643           7754           2378           3521            484           4479            807           1030
   3           1285           8076           3470           4567            660           3550            840           1888
   3           2958           9458           4973           3749           1073           4720           1597           1108
   3           1398           6429           3158           1830            576           4880            829            886
   3           9817           9119           4578           3382            749           4001           1268           1756
   3           2618           8612           2174           2463            700           4743           1313           1331
   3           2548           7266           3361           2905            580           8060            986           1901
   3           7813           9307           6866           4239            811           6410           1511           1962
   3           2656           9810           2846           2404            643           1006           1121            452
   3           5343           9611           5356           6431           1060           7787           6475           1044
   3            507           8385           1453           2263            330           3912            806           1131
   3           1312           8591           4564           3597            502           8833            853           1421
   3           2792           8349           5107           3285            688           4304            985           1692
   3            952           7350           2229           3303            441           2738            707           1391
   3           2737           8830           3168           5140            740           4811           1453           1569
   3           2780           8108           4430           4108            670           3720           1039           1593
   3           2158           7032           2891           1435            548           5173            837           1875
   3           4388           9287           5069           4999            941           6474           1572           1505
   3           2264           9351           5727           8741            782           5735           1460           1328
   3           2807           8472           5150           3284            487           9431           1434           1681
   3           7660           9082           5606           5542            802           9434           1967           1997
   3           7511           9376           4472           7620            819           8793           1703            131
   3           2476           8786           4391           3273            954           2632           1749           1164
   3           3007           9486           5881           3732            747           6229           1469           1203
   3           2302           7664           3138           4615            573           4800            926           1105
   3           1664           6156           1840           2073            421           4266            542           2231
   3           4611           8827           5688           7379            700           6459           1602           1784
   3            700           7518           2250           1452            386           7463            486           1739
   3            484           5368           1929           4318            434           6629            633           1055
   3           2917           9016           3222           3962            690           3165           1301           1257
   3           2649           8477           5256           2682            766           1404           1093           1371
   3           2717           8938           5547           4350            732           8326           1460           1157
   3           2161           8851           4359           4508            670           5952           1155           1418
   3           1730           5835           4106           3285            532           6704            797           1830
   3           2071           9158           1994            755            418           8253            968           1684
   3           3193           9166           4374           3408            766           4869           1294           1281
   3           2954           9164           4278           4010            616           5584           1199           1136
   3           2501           9318           4877           3780            672           3789           1218           1637
   3           1380           7903           7261           3266            548           4362           1060           1174
   3           3511           9282           2388           8322            814           4968           1495           1390
   3           3271           9240           5682           5855            903            698           1779           1087
   3           2420           8025           3624           1800            411           4253            826           1157
   3            979           8066           1735           2257            577           9047           1165            628
   3           3471           8937           4635           5503            594           9105           1452           1587
   3           2983           8959           3742           3733            693           4498           1293           1945
   3           1577           7925           3276           4378            534           5570            997           1581
   3           2219           9574           4106           5468            745           3781           1512           1871
   3           5867           9826           5114           5794            823           2124           1360           1118
   3           2493           7517           5749           5056            527           6184           1470           1413
   3           3486           9430           4233           5024            837           4009           1761           1573
   3           2920           7935           4030           4946            680           4752           1219            980
   3           2251           8825           3725           5885            569           9804           1173            799
   3            256           7867           1853           1285            316           6959            671            639
   3           2963           8722           4536           6924            870           7548           1790           1413
   3           3830           9232           2642           4720            871           5013           1418            903
   3           3163           8800           8572           3787            604           5252           1660            387
   3           3078           8298           5361           5287            789           4567           1358           1377
   3           3354           9565           6380           2846            751           9879           1287           1518
   3           2461           8519           4687           3628            761           7846           1189           1549
   3           2708           8686           6837           3714            722           9453           1476            897
   3           2510           7733           4711           5004            593           5985           1037            679
   3           6160           8710           4013           9334            688           8425           1635            865
   3           2013           8291           4727           4220            613           8589           1087           1828
   3           2421           8065           4756           4139            677           5364           1114           1030
   3           3106           8667           4628           3992            645           5377           1369           1279
   3           1781           7837           1588           2299            567           5070            932           1423
   3            387           5014           3241           2375            220           8397            482            414
   3           2211           7786           1840            908            307           4705            559           1184
   3           2133           7824           3650           2284            632           3379            921            748
   3            540           8560           2756            264            186           5348            393            517
   3           1821           6931           4106           4568            551           5141           1548           1547
   3           1749           7214           3683           3275            485           7401           1368            484
   3           1949           7391           3349           3793            524           8365           1227            948
   3           2085           8743           4348           3818            628           2724           1252           1259
   3           2383           6987           4653           4108            574           3189           1091           1866
   3           1966           8929           4039           2838            767           3699           1321           1206
   3           4962           9568           5070           3563            900           6260           1252            820
   3           2092           7354           3585           2578            636           4054            906           1991
   3           3144           9938           4874           5005           1017           7765           1576           1730
   3           6138           8157           3761           3500            665           6776           1152           1210
   3           4831           9349           5781           5404            796           8415           1569           1054
   3           2379           8277            973           1070            337           9440           1111            698
   3           3312           7098           6505           8576            248           8628           2274           1006
   3           2847           9021           7350           5755            715           9258           1501           1546
   3            819           7440            938           1558            479           2154            695           1793
   3           2213           8434           3811           4306            515           6209           1146           1461
   3           2817           8759           7348           5471            693           8361           1593           1463
   3           1301           5139           2680           2370            331           7587            607            699
   3           1957           8541           5242           5074            818           8465           1504           1025
   3           1751           8606           3062           4086            583           4156           1179           1381
   3           3127           9980           5684           7140            780           8751           2016           2256
   3           3219           9254           3939           4544            663           7488           1280            188
   3            397           7583           2216           2048            382           8884            571           1072
   3           3100           9168           4772           4863            646           5841           1560            264
   3           2868           8876           4713           3322            876           8366           1624           1902
   3           3187           8731           3956           4874            707           3855           1357            965
   3           1987           7724           1629           2977            530           3327           1279            739
   3           2259           9042           3406           3959            801           9693           1308            751
   3           1255           5901           2557           2461            408           3963            990            201
   3           1683           8500           4524           4240            668           6633           1143           1290
   3           4460           9247           4608           3956            907           8208           1223           1443
   3           1970           9337           5101           3022            644           9346           1136           1391
   3           3501           9020           4932           4683            827           3535           1186           1409
   3           4985           9671           8584           5852            692           9118           1741            527
   3           2694           8860           4048           3169            740           3432            977            745
   3            970           5642           2743           1523            274           7788            459           1676
   3           1689           7588           3899           3181            501           5433            928            579
   3           3431           9014           5541           4982            896           5797           1853           1250
   3           5504           9365           4593           5491           1271           2529           2707           1568
   3           1695           9162           3442           2384            765           8673           1165           1225
   3           1514           7804           3379           2811            545           3048            932            372
   3           5566           8312           4226           3333            549           7274           1096           1063
   3           1493           9849           2902           4260            601           3809           1283           1019
   3           2084           6966           5259           4440            732           2398           1073           1271
   3           2232           9333           3604           9252            627           5230           1684           1440
   3           3526           9876           4655           8178            810           6311           1618           1483
   3           2261           7951           4426           5285            519           7052           1276           2213
   3           3570           9317           5724           9190            644           8421           1604           1259
   3           1817           7484           5349           1712            563           3657            835           2989
   3           2003           9686           4273           2926            550           3025           1258           1031
   3           1322           8287           3678           2163            425           6278            894           1463
   3            619           8178           2795           1879            478           6978            482           1349
   3           1477           8433           3632           4053            443           9905           1386            360
   3           2682           9152           4435           4361            668           9027           2085            765
   3           2470           9026           3925           3322            436           5855           1000           1904
   3           4119           9489           4474           4990            801           5765           1569            808
   3           5246           8678           4074           3394            554           5400           1291           1478
   3           2427           8745           3905           3346            590           5164           1059           2417
   3           1396           5866           3269           1319            395           3584            530           1398
   3           3341           9511           5969           8289            714           9229           1571           2065
   3           4310           8749           4992           3201            996           1613           1122           1980
   3           3012           9741           3974           4980            830           9991           1580           1561
   3           2490           9076           5857           8385            440           6840           1610           1396
   3           2618           9447           4947           5271            681           6534           1517            822
   3           2223           9286           8124           3917            781           1267           1316           1427
   3           4444           8863           6988           6516            752           6715           1791           1984
   3           1495           9101           3180           1655            496           6408            801           1533
   3           2619           8954           4842           3388            633           7041           1460           1868
   3           1889           8749           5715           3137            630           4877           1180           1802
   3           3168           9947           8266           9690           1002           6044           2080           3051
   3           1219           8682           2438           6229            556           9760           1097            851
   3           2580           8891           4065           3634            722           6178           1371            487
   3           1453           9075           5489           3647            721           4914           1475            652
   3           3764           9603           5999           4651           1050           3614           1207           1301
   3           3539           9354           6879           5954            907           6250           1587           1217
   3           2467           8923           6093           5096            543           9227           1261           1383
   3           1221           5086           1201           3139            433           1923            704            476
   3           1657           8425           3921           1460            515           2299            917           1202
   3           1397           5652           1297           2461            418           2006            474           1093
   3           2321           8983           2296           1019            439           6868            813            939
   3           2139           8890           4536           6875            618           8125           1363            732
   3           1865           7430           3706           9599            642           8410           1461            194
   3           2299           8622           3977           3514            583           3623           1162            882
   3           1484           8455           2744           2766            625           3198           1020            972
   3           3111           9303           6861           4465            678           4106           1406           1226
   3           1294           6038           3322           2378            445           3345            605            652
   3           1160           7629           1833           2171            517           3501           1059            553
   3            215           2582            894            761            125           2906            175            403
   3           3220           8295           2893           4692            730           3690           1419           1379
