scenario      C1             C2             C3             C4             t1             CA1            t2             CA2      
   2           8266           9825            974           5496            262           9999           5338            123
   2           4568           9937           1234           6423            266           9998           5500         66.606
   2           6143           9884            820           6316            231           9999           5450            104
   2           3090           7495           2573           3532            159           9999           4022            136
   2           3186           8131            443           4949            172           9999           4325            230
   2           3648           9269            469           2843            152           9999           4481            176
   2           5351           9558           1022           3369            208           9999           3989            161
   2           2263           9126            662           4551            180           9998           4003            123
   2           1986           8744            112           1874            114           9998           3288            106
   2           2824           7617            325           4140            129          10000           3841            203
   2           3094           8304            650           5294            210          10000           4405            464
   2           4986           9896           4595           8941            251           9999           5575            185
   2           8559           8697            357           4978            201           9999           4829            118
   2           3517           9158            980           6733            207          10000           5025         86.941
   2           3272           8832            501           4881            168           9999           4456         67.172
   2           2679           7785            395           3077            174           9999           4570         44.807
   2           4614           8917            428           3494            162          10000           3668            158
   2           2882           8156            480           1561            159          10000           3894            122
   2           5919           9452            853           7839            299           9999           4630            209
   2           3807           9950            874           6262            233          10000           5258            153
   2           2153           7925            801           4675            189           9999           4255            112
   2           2146           6647            313           3472            149           9998           3575            168
   2           1933           5002            342           1243         83.437           9997           2433            125
   2           2502           7611            429           3302            153          10000           3940         81.689
   2           4009           9067            976           5609            182          10000           4681            265
   2           3405           8963           1260           4782            197           9999           4841            231
   2           2231           7627            173           2245            123           9999           3108            158
   2           2463           9118            400           5615            172          10000           4400         59.583
   2           3881           8668            405           4974            214           9999           4947            134
   2           1706           5844            258           2940            133           9998           3353         93.675
   2           2854           7749            495           2725            155           9999           4032            120
   2           3925           9036            497           4466            195           9999           5075            251
   2           6934           9637           3260           6533            223          10000           7127            122
   2           3120           7964            353           3990            151          10000           3628            236
   2           4135           8917            540           7411            209          10000           5061            171
   2           2370           7650            377           3350            159           9997           3479            158
   2           1230           7029            212           5607            130          10000           4440            145
   2           3731           9641           1155           4890            198           9999           4886            183
   2           3636           9516            577           6191            195           9999           5133            336
   2           3360           8643            585           4983            186           9999           4829            123
   2           7008           9186           2456           9298            254          10000           5980         88.031
   2           8897           9524            884           7534            298           9999           5081            296
   2           2801           8697            694           3739            171           9999           5543            179
   2           1553           6270            287           1882            106          10000           2540            176
   2           1917           6973            256           3499            110          10000           3088            152
   2           3672           8812            624           5270            155          10000           4689            203
   2           4368           9781           1005           6979            229           9999           5383            243
   2           4466           9200            743           9672            181          10000           5290         33.094
   2           8041           9236            877           7312            233           9999           4769            317
   2           7552           9341            754           5097            214           9999           4988            280
   2           1985           8668            276           3479            187           9997           4121            121
   2           3249           8858            407           3905            180           9999           4240            137
   2           2345           9053            426           5032            203           9999           4234            153
   2           2032           6451            455           1290         95.887           9998           4335         74.366
   2           1401           8343            486           2000            139           9997           3787            115
   2           1291           8414            256           1540            130           9999           3957         81.225
   2           4623           9561           1053           5943            179          10000           3913            275
   2           1146           8930            223           4165            152           9999           4366            115
   2           5210           8980           3813           6538            225           9999           6357            132
   2           3421           8244            798           4731            191           9999           4928            125
   2           3701           8531           1091           5071            171          10000           4195            173
   2           2364           9295            339           2862            138           9999           3749            141
   2           2151           9291            308           5423            178          10000           4989         83.819
   2           2666           9074            273           3138            159           9999           4507            111
   2           5037           8716            649           2782            175          10000           4258            184
   2           4410           8100            531           5087            159          10000           4515            166
   2           6398           9533           2336           5597            266           9999           5674         85.978
   2           1235           5794            308           3996            130           9998           4219         14.197
   2           1013           9451            334           2508            148          10000           4220         48.914
   2           4161           8655            664           5157            156          10000           5397            147
   2           2148           8113            375           6352            165          10000           4002         79.624
   2           3264           8814           1379           4719            198           9999           4962            122
   2           5791           8444            416           5144            170           9999           4065            193
   2           1255           4367            234           1925         78.511           9998           2101         94.466
   2           3004           8146           1145           7398            189          10000           5520         70.955
   2           2311           8399            582           3172            172           9999           3800            197
   2           3191           6762         67.610           3347            103           9996           3744            110
   2           3823           7855            577           7237            177           9997           5367         39.616
   2           3772           9781           1170           5509            209          10000           5334         98.594
   2           5459           9385            589           5250            196          10000           4831            154
   2           7513           9786           1461           6395            203          10000           6612            100
   2           5764           9549            848           6850            214          10000           4787            168
   2           2957           7510            683           4125            160          10000           4296         45.849
   2           3552           7600            503           4148            166           9998           4307            236
   2           2710           7244            450           3535            153           9999           5036         32.991
   2           1493           7811            139           5028            136           9999           3499         22.647
   2           3793           7950            906           5237            191           9999           5357         61.748
   2           2787           9262            521           3546            196           9999           4499            166
   2           2222           7828            473           5137            193           9999           4213            121
   2           3367           8310            973           4587            169           9999           4300            162
   2           2253           8407            635           4190            167           9998           4427         87.729
   2           3440           8988            538           3292            141           9999           4208            101
   2           2498           9081            599           4270            183           9999           4277            268
   2           2997           8951            686           4732            300          10000           5407            133
   2           4851           9784            446           5394            226           9999           5114            293
   2           2890           9079            443           5286            165           9999           4164            160
   2           2978           7654           1280           7057            233           9998           5159            197
   2            834           7936            533           2362            118          10000           3835         84.892
   2           3541           9332            781           7059            168           9999           4827            106
   2           2758           7656            498           4287            131           9999           4290         46.427
   2           4052           9464            786           5197            195          10000           4600         85.899
   2           2235           7007            241           4418            171           9999           3745            115
   2           3862           9469            613           3839            211          10000           4694            350
   2           3803           8870            264           3730            163           9999           3698            141
   2            760           8650            633           2281            120           9999           4156         58.195
   2           2855           8694            604           6238            164          10000           6406         24.110
   2           3127           9002            447           7465            192           9999           5383         61.151
   2           3066           8866            939           5253            175          10000           5219         21.339
   2           1817           6101            149           3925            104          10000           3980            198
   2           4009           9208            698           6156            220           9999           4976            123
   2           2547           9476            625           5968            207          10000           5233         99.506
   2           6070           9570            733           6223            243           9999           5410            126
   2           3258           8797            390           3257            167           9999           4907         89.976
   2           2771           9017            643           6161            185           9999           5015            144
   2           5042           9204           1070           4697            229          10000           5458         71.245
   2           2762           7534            440           2783            134           9999           3677         90.109
   2           3956           8941            751           7032            210          10000           4884            167
   2           1684           9555            273           2803         94.363           9998           4025         51.693
   2           5274           8856            467           7506            231          10000           4831            121
   2           1508           8145            506           3592            148           9999           3809         87.686
   2           2538           8190            572           2582            145           9999           4024            128
   2           2867           9344            289           4030            170           9999           4491         45.339
   2           3808           9248            658           5491            192           9999           5076            165
   2           2955           8455            736            809            122          10000           3992            174
   2           5137           9519            377           6180            259          10000           5388            159
   2           2721           8965            609           4327            222           9999           3710            293
   2           2875           7717            257           4156            123           9999           3657         35.569
   2           4151           8947           1873           5073            189           9999           4502            114
   2           4122           9167            883           5890            176          10000           4960            236
   2           2421           8747            475           4931            182          10000           4992         43.374
   2           4434           9831            635           7938            192          10000           4998            166
   2           2634           8602            921           4812            149          10000           3880            139
   2           5664           9266           1031           6552            204           9998           4099            177
   2           2002           6919            555           4708            128          10000           3693            171
   2            974           7971            297           2816            132          10000           3731            116
   2           1248           5842            168           3267            125           9999           2561            118
   2           4920           9185           7156           6044            228          10000           6232            107
   2           2420           6919            504           3660            134           9999           3781         34.757
   2           4468           9337            732           6006            204          10000           5054         34.078
   2           4824           9123           3932           4969            218           9998           5102            129
   2           3728           9744            859           6079            229          10000           5284         85.772
   2           1078           6642            237           5562            140          10000           4026         74.616
   2            563           8131            558           3106            127           9999           3168            120
   2           5050           9451            793           9607            233          10000           5500         97.982
   2           3199           6787            100           3037            124           9997           3819         22.528
   2           4825           9740            749           6066            223           9999           5191         89.214
   2           3821           9222            612           7759            227           9998           4764            130
   2           2203           8370            770           2771            173           9980           3152            349
   2           4411           9684            766           5887            187           9999           5329            132
   2           4097           9154           1024           5208            227           9999           5229         89.859
   2           1883           7922           2935           4534            197           9999           3546         18.739
   2           1826           9327            303           3503            164           9999           4377            191
   2           3426           8470            421           3562            189           9999           4636         63.524
   2           3603           9250            490           4764            214           9999           3959            130
   2           1758           5970            111            280         96.234           9998           2755         67.021
   2            762           8595            376            872            134           9999           3891            127
   2           3221           6982            343            492         96.236          10000           3650         54.818
   2           3431           8853            568           3788            178          10000           5287         54.820
   2           4645           9111            688           5733            206           9999           4916            203
   2           3199           9372           2223           5161            188          10000           4580            108
   2           6884           9514            676           9209            206          10000           5898            121
   2           4087           9176            529           5400            228          10000           5376         27.339
   2           2712           7858            545           5296            192           9999           4951            192
   2           3498           9009           1186           4316            210          10000           4900            301
   2           2531           8430            404           3809            176           9999           4045            119
   2           2792           8305            373           5588            177           9999           4722         98.066
   2           4427           9069            511           4692            157          10000           4457         42.813
   2           2167           6551            575           4641            131          10000           3690            223
   2           2558           7804            649           3413            136           9999           4498         43.685
   2           3890           9355            900           6180            190          10000           5061            130
   2           2919           9737           1095           4402            177          10000           4287            340
   2           3222           9389            631           5566            363          10000           6195            114
   2           2126           8977            618           3265            162           9999           4193            182
   2           4586           9627           1664           6784            207          10000           5230         67.843
   2           1262           8831            405           3410            152          10000           3024            105
   2           5943           9570            929           6238            230           9999           5189            145
   2           2127           8868            777           4785            181          10000           4073            228
   2           2371           8596            484           5408            165          10000           3359            202
   2           3614           9378           2133           3688            192           9999           5453         48.105
   2           1540           8216            212           4647            133           9998           2892         28.746
   2           4255           9922            762           6806            232          10000           5587            213
   2           4549           9301           1563           6666            244          10000           5941            392
   2           2321           7913            317           4965            151           9995           2825            241
   2           3600           8824            139            940            121           9998           3560            121
   2           3569           9181            828           5723            200          10000           6490            283
   2           4034           8976            342           4776            159          10000           4332            140
   2           1399           5771            440           3295            117           9999           3159         28.496
   2           2611           8950            316           4393            168           9998           4158         93.463
   2           3960           8614           1724           4769            182           9999           5181            178
   2           2950           7965            839           3952            167          10000           4204            111
   2           5280           8766            414           4823            195          10000           5107            147
   2           3355           9226            857           5473            246          10000           7089         84.087
   2           2788           9559            674           4717            202           9999           4884         61.124
   2           4391           9904            480           6375            213           9999           4962            177
   2           2845           8732            632           4763            187          10000           4398            207
   2           6961           8788            843           5470            194          10000           5062         83.881
   2           3516           9838            594           5183            191           9998           4536            151
   2            735           6611            397           3794            123          10000           3527         15.102
   2           3529           8567            615           3076            198           9999           4707         95.434
   2           4170           8365           3245           7533            167           9999           4949            154
   2           3466           8991            270           2855            165          10000           3961         48.813
   2           6253           9131            886           4906            193          10000           6395            198
   2           5066           9918            864           5924            367          10000           6081            151
   2           3219           8585            571           2319            114          10000           2555            199
   2           5786           8963           4639           5638            220           9999           5047            176
   2           2886           9530            741           4284            167          10000           4731            170
   2           3086           8729            509           3436            162           9999           4755            129
   2           4200           8838            513           4599            169          10000           4656            158
   2           1797           7057            362           2239            104          10000           3340            153
   2           3803           8899           1778           4552            157          10000           4421            249
   2           2603           8048            287           3553            148           9998           3939            185
   2           1725           9329            340           3568            197           9999           4983            203
   2           3353           9098            445           4396            151           9999           4326            159
   2           2361           7756            348           4441            165           9997           3986            121
   2           2292           8332            545           4269            165           9998           4122            113
   2           3810           9777           1376           5210            209           9999           4700         95.277
   2           2279           8223            341           5348            180           9999           4554            188
   2           2525           8917            736           3847            167          10000           3716         55.505
   2           4655           9169            741           5884            195          10000           5200            194
   2           4077           9532            791           6779            251          10000           5697            190
   2           3307           8206            343           2742            159          10000           4239         75.119
   2           3572           8981            410           5282            252           9998           5213            116
   2           4570           9371           1385           6408            211          10000           5060            143
   2           4647           8889            452           3891            161           9999           4710            104
   2           2133           6214            294           3696            127           9998           4077         88.412
   2           4966           8842            621           5713            187           9999           4442            264
   2           4445           8998            609           5245            218          10000           4932            136
   2           1930           7396            337           2761            158           9984           3915         58.764
   2           3351           6337            449           5239            134          10000           3803            265
   2           4486           9676           1196           4664            202           9999           5428            106
   2            864           8295            343           4630            151           9998           4090            103
   2           3618           8198            717           4739            179           9999           4156            163
   2           1964           8073            574           4263            157           9999           3490            182
   2           1713           7408            307           2238            147           9999           4021            128
   2           4045           8508            832           6764            167          10000           6227         23.603
   2           3320           9189           3644           4110            154           9999           4487            126
   2           3289           9774            889           5188            204          10000           6461            204
   2           3193           8521            839           4612            187          10000           4686         13.343
   2           6689           9877           1023           5079            219           9999           6022            108
   2           4976           9729            783           7471            316           9999           5147            286
   2           4104           9260            571           7617            191           9999           4348            287
   2           3885           9813            851           9581            268          10000           5785            161
   2           3608           8764            573           4694            154           9999           4711            158
   2           3156           9189            623           5251            211          10000           4993            203
   2           3312           7761            490           4923            188           9999           4418         78.924
   2           4341           8744            627           5466            209           9999           5115            161
   2           3247           8366            805           5386            170           9998           4478            222
   2           3148           8277            840           4869            193           9998           3890            197
   2           4000           9397           1633           4732            209          10000           5853         87.038
   2           4649           9811           1028           5183            174          10000           4586            268
   2           3028           7795            423           3161            169           9999           4094         90.387
   2           3346           9525            481           6127            189          10000           5230            185
   2           3683           7772            466           1739            188          10000           3932            174
   2           2930           7695            466           1443         99.085           9999           2923            129
   2           1609           6688            235           1885         84.815           9997           2122            178
   2           3244           9019            548           4206            135          10000           3856         84.060
   2           2501           8196            561           4451            177          10000           4795            141
   2           2922           8715            533           4170            166          10000           4938            184
   2           1817           7685            377           3197            137           9990           3193            140
   2           1807           6960            267           5447            158          10000           4191            119
   2           1990           8396            354           1558            141           9999           3594         28.218
   2           1856           9023            575           2853            145           9999           3476            180
   2           3903           7759            534           5106            170           9999           5156            188
   2           5590           8453            500           6090            211          10000           5444         68.079
   2           4790           9184           1163           7469            226           9837           5003         73.385
   2           4290           6869            800           6278            196          10000           5096            153
   2           3429           8646            280           5282            178          10000           4372            105
   2           3240           8408            457           6575            159           9998           3535            261
   2           2332           8037            290           2544            148           9999           3324            244
   2           4096           9967            851           7234            223           9999           5271            111
   2           1881           8748            510           1580            128           9999           3684            160
   2           3012           8182            375           2155            138           9999           3929            108
   2           4494           9681            753           7440            240          10000           5566            154
   2           4186           9482            581           5200            224          10000           4526            188
   2           2883           8570            607           5320            179           9994           3806            125
   2           2140           8225            625           3550            152           9999           4237         88.463
   2           6702           9810            497           6356            211          10000           5122            249
   2           3765           9097           1062           5187            188           9999           4855            239
   2           7081           9690            754           6744            221          10000           5189            146
   2           4787           9269            597           7344            206           9999           5233            116
   2           2468           8199            430           2985            163           9999           4544         95.447
   2           2357           9001           4213           3186            156          10000           4319            112
   2           4490           9449           1284           8168            237           9999           5511            307
   2           3004           7687            321           6000            145          10000           3523            158
   2           3728           8696            837           4986            194           9998           4433            270
   2           5712           8911            544           4694            202           9999           4610            202
   2           2408           8808            430           3561            181           9999           4398            151
   2           9556           9435            724           5603            217           9999           4887            242
   2           2960           9275            596           3370            174          10000           4771            153
   2           2663           8508            421           3766            179          10000           4713            118
   2           4064           9194            690           8425            212          10000           5217            202
   2           3981           8168            488           9370            177          10000           5704         42.475
   2           2363           8865            457           2403            136           9999           3693            180
   2           6206           8863           1431           6810            199          10000           4616            189
   2           3704           9369            807           8970            257          10000           5139            223
   2           3511           9074            573           6057            241          10000           4887            276
   2           2430           8205            955           4129            179           9999           4270            187
   2           1958           8768            560           4439            160           9998           4858            127
   2           3966           9936            870           6579            187          10000           5205            156
   2           2982           9259            699           6215            168          10000           2697            181
   2           4198           9053            547           3273            205          10000           5156         94.319
   2           3720           8247            654           4245            189           9998           4728            123
   2           3316           9077            609           5135            224          10000           5668         35.771
   2           6326           9872           1469           5835            187          10000           5743            328
   2           2859           9052            576           5655            203          10000           5051            211
   2           2808           8785            882           7964            183           9998           4678            158
   2           4309           8875            708           4023            158           9999           4268         58.428
   2           3255           9017            672           4703            171          10000           5511         44.418
   2           4180           9506            684           5755            173          10000           4848            158
   2           3865           9294            703           5252            196           9999           4253         86.409
   2           3985           8019            959           2696            161          10000           5122         75.418
   2           2904           9129            509           4813            221           9999           5135         57.904
   2           3032           8716            627           8763            157           9999           3490            109
   2           2749           9027            610           3385            173          10000           3900            151
   2           1882           8085            577           5418            178           9999           4022            384
   2           4415           9380           1689           5326            253          10000           7783            213
   2           1799           7947            230           3813            133           9998           3821         35.994
   2           2083           7591            425           4645            154          10000           4638            164
   2           3797           8635            528           5418            224           9998           4902            176
   2           2509           8481            579           4736            151          10000           4106            123
   2           1042           8194            398           1853            156           9998           3079            157
   2           4569           9714           2998           6219            164          10000           5886            141
   2           3272           8160           1440           5636            186          10000           5579            153
   2           3755           8503            517           5167            195          10000           4894            182
   2           3788           8727           1133           5199            183           9999           4647            245
   2           4011           9128            576           4615            168           9999           4432            203
   2           4662           9906           1203           5922            252           9999           5203            183
   2           3047           8129           1018           4722            172           9999           4120            162
   2           3310           8157            644           4895            178           9999           4971         79.022
   2           1726           6897            389           1144            109           9997           2681         26.332
   2           3039           9243            898           8269            213           9998           5065            122
   2           4256           9003            703           5144            171          10000           7274         56.708
   2           2026           7153            364           5703            127          10000           4157            105
   2           1883           8808            638           2588            141           9998           3701         99.196
   2           2334           7961            741           5030            157           9999           4280            194
   2           2580           7944            438           2883            145           9999           4030         89.104
   2           2258           6216            152           1356         72.990          10000           2322            141
   2           3563           7949            961           4182            181           9998           4608         94.535
   2           1895           6542            105           2679            100           9999           2959         68.313
   2           5462           9069           1630           6311            240          10000           5177            189
   2           3680           8779           1445           5587            218           9999           4957         87.689
   2           3025           8816            715           4958            174           9995           3480            292
   2           3375           8678            752           4913            195           9999           4654            130
   2           6628           9250            616           7636            201          10000           5016            108
   2           4086           9029            659           3225            181           9999           4454            206
   2            661           6028            164           1006         63.595           9999           1252            127
   2           2564           7793            361           3547            174           9999           3835         88.431
   2           1713           8862            205           4680            155           9999           4293         21.037
   2           2727           8265            649           5558            167          10000           4702            281
   2           1636           8263            325           4376            124           9999           3893            202
   2           1680           8560            344           3432            162          10000           4348         80.616
   2           5032           8625            382           5410            166           9999           4187            162
   2           7759           9846           1139           8422            210          10000           5264            166
   2            583           7421         88.817           2990         92.624          10000           3930         72.795
   2           4399           9195           1703           7242            249           9960           4972         54.962
   2           2913           8921            476           3382            181           9999           3755            227
   2           5032           9264            734           4781            205           9999           7128            196
   2           6304           9568           1266           6945            247          10000           7589            320
   2           3581           8915           4755           5149            205          10000           5323         53.370
   2           6277           9014            564           4898            185           9999           5066            224
